codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD012091,NOM_PROD012091,DES_PROD012091,5,1,331,3,3435,0,2944,16.7,N,314,397,I
PROD012092,NOM_PROD012092,DES_PROD012092,5,2,184,1,5009,0,4225,18.57,S,174,220,A
PROD012093,NOM_PROD012093,DES_PROD012093,3,3,207,3,5174,0,4335,19.36,N,196,248,I
PROD012094,NOM_PROD012094,DES_PROD012094,1,2,349,5,5029,0,4260,18.06,N,331,418,I
PROD012095,NOM_PROD012095,DES_PROD012095,1,2,430,5,5500,0,4886,12.58,N,408,516,I
PROD012096,NOM_PROD012096,DES_PROD012096,4,2,377,5,3962,0,3422,15.8,S,358,452,A
PROD012097,NOM_PROD012097,DES_PROD012097,4,2,267,4,5357,0,4713,13.67,N,253,320,A
PROD012098,NOM_PROD012098,DES_PROD012098,3,1,126,1,3567,0,3146,13.39,N,119,151,A
PROD012099,NOM_PROD012099,DES_PROD012099,3,2,313,3,3398,0,2985,13.84,S,297,375,A
PROD012100,NOM_PROD012100,DES_PROD012100,5,3,28,1,4286,0,3678,16.55,N,26,33,I
PROD012101,NOM_PROD012101,DES_PROD012101,1,3,238,1,4048,0,3529,14.72,N,226,285,I
PROD012102,NOM_PROD012102,DES_PROD012102,2,2,158,3,3333,0,2786,19.65,N,150,189,A
PROD012103,NOM_PROD012103,DES_PROD012103,1,2,37,1,3467,0,3052,13.6,S,35,44,I
PROD012104,NOM_PROD012104,DES_PROD012104,3,1,26,3,2994,0,2552,17.33,N,24,31,I
PROD012105,NOM_PROD012105,DES_PROD012105,1,3,179,2,2289,0,1976,15.89,S,170,214,I
PROD012106,NOM_PROD012106,DES_PROD012106,2,2,342,3,5134,0,4657,10.26,N,324,410,I
PROD012107,NOM_PROD012107,DES_PROD012107,4,3,387,1,2391,0,2041,17.16,N,367,464,A
PROD012108,NOM_PROD012108,DES_PROD012108,3,2,444,4,4137,0,3667,12.82,S,421,532,I
PROD012109,NOM_PROD012109,DES_PROD012109,1,1,229,1,2944,0,2498,17.87,N,217,274,I
PROD012110,NOM_PROD012110,DES_PROD012110,1,3,147,4,2253,0,1896,18.85,S,139,176,I
PROD012111,NOM_PROD012111,DES_PROD012111,1,2,118,4,3888,0,3409,14.06,N,112,141,A
PROD012112,NOM_PROD012112,DES_PROD012112,2,3,488,2,2265,0,1967,15.17,S,463,585,A
PROD012113,NOM_PROD012113,DES_PROD012113,2,1,321,3,4769,0,4177,14.18,S,304,385,I
PROD012114,NOM_PROD012114,DES_PROD012114,1,3,217,2,2683,0,2351,14.14,S,206,260,A
PROD012115,NOM_PROD012115,DES_PROD012115,1,3,492,1,3974,0,3351,18.62,N,467,590,A
PROD012116,NOM_PROD012116,DES_PROD012116,3,3,120,2,4866,0,4140,17.55,N,114,144,I
PROD012117,NOM_PROD012117,DES_PROD012117,1,1,171,2,2939,0,2478,18.64,N,162,205,I
PROD012118,NOM_PROD012118,DES_PROD012118,3,1,114,3,2197,0,1969,11.61,S,108,136,A
PROD012119,NOM_PROD012119,DES_PROD012119,5,2,418,5,4337,0,3792,14.38,S,397,501,I
PROD012120,NOM_PROD012120,DES_PROD012120,4,1,373,4,2614,0,2197,19.01,S,354,447,I
PROD012121,NOM_PROD012121,DES_PROD012121,1,1,395,4,2655,0,2246,18.24,N,375,474,A
PROD012122,NOM_PROD012122,DES_PROD012122,1,1,495,2,3281,0,2960,10.86,S,470,594,I
PROD012123,NOM_PROD012123,DES_PROD012123,3,3,146,5,4181,0,3784,10.51,N,138,175,I
PROD012124,NOM_PROD012124,DES_PROD012124,3,2,431,2,5609,0,4784,17.26,N,409,517,I
PROD012125,NOM_PROD012125,DES_PROD012125,5,2,273,4,5289,0,4526,16.88,S,259,327,I
PROD012126,NOM_PROD012126,DES_PROD012126,1,1,412,1,3298,0,2987,10.43,S,391,494,A
PROD012127,NOM_PROD012127,DES_PROD012127,3,2,74,1,2887,0,2489,16.0,S,70,88,I
PROD012128,NOM_PROD012128,DES_PROD012128,1,3,30,3,4012,0,3517,14.09,S,28,36,I
PROD012129,NOM_PROD012129,DES_PROD012129,1,3,146,5,4206,0,3523,19.39,N,138,175,I
PROD012130,NOM_PROD012130,DES_PROD012130,2,1,37,4,5491,0,4596,19.49,S,35,44,I
PROD012131,NOM_PROD012131,DES_PROD012131,3,3,433,1,3811,0,3304,15.36,N,411,519,I
PROD012132,NOM_PROD012132,DES_PROD012132,4,3,428,5,2346,0,1961,19.64,N,406,513,A
PROD012133,NOM_PROD012133,DES_PROD012133,1,2,310,2,5363,0,4471,19.96,N,294,372,I
PROD012134,NOM_PROD012134,DES_PROD012134,1,2,103,3,5510,0,4748,16.05,N,97,123,A
PROD012135,NOM_PROD012135,DES_PROD012135,4,1,240,4,5334,0,4559,17.02,N,228,288,I
PROD012136,NOM_PROD012136,DES_PROD012136,3,1,427,5,4036,0,3619,11.54,N,405,512,A
PROD012137,NOM_PROD012137,DES_PROD012137,3,3,374,5,3518,0,2995,17.47,S,355,448,A
PROD012138,NOM_PROD012138,DES_PROD012138,5,3,32,4,3387,0,3003,12.81,S,30,38,I
PROD012139,NOM_PROD012139,DES_PROD012139,3,1,258,5,4997,0,4256,17.42,S,245,309,A
PROD012140,NOM_PROD012140,DES_PROD012140,5,3,178,3,2775,0,2365,17.35,N,169,213,A
PROD012141,NOM_PROD012141,DES_PROD012141,5,2,108,1,2755,0,2297,19.95,N,102,129,A
PROD012142,NOM_PROD012142,DES_PROD012142,5,2,114,5,4934,0,4245,16.24,S,108,136,A
PROD012143,NOM_PROD012143,DES_PROD012143,4,2,40,5,5398,0,4755,13.53,S,38,48,A
PROD012144,NOM_PROD012144,DES_PROD012144,1,2,281,4,4939,0,4284,15.29,S,266,337,I
PROD012145,NOM_PROD012145,DES_PROD012145,3,3,255,2,4107,0,3557,15.48,N,242,306,I
PROD012146,NOM_PROD012146,DES_PROD012146,1,3,285,4,2270,0,1954,16.22,N,270,342,A
PROD012147,NOM_PROD012147,DES_PROD012147,1,3,434,2,2577,0,2167,18.93,S,412,520,A
PROD012148,NOM_PROD012148,DES_PROD012148,4,3,177,5,2316,0,1944,19.17,S,168,212,A
PROD012149,NOM_PROD012149,DES_PROD012149,5,2,36,2,3946,0,3560,10.86,N,34,43,A
PROD012150,NOM_PROD012150,DES_PROD012150,5,3,284,5,4274,0,3743,14.21,N,269,340,A
PROD012151,NOM_PROD012151,DES_PROD012151,2,2,87,4,4600,0,4157,10.67,S,82,104,A
PROD012152,NOM_PROD012152,DES_PROD012152,4,1,294,2,2246,0,2000,12.3,N,279,352,I
PROD012153,NOM_PROD012153,DES_PROD012153,4,1,203,3,3056,0,2558,19.47,S,192,243,I
PROD012154,NOM_PROD012154,DES_PROD012154,3,1,12,4,3339,0,3019,10.61,S,11,14,I
PROD012155,NOM_PROD012155,DES_PROD012155,4,2,283,5,5093,0,4353,17.02,S,268,339,I
PROD012156,NOM_PROD012156,DES_PROD012156,1,3,100,1,2265,0,2002,13.14,S,95,120,I
PROD012157,NOM_PROD012157,DES_PROD012157,3,1,50,3,4770,0,4103,16.27,S,47,60,I
PROD012158,NOM_PROD012158,DES_PROD012158,2,1,258,5,5180,0,4483,15.55,N,245,309,A
PROD012159,NOM_PROD012159,DES_PROD012159,1,3,302,5,3055,0,2727,12.05,N,286,362,A
PROD012160,NOM_PROD012160,DES_PROD012160,2,3,451,5,4757,0,3976,19.66,S,428,541,A
PROD012161,NOM_PROD012161,DES_PROD012161,5,3,403,2,2280,0,1947,17.15,N,382,483,A
PROD012162,NOM_PROD012162,DES_PROD012162,4,3,219,2,3057,0,2664,14.78,S,208,262,I
PROD012163,NOM_PROD012163,DES_PROD012163,1,1,148,3,4271,0,3657,16.81,S,140,177,I
PROD012164,NOM_PROD012164,DES_PROD012164,4,2,218,2,3923,0,3277,19.73,N,207,261,A
PROD012165,NOM_PROD012165,DES_PROD012165,5,3,62,1,4026,0,3415,17.91,N,58,74,A
PROD012166,NOM_PROD012166,DES_PROD012166,4,2,63,3,5483,0,4971,10.31,N,59,75,I
PROD012167,NOM_PROD012167,DES_PROD012167,3,3,412,1,3793,0,3161,20.0,N,391,494,A
PROD012168,NOM_PROD012168,DES_PROD012168,5,2,463,3,4953,0,4232,17.04,S,439,555,I
PROD012169,NOM_PROD012169,DES_PROD012169,5,3,109,3,5379,0,4629,16.21,S,103,130,A
PROD012170,NOM_PROD012170,DES_PROD012170,4,2,100,4,5454,0,4880,11.78,N,95,120,A
PROD012171,NOM_PROD012171,DES_PROD012171,4,1,340,2,5764,0,4964,16.13,S,323,408,I
PROD012172,NOM_PROD012172,DES_PROD012172,1,3,498,4,5745,0,4884,17.63,S,473,597,A
PROD012173,NOM_PROD012173,DES_PROD012173,3,1,29,4,3496,0,3107,12.53,S,27,34,I
PROD012174,NOM_PROD012174,DES_PROD012174,2,2,19,2,4236,0,3771,12.35,S,18,22,A
PROD012175,NOM_PROD012175,DES_PROD012175,2,2,448,2,3575,0,3038,17.68,N,425,537,I
PROD012176,NOM_PROD012176,DES_PROD012176,5,2,36,2,2909,0,2476,17.5,N,34,43,A
PROD012177,NOM_PROD012177,DES_PROD012177,5,3,103,1,2803,0,2392,17.22,N,97,123,A
PROD012178,NOM_PROD012178,DES_PROD012178,2,2,356,1,4414,0,3681,19.93,N,338,427,I
PROD012179,NOM_PROD012179,DES_PROD012179,2,2,418,3,2884,0,2617,10.23,N,397,501,I
PROD012180,NOM_PROD012180,DES_PROD012180,1,2,80,3,3173,0,2669,18.9,N,76,96,I
PROD012181,NOM_PROD012181,DES_PROD012181,1,1,41,1,2881,0,2497,15.39,S,38,49,I
PROD012182,NOM_PROD012182,DES_PROD012182,1,2,190,3,4125,0,3636,13.47,S,180,228,I
PROD012183,NOM_PROD012183,DES_PROD012183,4,3,74,3,4749,0,4048,17.32,N,70,88,I
PROD012184,NOM_PROD012184,DES_PROD012184,1,1,405,1,3627,0,3045,19.13,S,384,486,A
PROD012185,NOM_PROD012185,DES_PROD012185,3,3,336,4,2204,0,1939,13.67,S,319,403,I
PROD012186,NOM_PROD012186,DES_PROD012186,2,3,362,3,4157,0,3733,11.37,N,343,434,A
PROD012187,NOM_PROD012187,DES_PROD012187,1,1,156,4,3322,0,2925,13.58,N,148,187,A
PROD012188,NOM_PROD012188,DES_PROD012188,5,2,301,5,2902,0,2590,12.08,N,285,361,A
PROD012189,NOM_PROD012189,DES_PROD012189,1,2,373,5,5174,0,4366,18.51,S,354,447,I
PROD012190,NOM_PROD012190,DES_PROD012190,2,3,425,2,4931,0,4258,15.81,S,403,510,I
PROD012191,NOM_PROD012191,DES_PROD012191,1,1,135,4,5401,0,4875,10.79,S,128,162,I
PROD012192,NOM_PROD012192,DES_PROD012192,2,3,217,4,4052,0,3660,10.73,S,206,260,A
PROD012193,NOM_PROD012193,DES_PROD012193,4,2,127,4,4233,0,3597,17.7,S,120,152,A
PROD012194,NOM_PROD012194,DES_PROD012194,5,3,191,4,2986,0,2691,10.99,N,181,229,I
PROD012195,NOM_PROD012195,DES_PROD012195,1,1,369,2,2883,0,2579,11.8,N,350,442,A
PROD012196,NOM_PROD012196,DES_PROD012196,1,2,499,1,4513,0,3793,18.99,N,474,598,I
PROD012197,NOM_PROD012197,DES_PROD012197,3,3,129,4,5308,0,4665,13.79,N,122,154,A
PROD012198,NOM_PROD012198,DES_PROD012198,3,2,24,1,3731,0,3280,13.75,N,22,28,A
PROD012199,NOM_PROD012199,DES_PROD012199,4,3,381,4,2523,0,2154,17.17,N,361,457,A
PROD012200,NOM_PROD012200,DES_PROD012200,2,3,53,2,3034,0,2658,14.15,S,50,63,I
PROD012201,NOM_PROD012201,DES_PROD012201,3,3,284,4,2735,0,2330,17.42,S,269,340,I
PROD012202,NOM_PROD012202,DES_PROD012202,5,1,8,2,4175,0,3575,16.79,N,7,9,I
PROD012203,NOM_PROD012203,DES_PROD012203,3,2,320,3,3996,0,3622,10.34,S,304,384,A
PROD012204,NOM_PROD012204,DES_PROD012204,2,1,432,4,5014,0,4232,18.49,S,410,518,I
PROD012205,NOM_PROD012205,DES_PROD012205,5,2,239,5,3093,0,2607,18.66,S,227,286,A
PROD012206,NOM_PROD012206,DES_PROD012206,5,2,60,5,2429,0,2182,11.34,S,57,72,A
PROD012207,NOM_PROD012207,DES_PROD012207,3,1,95,4,2803,0,2426,15.55,S,90,114,I
PROD012208,NOM_PROD012208,DES_PROD012208,3,2,148,5,5097,0,4272,19.32,S,140,177,A
PROD012209,NOM_PROD012209,DES_PROD012209,3,3,19,1,2417,0,2036,18.75,N,18,22,I
PROD012210,NOM_PROD012210,DES_PROD012210,3,2,386,4,5323,0,4453,19.54,S,366,463,A
PROD012211,NOM_PROD012211,DES_PROD012211,2,3,136,5,2248,0,1916,17.33,S,129,163,A
PROD012212,NOM_PROD012212,DES_PROD012212,2,3,382,4,3489,0,3095,12.74,N,362,458,I
PROD012213,NOM_PROD012213,DES_PROD012213,2,2,376,5,2271,0,1922,18.21,N,357,451,I
PROD012214,NOM_PROD012214,DES_PROD012214,1,1,378,4,5066,0,4224,19.95,N,359,453,I
PROD012215,NOM_PROD012215,DES_PROD012215,4,3,206,5,3479,0,3100,12.23,N,195,247,I
PROD012216,NOM_PROD012216,DES_PROD012216,3,3,247,3,5880,0,4905,19.88,N,234,296,A
PROD012217,NOM_PROD012217,DES_PROD012217,3,1,95,3,3429,0,3030,13.2,N,90,114,I
PROD012218,NOM_PROD012218,DES_PROD012218,5,2,331,3,5055,0,4259,18.69,S,314,397,A
PROD012219,NOM_PROD012219,DES_PROD012219,2,3,56,5,3813,0,3432,11.11,N,53,67,I
PROD012220,NOM_PROD012220,DES_PROD012220,1,2,131,4,4327,0,3898,11.02,S,124,157,A
PROD012221,NOM_PROD012221,DES_PROD012221,2,3,56,1,3437,0,2869,19.82,S,53,67,A
PROD012222,NOM_PROD012222,DES_PROD012222,4,1,97,3,2405,0,2008,19.82,S,92,116,A
PROD012223,NOM_PROD012223,DES_PROD012223,4,3,290,2,5573,0,4879,14.24,N,275,348,A
PROD012224,NOM_PROD012224,DES_PROD012224,5,1,287,2,3973,0,3607,10.17,N,272,344,I
PROD012225,NOM_PROD012225,DES_PROD012225,4,1,154,3,4376,0,3664,19.45,S,146,184,A
PROD012226,NOM_PROD012226,DES_PROD012226,1,1,70,2,2744,0,2428,13.02,S,66,84,I
PROD012227,NOM_PROD012227,DES_PROD012227,3,3,458,1,5443,0,4615,17.95,S,435,549,A
PROD012228,NOM_PROD012228,DES_PROD012228,4,1,140,1,3737,0,3161,18.23,N,133,168,I
PROD012229,NOM_PROD012229,DES_PROD012229,5,1,175,2,3750,0,3234,15.96,N,166,210,I
PROD012230,NOM_PROD012230,DES_PROD012230,3,2,162,3,5472,0,4729,15.72,S,153,194,I
PROD012231,NOM_PROD012231,DES_PROD012231,3,2,63,2,5062,0,4456,13.61,N,59,75,A
PROD012232,NOM_PROD012232,DES_PROD012232,2,1,443,3,4431,0,3861,14.77,N,420,531,A
PROD012233,NOM_PROD012233,DES_PROD012233,5,1,398,4,4478,0,3966,12.91,S,378,477,I
PROD012234,NOM_PROD012234,DES_PROD012234,3,3,117,5,3471,0,2956,17.43,S,111,140,I
PROD012235,NOM_PROD012235,DES_PROD012235,2,3,105,3,2522,0,2125,18.71,N,99,126,I
PROD012236,NOM_PROD012236,DES_PROD012236,2,2,249,5,4189,0,3585,16.87,S,236,298,I
PROD012237,NOM_PROD012237,DES_PROD012237,2,1,411,2,4710,0,4035,16.75,S,390,493,A
PROD012238,NOM_PROD012238,DES_PROD012238,3,3,425,1,2320,0,1957,18.55,S,403,510,A
PROD012239,NOM_PROD012239,DES_PROD012239,2,2,309,1,5488,0,4933,11.26,S,293,370,I
PROD012240,NOM_PROD012240,DES_PROD012240,4,2,204,5,3074,0,2574,19.43,N,193,244,A
PROD012241,NOM_PROD012241,DES_PROD012241,4,3,165,2,3669,0,3074,19.36,N,156,198,A
PROD012242,NOM_PROD012242,DES_PROD012242,2,2,362,2,2874,0,2597,10.67,N,343,434,A
PROD012243,NOM_PROD012243,DES_PROD012243,2,2,20,5,3996,0,3567,12.04,N,19,24,I
PROD012244,NOM_PROD012244,DES_PROD012244,5,2,437,4,3744,0,3168,18.21,S,415,524,A
PROD012245,NOM_PROD012245,DES_PROD012245,5,3,473,3,2551,0,2192,16.4,S,449,567,A
PROD012246,NOM_PROD012246,DES_PROD012246,3,3,362,1,3393,0,2932,15.74,S,343,434,I
PROD012247,NOM_PROD012247,DES_PROD012247,3,2,266,1,3686,0,3118,18.24,S,252,319,A
PROD012248,NOM_PROD012248,DES_PROD012248,4,1,250,3,5161,0,4411,17.01,S,237,300,A
PROD012249,NOM_PROD012249,DES_PROD012249,4,3,51,2,3397,0,2939,15.61,S,48,61,A
PROD012250,NOM_PROD012250,DES_PROD012250,5,2,231,3,4918,0,4123,19.3,S,219,277,A
PROD012251,NOM_PROD012251,DES_PROD012251,2,1,34,1,5523,0,4876,13.28,S,32,40,I
PROD012252,NOM_PROD012252,DES_PROD012252,3,2,402,5,5507,0,4936,11.57,S,381,482,A
PROD012253,NOM_PROD012253,DES_PROD012253,4,3,238,5,5402,0,4635,16.56,N,226,285,I
PROD012254,NOM_PROD012254,DES_PROD012254,5,2,118,5,3206,0,2844,12.76,N,112,141,I
PROD012255,NOM_PROD012255,DES_PROD012255,3,3,216,2,4553,0,4115,10.65,S,205,259,A
PROD012256,NOM_PROD012256,DES_PROD012256,5,2,96,1,2472,0,2072,19.35,N,91,115,A
PROD012257,NOM_PROD012257,DES_PROD012257,1,2,482,1,4158,0,3730,11.48,S,457,578,A
PROD012258,NOM_PROD012258,DES_PROD012258,5,3,120,3,4748,0,4097,15.89,S,114,144,I
PROD012259,NOM_PROD012259,DES_PROD012259,5,2,5,4,4978,0,4149,19.99,N,4,6,I
PROD012260,NOM_PROD012260,DES_PROD012260,4,1,93,2,3386,0,2928,15.67,S,88,111,A
PROD012261,NOM_PROD012261,DES_PROD012261,4,1,299,5,4485,0,3761,19.26,N,284,358,A
PROD012262,NOM_PROD012262,DES_PROD012262,5,1,334,3,4710,0,3984,18.23,S,317,400,A
PROD012263,NOM_PROD012263,DES_PROD012263,4,1,356,5,5051,0,4470,13.01,S,338,427,I
PROD012264,NOM_PROD012264,DES_PROD012264,5,2,122,3,5465,0,4816,13.49,N,115,146,A
PROD012265,NOM_PROD012265,DES_PROD012265,4,3,116,5,2632,0,2271,15.91,N,110,139,A
PROD012266,NOM_PROD012266,DES_PROD012266,3,1,488,5,5369,0,4766,12.67,S,463,585,I
PROD012267,NOM_PROD012267,DES_PROD012267,3,3,397,4,4382,0,3907,12.16,N,377,476,I
PROD012268,NOM_PROD012268,DES_PROD012268,5,1,77,3,2977,0,2678,11.18,S,73,92,I
PROD012269,NOM_PROD012269,DES_PROD012269,5,1,218,4,4289,0,3822,12.24,N,207,261,A
PROD012270,NOM_PROD012270,DES_PROD012270,5,3,304,3,5186,0,4614,12.4,N,288,364,I
PROD012271,NOM_PROD012271,DES_PROD012271,5,3,341,4,2224,0,1919,15.92,N,323,409,I
PROD012272,NOM_PROD012272,DES_PROD012272,1,1,251,5,3688,0,3077,19.88,N,238,301,I
PROD012273,NOM_PROD012273,DES_PROD012273,1,1,339,1,3269,0,2952,10.77,S,322,406,A
PROD012274,NOM_PROD012274,DES_PROD012274,2,1,303,2,5729,0,4961,15.5,N,287,363,A
PROD012275,NOM_PROD012275,DES_PROD012275,2,1,69,2,2546,0,2186,16.5,S,65,82,A
PROD012276,NOM_PROD012276,DES_PROD012276,3,2,74,4,4615,0,4014,14.99,S,70,88,I
PROD012277,NOM_PROD012277,DES_PROD012277,4,3,90,3,5864,0,4890,19.92,S,85,108,I
PROD012278,NOM_PROD012278,DES_PROD012278,4,1,320,1,4721,0,4044,16.76,N,304,384,A
PROD012279,NOM_PROD012279,DES_PROD012279,5,2,466,4,2943,0,2585,13.87,S,442,559,A
PROD012280,NOM_PROD012280,DES_PROD012280,5,1,69,4,2556,0,2170,17.79,N,65,82,I
PROD012281,NOM_PROD012281,DES_PROD012281,2,2,224,1,3915,0,3559,10.01,S,212,268,I
PROD012282,NOM_PROD012282,DES_PROD012282,3,1,358,3,5534,0,4983,11.06,S,340,429,A
PROD012283,NOM_PROD012283,DES_PROD012283,2,1,91,2,2534,0,2287,10.83,N,86,109,I
PROD012284,NOM_PROD012284,DES_PROD012284,3,1,210,4,5431,0,4703,15.49,S,199,252,A
PROD012285,NOM_PROD012285,DES_PROD012285,3,3,426,2,2586,0,2178,18.77,N,404,511,I
PROD012286,NOM_PROD012286,DES_PROD012286,1,1,312,1,2499,0,2201,13.55,N,296,374,I
PROD012287,NOM_PROD012287,DES_PROD012287,4,3,472,1,5069,0,4420,14.7,S,448,566,I
PROD012288,NOM_PROD012288,DES_PROD012288,5,2,414,1,2200,0,1946,13.1,N,393,496,I
PROD012289,NOM_PROD012289,DES_PROD012289,5,2,40,2,4259,0,3634,17.2,S,38,48,I
PROD012290,NOM_PROD012290,DES_PROD012290,1,1,76,4,5279,0,4593,14.94,S,72,91,A
PROD012291,NOM_PROD012291,DES_PROD012291,4,3,201,3,3440,0,3038,13.24,S,190,241,A
PROD012292,NOM_PROD012292,DES_PROD012292,2,2,206,1,3725,0,3246,14.78,N,195,247,A
PROD012293,NOM_PROD012293,DES_PROD012293,5,2,269,3,3271,0,2805,16.62,S,255,322,I
PROD012294,NOM_PROD012294,DES_PROD012294,2,3,168,3,4427,0,3794,16.69,S,159,201,I
PROD012295,NOM_PROD012295,DES_PROD012295,3,2,157,3,4273,0,3829,11.61,N,149,188,I
PROD012296,NOM_PROD012296,DES_PROD012296,4,2,22,3,4515,0,4026,12.16,S,20,26,A
PROD012297,NOM_PROD012297,DES_PROD012297,1,3,108,3,2873,0,2478,15.97,N,102,129,A
PROD012298,NOM_PROD012298,DES_PROD012298,5,1,392,3,3580,0,3197,11.99,N,372,470,I
PROD012299,NOM_PROD012299,DES_PROD012299,3,3,285,4,4039,0,3489,15.77,S,270,342,I
PROD012300,NOM_PROD012300,DES_PROD012300,4,1,337,3,5184,0,4337,19.55,S,320,404,A
PROD012301,NOM_PROD012301,DES_PROD012301,4,3,280,5,5733,0,4972,15.31,N,266,336,A
PROD012302,NOM_PROD012302,DES_PROD012302,4,3,17,1,3481,0,3096,12.45,N,16,20,A
PROD012303,NOM_PROD012303,DES_PROD012303,1,2,166,3,2610,0,2218,17.69,S,157,199,I
PROD012304,NOM_PROD012304,DES_PROD012304,2,2,98,3,4604,0,4146,11.05,S,93,117,I
PROD012305,NOM_PROD012305,DES_PROD012305,5,1,7,1,3209,0,2715,18.2,N,6,8,A
PROD012306,NOM_PROD012306,DES_PROD012306,3,2,467,3,2528,0,2119,19.33,N,443,560,I
PROD012307,NOM_PROD012307,DES_PROD012307,4,3,405,5,2173,0,1946,11.69,N,384,486,I
PROD012308,NOM_PROD012308,DES_PROD012308,5,1,139,3,3956,0,3386,16.86,N,132,166,A
PROD012309,NOM_PROD012309,DES_PROD012309,5,2,213,1,4600,0,3943,16.68,S,202,255,A
PROD012310,NOM_PROD012310,DES_PROD012310,3,2,419,4,2411,0,2046,17.87,S,398,502,A
PROD012311,NOM_PROD012311,DES_PROD012311,5,3,483,3,2954,0,2625,12.54,S,458,579,A
PROD012312,NOM_PROD012312,DES_PROD012312,2,2,22,1,3820,0,3315,15.25,N,20,26,A
PROD012313,NOM_PROD012313,DES_PROD012313,2,2,372,4,4631,0,4112,12.64,S,353,446,A
PROD012314,NOM_PROD012314,DES_PROD012314,4,3,70,3,3921,0,3510,11.72,S,66,84,A
PROD012315,NOM_PROD012315,DES_PROD012315,1,2,283,3,2281,0,1963,16.21,N,268,339,A
PROD012316,NOM_PROD012316,DES_PROD012316,5,3,274,2,4871,0,4410,10.46,N,260,328,A
PROD012317,NOM_PROD012317,DES_PROD012317,1,1,320,4,3434,0,3098,10.85,S,304,384,A
PROD012318,NOM_PROD012318,DES_PROD012318,1,1,312,2,3536,0,3020,17.09,N,296,374,I
PROD012319,NOM_PROD012319,DES_PROD012319,1,3,349,1,4822,0,4163,15.85,S,331,418,A
PROD012320,NOM_PROD012320,DES_PROD012320,5,3,221,3,5526,0,4817,14.73,S,209,265,I
PROD012321,NOM_PROD012321,DES_PROD012321,5,3,303,4,2624,0,2239,17.21,N,287,363,I
PROD012322,NOM_PROD012322,DES_PROD012322,5,2,166,5,5067,0,4392,15.37,N,157,199,A
PROD012323,NOM_PROD012323,DES_PROD012323,3,3,17,4,4661,0,4023,15.87,S,16,20,I
PROD012324,NOM_PROD012324,DES_PROD012324,5,1,332,1,2468,0,2171,13.7,N,315,398,I
PROD012325,NOM_PROD012325,DES_PROD012325,4,1,188,1,2454,0,2058,19.25,S,178,225,I
PROD012326,NOM_PROD012326,DES_PROD012326,3,1,312,1,5810,0,4904,18.49,S,296,374,I
PROD012327,NOM_PROD012327,DES_PROD012327,3,2,274,5,2170,0,1944,11.63,N,260,328,I
PROD012328,NOM_PROD012328,DES_PROD012328,4,2,104,5,5424,0,4612,17.61,N,98,124,I
PROD012329,NOM_PROD012329,DES_PROD012329,2,2,338,3,4860,0,4242,14.58,S,321,405,A
PROD012330,NOM_PROD012330,DES_PROD012330,3,2,468,2,3390,0,3057,10.9,S,444,561,A
PROD012331,NOM_PROD012331,DES_PROD012331,3,3,284,1,4776,0,4282,11.56,S,269,340,I
PROD012332,NOM_PROD012332,DES_PROD012332,3,1,377,5,2541,0,2125,19.62,S,358,452,A
PROD012333,NOM_PROD012333,DES_PROD012333,3,1,455,2,5637,0,4778,17.98,S,432,546,A
PROD012334,NOM_PROD012334,DES_PROD012334,5,2,98,4,4453,0,3946,12.87,N,93,117,I
PROD012335,NOM_PROD012335,DES_PROD012335,5,2,50,3,5336,0,4493,18.77,S,47,60,I
PROD012336,NOM_PROD012336,DES_PROD012336,5,1,374,1,4053,0,3683,10.07,N,355,448,I
PROD012337,NOM_PROD012337,DES_PROD012337,5,2,25,2,4925,0,4121,19.52,N,23,30,A
PROD012338,NOM_PROD012338,DES_PROD012338,3,2,330,1,3505,0,3115,12.54,N,313,396,I
PROD012339,NOM_PROD012339,DES_PROD012339,3,1,114,5,4378,0,3831,14.3,N,108,136,I
PROD012340,NOM_PROD012340,DES_PROD012340,1,2,341,1,4455,0,3976,12.07,N,323,409,I
PROD012341,NOM_PROD012341,DES_PROD012341,5,3,227,2,3938,0,3502,12.47,S,215,272,I
PROD012342,NOM_PROD012342,DES_PROD012342,5,1,5,4,4167,0,3546,17.53,N,4,6,I
PROD012343,NOM_PROD012343,DES_PROD012343,2,1,281,4,3503,0,2970,17.97,S,266,337,I
PROD012344,NOM_PROD012344,DES_PROD012344,4,2,293,5,5800,0,4962,16.9,N,278,351,A
PROD012345,NOM_PROD012345,DES_PROD012345,2,3,269,2,4583,0,4079,12.36,N,255,322,I
PROD012346,NOM_PROD012346,DES_PROD012346,1,3,394,1,5863,0,4978,17.79,N,374,472,A
PROD012347,NOM_PROD012347,DES_PROD012347,4,3,273,1,4319,0,3796,13.8,N,259,327,A
PROD012348,NOM_PROD012348,DES_PROD012348,2,2,265,4,5729,0,4836,18.48,S,251,318,A
PROD012349,NOM_PROD012349,DES_PROD012349,4,2,302,3,5503,0,4902,12.27,S,286,362,A
PROD012350,NOM_PROD012350,DES_PROD012350,4,1,160,1,5076,0,4548,11.62,S,152,192,A
PROD012351,NOM_PROD012351,DES_PROD012351,2,1,7,3,4872,0,4325,12.65,S,6,8,I
