codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD021454,NOM_PROD021454,DES_PROD021454,3,2,464,4,2937,0,2588,13.52,N,440,556,A
PROD021455,NOM_PROD021455,DES_PROD021455,4,2,102,5,4894,0,4173,17.28,S,96,122,I
PROD021456,NOM_PROD021456,DES_PROD021456,4,3,467,5,3818,0,3265,16.94,S,443,560,I
PROD021457,NOM_PROD021457,DES_PROD021457,1,3,214,2,4981,0,4316,15.43,N,203,256,I
PROD021458,NOM_PROD021458,DES_PROD021458,5,1,72,1,2250,0,2044,10.09,N,68,86,I
PROD021459,NOM_PROD021459,DES_PROD021459,2,2,127,3,2728,0,2470,10.47,N,120,152,I
PROD021460,NOM_PROD021460,DES_PROD021460,1,3,150,5,3560,0,3167,12.42,N,142,180,I
PROD021461,NOM_PROD021461,DES_PROD021461,1,2,399,1,2472,0,2107,17.36,N,379,478,I
PROD021462,NOM_PROD021462,DES_PROD021462,5,2,134,5,2165,0,1939,11.68,N,127,160,A
PROD021463,NOM_PROD021463,DES_PROD021463,3,1,143,5,3335,0,2819,18.32,N,135,171,I
PROD021464,NOM_PROD021464,DES_PROD021464,1,3,253,1,4057,0,3545,14.46,S,240,303,I
PROD021465,NOM_PROD021465,DES_PROD021465,1,3,169,1,4271,0,3617,18.09,S,160,202,A
PROD021466,NOM_PROD021466,DES_PROD021466,2,2,404,1,5166,0,4507,14.64,N,383,484,A
PROD021467,NOM_PROD021467,DES_PROD021467,5,2,478,3,4017,0,3587,11.99,S,454,573,A
PROD021468,NOM_PROD021468,DES_PROD021468,1,3,484,5,2912,0,2510,16.05,N,459,580,A
PROD021469,NOM_PROD021469,DES_PROD021469,5,3,27,5,2571,0,2307,11.45,N,25,32,I
PROD021470,NOM_PROD021470,DES_PROD021470,4,1,158,4,3398,0,2897,17.32,N,150,189,I
PROD021471,NOM_PROD021471,DES_PROD021471,1,2,38,4,4193,0,3629,15.56,S,36,45,A
PROD021472,NOM_PROD021472,DES_PROD021472,5,1,156,3,4715,0,4275,10.31,S,148,187,A
PROD021473,NOM_PROD021473,DES_PROD021473,2,3,269,5,5553,0,4646,19.53,S,255,322,A
PROD021474,NOM_PROD021474,DES_PROD021474,3,1,289,1,4573,0,4076,12.2,N,274,346,I
PROD021475,NOM_PROD021475,DES_PROD021475,4,3,112,4,2289,0,1963,16.61,N,106,134,I
PROD021476,NOM_PROD021476,DES_PROD021476,1,3,411,3,3085,0,2679,15.17,S,390,493,I
PROD021477,NOM_PROD021477,DES_PROD021477,4,2,174,4,3185,0,2766,15.18,N,165,208,A
PROD021478,NOM_PROD021478,DES_PROD021478,3,2,456,1,3909,0,3291,18.8,S,433,547,A
PROD021479,NOM_PROD021479,DES_PROD021479,5,2,42,1,3879,0,3244,19.58,N,39,50,I
PROD021480,NOM_PROD021480,DES_PROD021480,4,3,500,5,2519,0,2165,16.36,N,475,600,A
PROD021481,NOM_PROD021481,DES_PROD021481,2,3,373,2,4730,0,4218,12.15,S,354,447,A
PROD021482,NOM_PROD021482,DES_PROD021482,4,1,42,1,3463,0,3011,15.02,S,39,50,I
PROD021483,NOM_PROD021483,DES_PROD021483,2,2,130,2,4427,0,3862,14.63,S,123,156,A
PROD021484,NOM_PROD021484,DES_PROD021484,1,2,50,1,2893,0,2467,17.29,S,47,60,I
PROD021485,NOM_PROD021485,DES_PROD021485,5,2,412,1,3652,0,3138,16.4,S,391,494,A
PROD021486,NOM_PROD021486,DES_PROD021486,4,1,404,4,5327,0,4792,11.17,S,383,484,I
PROD021487,NOM_PROD021487,DES_PROD021487,4,3,308,5,4952,0,4353,13.78,N,292,369,A
PROD021488,NOM_PROD021488,DES_PROD021488,5,3,376,2,5248,0,4377,19.91,N,357,451,A
PROD021489,NOM_PROD021489,DES_PROD021489,5,3,408,3,3048,0,2543,19.88,S,387,489,I
PROD021490,NOM_PROD021490,DES_PROD021490,2,1,121,3,5181,0,4534,14.27,S,114,145,A
PROD021491,NOM_PROD021491,DES_PROD021491,5,1,397,3,4897,0,4403,11.23,S,377,476,A
PROD021492,NOM_PROD021492,DES_PROD021492,3,3,13,3,2810,0,2411,16.59,S,12,15,I
PROD021493,NOM_PROD021493,DES_PROD021493,1,3,34,1,3918,0,3562,10.01,S,32,40,A
PROD021494,NOM_PROD021494,DES_PROD021494,2,2,238,5,4078,0,3399,19.98,S,226,285,I
PROD021495,NOM_PROD021495,DES_PROD021495,4,3,22,1,3410,0,2883,18.31,S,20,26,A
PROD021496,NOM_PROD021496,DES_PROD021496,3,3,132,1,5156,0,4576,12.68,S,125,158,A
PROD021497,NOM_PROD021497,DES_PROD021497,3,1,279,5,3989,0,3546,12.52,S,265,334,A
PROD021498,NOM_PROD021498,DES_PROD021498,1,2,444,3,2588,0,2246,15.24,N,421,532,I
PROD021499,NOM_PROD021499,DES_PROD021499,3,3,432,1,5790,0,4916,17.79,N,410,518,A
PROD021500,NOM_PROD021500,DES_PROD021500,3,3,207,2,2768,0,2387,16.0,S,196,248,A
PROD021501,NOM_PROD021501,DES_PROD021501,3,3,401,3,4831,0,4315,11.98,N,380,481,A
PROD021502,NOM_PROD021502,DES_PROD021502,5,3,135,1,3304,0,2980,10.88,S,128,162,I
PROD021503,NOM_PROD021503,DES_PROD021503,4,2,428,1,3395,0,2919,16.34,N,406,513,I
PROD021504,NOM_PROD021504,DES_PROD021504,4,3,457,3,4118,0,3610,14.08,S,434,548,A
PROD021505,NOM_PROD021505,DES_PROD021505,2,3,19,4,3153,0,2805,12.42,N,18,22,I
PROD021506,NOM_PROD021506,DES_PROD021506,5,2,141,5,2912,0,2608,11.69,S,133,169,A
PROD021507,NOM_PROD021507,DES_PROD021507,1,1,111,4,5503,0,4739,16.13,N,105,133,I
PROD021508,NOM_PROD021508,DES_PROD021508,5,3,239,2,3262,0,2931,11.3,N,227,286,A
PROD021509,NOM_PROD021509,DES_PROD021509,1,2,167,2,5413,0,4791,12.99,N,158,200,A
PROD021510,NOM_PROD021510,DES_PROD021510,2,3,251,2,5104,0,4259,19.86,S,238,301,A
PROD021511,NOM_PROD021511,DES_PROD021511,3,2,465,5,3166,0,2672,18.52,N,441,558,I
PROD021512,NOM_PROD021512,DES_PROD021512,3,1,450,5,5672,0,4948,14.65,N,427,540,I
PROD021513,NOM_PROD021513,DES_PROD021513,5,1,421,5,4946,0,4394,12.57,S,399,505,A
PROD021514,NOM_PROD021514,DES_PROD021514,2,2,135,2,3906,0,3379,15.61,S,128,162,A
PROD021515,NOM_PROD021515,DES_PROD021515,2,1,189,4,4485,0,3796,18.16,N,179,226,I
PROD021516,NOM_PROD021516,DES_PROD021516,3,2,207,3,3003,0,2647,13.46,S,196,248,I
PROD021517,NOM_PROD021517,DES_PROD021517,1,1,488,5,2323,0,1949,19.19,N,463,585,I
PROD021518,NOM_PROD021518,DES_PROD021518,2,2,417,3,5405,0,4666,15.84,N,396,500,I
PROD021519,NOM_PROD021519,DES_PROD021519,2,3,235,1,4101,0,3444,19.08,S,223,282,A
PROD021520,NOM_PROD021520,DES_PROD021520,5,3,448,2,2813,0,2377,18.37,S,425,537,I
PROD021521,NOM_PROD021521,DES_PROD021521,5,2,255,5,4534,0,4101,10.56,S,242,306,I
PROD021522,NOM_PROD021522,DES_PROD021522,2,1,325,4,2617,0,2369,10.47,N,308,390,I
PROD021523,NOM_PROD021523,DES_PROD021523,4,3,419,1,3436,0,2932,17.22,S,398,502,A
PROD021524,NOM_PROD021524,DES_PROD021524,3,3,305,5,4324,0,3825,13.05,N,289,366,A
PROD021525,NOM_PROD021525,DES_PROD021525,4,2,293,1,4986,0,4386,13.69,N,278,351,A
PROD021526,NOM_PROD021526,DES_PROD021526,5,1,95,4,3245,0,2862,13.39,S,90,114,A
PROD021527,NOM_PROD021527,DES_PROD021527,1,1,285,5,2969,0,2600,14.22,N,270,342,A
PROD021528,NOM_PROD021528,DES_PROD021528,1,2,109,4,3240,0,2743,18.15,S,103,130,I
PROD021529,NOM_PROD021529,DES_PROD021529,5,1,429,4,5165,0,4376,18.05,N,407,514,A
PROD021530,NOM_PROD021530,DES_PROD021530,3,3,386,4,3897,0,3411,14.26,N,366,463,I
PROD021531,NOM_PROD021531,DES_PROD021531,3,2,101,5,3974,0,3417,16.33,S,95,121,I
PROD021532,NOM_PROD021532,DES_PROD021532,4,3,75,1,5615,0,4701,19.46,N,71,90,A
PROD021533,NOM_PROD021533,DES_PROD021533,2,2,399,5,3310,0,2780,19.1,N,379,478,A
PROD021534,NOM_PROD021534,DES_PROD021534,4,2,203,4,5451,0,4835,12.75,N,192,243,A
PROD021535,NOM_PROD021535,DES_PROD021535,4,2,137,4,5152,0,4543,13.42,N,130,164,A
PROD021536,NOM_PROD021536,DES_PROD021536,1,3,414,3,4536,0,3802,19.33,S,393,496,A
PROD021537,NOM_PROD021537,DES_PROD021537,3,1,269,1,4551,0,4081,11.52,N,255,322,A
PROD021538,NOM_PROD021538,DES_PROD021538,3,2,476,3,4066,0,3672,10.75,N,452,571,A
PROD021539,NOM_PROD021539,DES_PROD021539,3,3,257,5,4321,0,3622,19.32,N,244,308,I
PROD021540,NOM_PROD021540,DES_PROD021540,5,1,390,2,4822,0,4151,16.17,S,370,468,I
PROD021541,NOM_PROD021541,DES_PROD021541,3,3,356,4,4871,0,4153,17.3,N,338,427,A
PROD021542,NOM_PROD021542,DES_PROD021542,4,2,298,2,2602,0,2268,14.75,N,283,357,A
PROD021543,NOM_PROD021543,DES_PROD021543,2,1,135,4,5114,0,4412,15.93,S,128,162,I
PROD021544,NOM_PROD021544,DES_PROD021544,3,3,230,5,4194,0,3673,14.21,S,218,276,I
PROD021545,NOM_PROD021545,DES_PROD021545,2,3,419,2,2653,0,2257,17.57,N,398,502,I
PROD021546,NOM_PROD021546,DES_PROD021546,1,2,152,2,5411,0,4779,13.24,N,144,182,I
PROD021547,NOM_PROD021547,DES_PROD021547,5,1,41,1,4947,0,4283,15.51,N,38,49,A
PROD021548,NOM_PROD021548,DES_PROD021548,4,3,98,4,4785,0,4063,17.79,S,93,117,I
PROD021549,NOM_PROD021549,DES_PROD021549,5,2,27,4,4251,0,3760,13.07,N,25,32,A
PROD021550,NOM_PROD021550,DES_PROD021550,5,3,52,1,4483,0,4044,10.88,S,49,62,I
PROD021551,NOM_PROD021551,DES_PROD021551,2,3,363,3,4594,0,3957,16.1,S,344,435,I
PROD021552,NOM_PROD021552,DES_PROD021552,5,2,62,2,4708,0,3961,18.86,N,58,74,I
PROD021553,NOM_PROD021553,DES_PROD021553,4,3,432,4,4079,0,3461,17.86,N,410,518,A
PROD021554,NOM_PROD021554,DES_PROD021554,2,3,215,1,3812,0,3351,13.76,S,204,258,I
PROD021555,NOM_PROD021555,DES_PROD021555,1,1,350,5,3355,0,3041,10.34,N,332,420,I
PROD021556,NOM_PROD021556,DES_PROD021556,4,1,437,3,3617,0,3212,12.61,N,415,524,I
PROD021557,NOM_PROD021557,DES_PROD021557,3,3,264,3,5713,0,4882,17.03,N,250,316,A
PROD021558,NOM_PROD021558,DES_PROD021558,1,3,109,2,3264,0,2770,17.85,N,103,130,A
PROD021559,NOM_PROD021559,DES_PROD021559,4,3,158,5,3847,0,3348,14.93,S,150,189,I
PROD021560,NOM_PROD021560,DES_PROD021560,1,3,483,1,3193,0,2701,18.23,S,458,579,I
PROD021561,NOM_PROD021561,DES_PROD021561,4,1,324,3,5390,0,4834,11.52,N,307,388,A
PROD021562,NOM_PROD021562,DES_PROD021562,1,1,255,1,4934,0,4138,19.25,N,242,306,I
PROD021563,NOM_PROD021563,DES_PROD021563,5,3,324,3,2917,0,2531,15.28,S,307,388,I
PROD021564,NOM_PROD021564,DES_PROD021564,4,2,262,4,3112,0,2780,11.97,S,248,314,A
PROD021565,NOM_PROD021565,DES_PROD021565,4,3,470,3,4882,0,4319,13.04,N,446,564,I
PROD021566,NOM_PROD021566,DES_PROD021566,3,2,461,3,4607,0,4112,12.06,N,437,553,I
PROD021567,NOM_PROD021567,DES_PROD021567,4,3,319,3,5822,0,4893,18.99,N,303,382,I
PROD021568,NOM_PROD021568,DES_PROD021568,5,3,132,1,4004,0,3608,10.98,S,125,158,A
PROD021569,NOM_PROD021569,DES_PROD021569,1,2,347,1,4792,0,4133,15.96,N,329,416,A
PROD021570,NOM_PROD021570,DES_PROD021570,1,3,12,2,5072,0,4527,12.06,S,11,14,I
PROD021571,NOM_PROD021571,DES_PROD021571,2,2,483,5,5466,0,4966,10.08,S,458,579,I
PROD021572,NOM_PROD021572,DES_PROD021572,2,3,381,5,5535,0,4732,16.98,N,361,457,A
PROD021573,NOM_PROD021573,DES_PROD021573,3,1,354,2,3922,0,3555,10.34,N,336,424,I
PROD021574,NOM_PROD021574,DES_PROD021574,3,1,352,1,5398,0,4748,13.71,N,334,422,A
PROD021575,NOM_PROD021575,DES_PROD021575,4,1,241,4,4484,0,3810,17.71,N,228,289,I
PROD021576,NOM_PROD021576,DES_PROD021576,3,3,111,2,2697,0,2386,13.04,N,105,133,I
PROD021577,NOM_PROD021577,DES_PROD021577,2,2,430,2,4324,0,3897,10.96,S,408,516,I
PROD021578,NOM_PROD021578,DES_PROD021578,4,3,174,1,5125,0,4396,16.6,N,165,208,A
PROD021579,NOM_PROD021579,DES_PROD021579,4,3,87,5,5589,0,4922,13.56,N,82,104,I
PROD021580,NOM_PROD021580,DES_PROD021580,5,2,242,4,3606,0,3212,12.28,N,229,290,A
PROD021581,NOM_PROD021581,DES_PROD021581,1,2,314,4,4346,0,3663,18.67,S,298,376,I
PROD021582,NOM_PROD021582,DES_PROD021582,4,3,44,2,2782,0,2447,13.73,N,41,52,A
PROD021583,NOM_PROD021583,DES_PROD021583,5,2,239,1,4550,0,4135,10.06,S,227,286,I
PROD021584,NOM_PROD021584,DES_PROD021584,1,1,376,4,2984,0,2546,17.22,S,357,451,I
PROD021585,NOM_PROD021585,DES_PROD021585,2,2,253,4,3159,0,2811,12.41,N,240,303,A
PROD021586,NOM_PROD021586,DES_PROD021586,5,1,94,5,4972,0,4150,19.82,N,89,112,I
PROD021587,NOM_PROD021587,DES_PROD021587,3,2,261,1,3282,0,2948,11.34,N,247,313,A
PROD021588,NOM_PROD021588,DES_PROD021588,1,2,451,5,3927,0,3429,14.54,N,428,541,A
PROD021589,NOM_PROD021589,DES_PROD021589,5,3,121,1,2465,0,2215,11.3,N,114,145,A
PROD021590,NOM_PROD021590,DES_PROD021590,2,1,352,1,2617,0,2297,13.94,S,334,422,A
PROD021591,NOM_PROD021591,DES_PROD021591,2,3,399,3,4971,0,4420,12.47,N,379,478,I
PROD021592,NOM_PROD021592,DES_PROD021592,5,2,181,3,5024,0,4311,16.56,N,171,217,A
PROD021593,NOM_PROD021593,DES_PROD021593,5,1,271,1,2888,0,2579,12.0,N,257,325,A
PROD021594,NOM_PROD021594,DES_PROD021594,1,3,263,1,5494,0,4927,11.52,S,249,315,I
PROD021595,NOM_PROD021595,DES_PROD021595,5,2,343,2,5332,0,4766,11.89,S,325,411,I
PROD021596,NOM_PROD021596,DES_PROD021596,1,3,142,3,2408,0,2027,18.8,S,134,170,I
PROD021597,NOM_PROD021597,DES_PROD021597,4,2,234,5,4279,0,3806,12.44,N,222,280,A
PROD021598,NOM_PROD021598,DES_PROD021598,4,2,424,3,4068,0,3426,18.74,S,402,508,A
PROD021599,NOM_PROD021599,DES_PROD021599,4,3,336,4,5272,0,4732,11.42,S,319,403,A
PROD021600,NOM_PROD021600,DES_PROD021600,3,3,27,5,2661,0,2259,17.8,N,25,32,A
PROD021601,NOM_PROD021601,DES_PROD021601,5,3,3,2,4418,0,4000,10.46,S,2,3,I
PROD021602,NOM_PROD021602,DES_PROD021602,3,3,330,4,2893,0,2592,11.62,N,313,396,I
PROD021603,NOM_PROD021603,DES_PROD021603,2,3,348,3,5580,0,4758,17.29,N,330,417,I
PROD021604,NOM_PROD021604,DES_PROD021604,4,3,103,5,3246,0,2713,19.68,S,97,123,A
PROD021605,NOM_PROD021605,DES_PROD021605,5,1,345,2,3790,0,3392,11.76,N,327,414,I
PROD021606,NOM_PROD021606,DES_PROD021606,1,3,336,1,4405,0,3809,15.65,N,319,403,I
PROD021607,NOM_PROD021607,DES_PROD021607,1,3,475,4,3886,0,3324,16.93,N,451,570,A
PROD021608,NOM_PROD021608,DES_PROD021608,3,3,427,1,4345,0,3869,12.32,S,405,512,A
PROD021609,NOM_PROD021609,DES_PROD021609,2,2,366,4,3151,0,2731,15.41,N,347,439,A
PROD021610,NOM_PROD021610,DES_PROD021610,1,2,479,3,5309,0,4601,15.4,S,455,574,I
PROD021611,NOM_PROD021611,DES_PROD021611,1,1,270,3,5046,0,4394,14.85,S,256,324,A
PROD021612,NOM_PROD021612,DES_PROD021612,5,1,283,5,4031,0,3595,12.15,S,268,339,A
PROD021613,NOM_PROD021613,DES_PROD021613,1,3,262,1,2948,0,2574,14.55,N,248,314,I
PROD021614,NOM_PROD021614,DES_PROD021614,2,3,365,2,5321,0,4495,18.38,N,346,438,A
PROD021615,NOM_PROD021615,DES_PROD021615,4,2,404,4,3387,0,2911,16.38,N,383,484,I
PROD021616,NOM_PROD021616,DES_PROD021616,4,3,174,3,3089,0,2682,15.18,N,165,208,A
PROD021617,NOM_PROD021617,DES_PROD021617,1,2,311,4,5479,0,4726,15.95,N,295,373,I
PROD021618,NOM_PROD021618,DES_PROD021618,3,2,357,4,2442,0,2111,15.69,S,339,428,I
PROD021619,NOM_PROD021619,DES_PROD021619,3,3,411,3,2487,0,2189,13.63,N,390,493,I
PROD021620,NOM_PROD021620,DES_PROD021620,2,1,497,4,5167,0,4673,10.59,S,472,596,I
PROD021621,NOM_PROD021621,DES_PROD021621,1,2,94,4,3007,0,2528,18.95,N,89,112,A
PROD021622,NOM_PROD021622,DES_PROD021622,2,2,302,4,2992,0,2701,10.79,S,286,362,I
PROD021623,NOM_PROD021623,DES_PROD021623,4,2,474,5,3370,0,2934,14.87,S,450,568,A
PROD021624,NOM_PROD021624,DES_PROD021624,2,1,150,5,3783,0,3316,14.11,S,142,180,A
PROD021625,NOM_PROD021625,DES_PROD021625,3,2,351,4,3619,0,3031,19.41,S,333,421,A
PROD021626,NOM_PROD021626,DES_PROD021626,1,1,406,2,5344,0,4590,16.43,S,385,487,A
PROD021627,NOM_PROD021627,DES_PROD021627,3,3,166,2,2989,0,2513,18.96,N,157,199,A
PROD021628,NOM_PROD021628,DES_PROD021628,4,2,35,4,4276,0,3808,12.29,N,33,42,A
PROD021629,NOM_PROD021629,DES_PROD021629,3,2,486,1,2833,0,2388,18.64,S,461,583,A
PROD021630,NOM_PROD021630,DES_PROD021630,1,3,7,2,4658,0,4065,14.59,N,6,8,I
PROD021631,NOM_PROD021631,DES_PROD021631,4,1,249,2,2354,0,2126,10.76,N,236,298,A
PROD021632,NOM_PROD021632,DES_PROD021632,2,1,130,5,2798,0,2440,14.68,N,123,156,I
PROD021633,NOM_PROD021633,DES_PROD021633,5,1,219,5,5177,0,4683,10.55,N,208,262,I
PROD021634,NOM_PROD021634,DES_PROD021634,1,2,425,2,4510,0,3811,18.35,S,403,510,A
PROD021635,NOM_PROD021635,DES_PROD021635,4,2,167,3,3650,0,3187,14.53,N,158,200,A
PROD021636,NOM_PROD021636,DES_PROD021636,2,2,245,3,5104,0,4564,11.84,N,232,294,I
PROD021637,NOM_PROD021637,DES_PROD021637,3,1,319,5,5069,0,4431,14.4,S,303,382,I
PROD021638,NOM_PROD021638,DES_PROD021638,5,3,489,3,2183,0,1931,13.08,N,464,586,I
PROD021639,NOM_PROD021639,DES_PROD021639,4,2,116,2,4640,0,4037,14.95,S,110,139,I
PROD021640,NOM_PROD021640,DES_PROD021640,3,3,181,3,2759,0,2478,11.36,N,171,217,A
PROD021641,NOM_PROD021641,DES_PROD021641,2,3,228,4,5074,0,4372,16.06,S,216,273,I
PROD021642,NOM_PROD021642,DES_PROD021642,4,2,256,3,4536,0,3788,19.75,N,243,307,A
PROD021643,NOM_PROD021643,DES_PROD021643,5,1,299,3,4997,0,4486,11.41,S,284,358,I
PROD021644,NOM_PROD021644,DES_PROD021644,2,2,412,1,4545,0,4122,10.27,S,391,494,I
PROD021645,NOM_PROD021645,DES_PROD021645,3,2,364,5,3093,0,2730,13.33,S,345,436,A
PROD021646,NOM_PROD021646,DES_PROD021646,2,3,88,2,3032,0,2619,15.78,S,83,105,A
PROD021647,NOM_PROD021647,DES_PROD021647,1,3,434,5,3206,0,2837,13.01,N,412,520,I
PROD021648,NOM_PROD021648,DES_PROD021648,4,3,27,4,3212,0,2684,19.68,N,25,32,A
PROD021649,NOM_PROD021649,DES_PROD021649,4,1,139,2,2668,0,2280,17.06,N,132,166,I
PROD021650,NOM_PROD021650,DES_PROD021650,1,3,60,4,4703,0,4162,13.01,S,57,72,A
PROD021651,NOM_PROD021651,DES_PROD021651,5,1,399,2,4672,0,4046,15.48,S,379,478,I
PROD021652,NOM_PROD021652,DES_PROD021652,1,1,210,5,3313,0,2971,11.53,N,199,252,I
PROD021653,NOM_PROD021653,DES_PROD021653,3,2,215,5,5379,0,4599,16.98,S,204,258,A
PROD021654,NOM_PROD021654,DES_PROD021654,5,2,474,2,3627,0,3078,17.84,S,450,568,I
PROD021655,NOM_PROD021655,DES_PROD021655,3,3,439,5,5218,0,4406,18.43,S,417,526,A
PROD021656,NOM_PROD021656,DES_PROD021656,5,1,277,3,2756,0,2501,10.23,S,263,332,I
PROD021657,NOM_PROD021657,DES_PROD021657,4,3,162,5,4872,0,4164,17.02,S,153,194,I
PROD021658,NOM_PROD021658,DES_PROD021658,3,3,313,1,2255,0,2034,10.89,S,297,375,A
PROD021659,NOM_PROD021659,DES_PROD021659,1,3,242,4,5157,0,4591,12.35,S,229,290,A
PROD021660,NOM_PROD021660,DES_PROD021660,4,1,491,5,2262,0,2013,12.37,S,466,589,I
PROD021661,NOM_PROD021661,DES_PROD021661,2,1,444,1,4892,0,4275,14.45,S,421,532,I
PROD021662,NOM_PROD021662,DES_PROD021662,5,3,431,5,2295,0,2015,13.94,S,409,517,A
PROD021663,NOM_PROD021663,DES_PROD021663,2,1,444,1,2845,0,2556,11.34,S,421,532,I
PROD021664,NOM_PROD021664,DES_PROD021664,5,2,204,4,2960,0,2632,12.48,N,193,244,A
PROD021665,NOM_PROD021665,DES_PROD021665,5,1,472,2,3048,0,2726,11.84,N,448,566,I
PROD021666,NOM_PROD021666,DES_PROD021666,1,2,408,4,4732,0,4226,11.99,S,387,489,I
PROD021667,NOM_PROD021667,DES_PROD021667,5,3,157,4,3973,0,3603,10.28,S,149,188,I
PROD021668,NOM_PROD021668,DES_PROD021668,4,3,217,2,5441,0,4678,16.32,S,206,260,A
PROD021669,NOM_PROD021669,DES_PROD021669,1,1,229,3,2637,0,2369,11.35,N,217,274,I
PROD021670,NOM_PROD021670,DES_PROD021670,3,3,42,2,4273,0,3651,17.06,S,39,50,A
PROD021671,NOM_PROD021671,DES_PROD021671,3,2,152,5,5199,0,4466,16.42,N,144,182,A
PROD021672,NOM_PROD021672,DES_PROD021672,1,2,107,1,2289,0,1998,14.59,N,101,128,A
PROD021673,NOM_PROD021673,DES_PROD021673,4,1,429,3,4132,0,3520,17.39,N,407,514,A
PROD021674,NOM_PROD021674,DES_PROD021674,1,3,413,4,5598,0,4829,15.93,N,392,495,I
PROD021675,NOM_PROD021675,DES_PROD021675,4,2,104,2,3069,0,2759,11.27,N,98,124,I
PROD021676,NOM_PROD021676,DES_PROD021676,2,2,324,4,4890,0,4147,17.93,S,307,388,A
PROD021677,NOM_PROD021677,DES_PROD021677,2,1,118,4,5232,0,4487,16.62,S,112,141,I
PROD021678,NOM_PROD021678,DES_PROD021678,4,2,471,1,2839,0,2511,13.1,S,447,565,A
PROD021679,NOM_PROD021679,DES_PROD021679,5,3,129,2,5413,0,4881,10.9,S,122,154,A
PROD021680,NOM_PROD021680,DES_PROD021680,1,1,49,4,5176,0,4594,12.68,S,46,58,A
PROD021681,NOM_PROD021681,DES_PROD021681,4,3,413,3,4267,0,3737,14.19,S,392,495,I
PROD021682,NOM_PROD021682,DES_PROD021682,5,1,78,4,4703,0,3973,18.38,S,74,93,I
PROD021683,NOM_PROD021683,DES_PROD021683,3,3,383,5,2840,0,2560,10.95,N,363,459,A
PROD021684,NOM_PROD021684,DES_PROD021684,5,3,468,4,4007,0,3490,14.82,N,444,561,A
PROD021685,NOM_PROD021685,DES_PROD021685,3,3,207,1,4784,0,4074,17.45,S,196,248,I
PROD021686,NOM_PROD021686,DES_PROD021686,1,1,11,5,5227,0,4713,10.91,N,10,13,I
PROD021687,NOM_PROD021687,DES_PROD021687,3,2,377,4,3726,0,3178,17.26,S,358,452,A
PROD021688,NOM_PROD021688,DES_PROD021688,2,3,163,2,3258,0,2865,13.75,S,154,195,I
PROD021689,NOM_PROD021689,DES_PROD021689,4,3,277,1,4571,0,4084,11.93,S,263,332,A
PROD021690,NOM_PROD021690,DES_PROD021690,1,3,136,1,4424,0,3872,14.28,N,129,163,A
PROD021691,NOM_PROD021691,DES_PROD021691,3,1,257,5,5300,0,4774,11.03,N,244,308,I
PROD021692,NOM_PROD021692,DES_PROD021692,4,2,479,3,4267,0,3587,18.98,N,455,574,I
PROD021693,NOM_PROD021693,DES_PROD021693,1,2,138,1,2732,0,2434,12.28,N,131,165,A
PROD021694,NOM_PROD021694,DES_PROD021694,1,2,161,2,4791,0,4296,11.53,S,152,193,I
PROD021695,NOM_PROD021695,DES_PROD021695,1,1,116,5,5312,0,4436,19.75,N,110,139,A
PROD021696,NOM_PROD021696,DES_PROD021696,3,1,421,3,3173,0,2753,15.28,N,399,505,A
PROD021697,NOM_PROD021697,DES_PROD021697,5,3,168,3,3565,0,3032,17.61,N,159,201,A
PROD021698,NOM_PROD021698,DES_PROD021698,1,2,242,3,2609,0,2309,13.0,S,229,290,A
PROD021699,NOM_PROD021699,DES_PROD021699,4,2,488,4,2842,0,2529,12.39,N,463,585,A
PROD021700,NOM_PROD021700,DES_PROD021700,1,2,452,2,2474,0,2069,19.58,N,429,542,I
PROD021701,NOM_PROD021701,DES_PROD021701,3,3,498,1,4011,0,3447,16.39,N,473,597,I
PROD021702,NOM_PROD021702,DES_PROD021702,1,2,40,2,5130,0,4294,19.49,N,38,48,A
PROD021703,NOM_PROD021703,DES_PROD021703,4,1,451,3,3119,0,2773,12.51,N,428,541,I
PROD021704,NOM_PROD021704,DES_PROD021704,3,2,383,4,2972,0,2555,16.34,S,363,459,I
PROD021705,NOM_PROD021705,DES_PROD021705,1,3,407,1,2873,0,2494,15.2,S,386,488,A
PROD021706,NOM_PROD021706,DES_PROD021706,3,3,444,1,3627,0,3029,19.77,S,421,532,I
PROD021707,NOM_PROD021707,DES_PROD021707,2,1,343,3,3526,0,3061,15.22,S,325,411,I
PROD021708,NOM_PROD021708,DES_PROD021708,3,1,467,1,2913,0,2548,14.35,N,443,560,A
PROD021709,NOM_PROD021709,DES_PROD021709,2,1,321,5,2921,0,2542,14.91,S,304,385,I
PROD021710,NOM_PROD021710,DES_PROD021710,3,3,459,3,5445,0,4852,12.24,N,436,550,A
PROD021711,NOM_PROD021711,DES_PROD021711,2,3,119,3,3559,0,3037,17.19,S,113,142,A
PROD021712,NOM_PROD021712,DES_PROD021712,2,3,299,3,5861,0,4921,19.12,N,284,358,A
PROD021713,NOM_PROD021713,DES_PROD021713,2,2,259,3,5513,0,4837,13.99,N,246,310,A
PROD021714,NOM_PROD021714,DES_PROD021714,1,1,131,1,3377,0,3002,12.51,N,124,157,A
