codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD060739,NOM_PROD060739,DES_PROD060739,2,1,295,2,3377,0,2829,19.38,N,280,354,I
PROD060740,NOM_PROD060740,DES_PROD060740,3,3,406,2,4604,0,4143,11.14,S,385,487,I
PROD060741,NOM_PROD060741,DES_PROD060741,4,3,112,5,3585,0,3103,15.54,N,106,134,I
PROD060742,NOM_PROD060742,DES_PROD060742,2,1,20,2,4622,0,3853,19.98,S,19,24,A
PROD060743,NOM_PROD060743,DES_PROD060743,5,1,196,5,5135,0,4302,19.38,S,186,235,A
PROD060744,NOM_PROD060744,DES_PROD060744,3,1,278,4,4833,0,4034,19.82,N,264,333,I
PROD060745,NOM_PROD060745,DES_PROD060745,3,1,297,4,4999,0,4401,13.59,S,282,356,A
PROD060746,NOM_PROD060746,DES_PROD060746,4,2,401,2,3935,0,3571,10.22,S,380,481,A
PROD060747,NOM_PROD060747,DES_PROD060747,4,2,355,3,5090,0,4430,14.91,S,337,426,I
PROD060748,NOM_PROD060748,DES_PROD060748,5,1,344,4,4700,0,4100,14.65,N,326,412,I
PROD060749,NOM_PROD060749,DES_PROD060749,5,1,328,5,5091,0,4510,12.9,N,311,393,A
PROD060750,NOM_PROD060750,DES_PROD060750,5,3,332,1,2222,0,1928,15.28,N,315,398,A
PROD060751,NOM_PROD060751,DES_PROD060751,2,3,115,3,5534,0,4731,16.99,S,109,138,I
PROD060752,NOM_PROD060752,DES_PROD060752,1,1,399,1,4727,0,4203,12.49,N,379,478,I
PROD060753,NOM_PROD060753,DES_PROD060753,5,2,382,4,3603,0,3213,12.16,N,362,458,A
PROD060754,NOM_PROD060754,DES_PROD060754,1,3,210,2,4233,0,3646,16.12,S,199,252,I
PROD060755,NOM_PROD060755,DES_PROD060755,3,3,220,2,2939,0,2566,14.55,S,209,264,I
PROD060756,NOM_PROD060756,DES_PROD060756,1,1,96,4,2513,0,2160,16.38,N,91,115,I
PROD060757,NOM_PROD060757,DES_PROD060757,5,2,390,5,4493,0,3973,13.1,N,370,468,I
PROD060758,NOM_PROD060758,DES_PROD060758,2,3,435,1,4784,0,4035,18.58,S,413,522,A
PROD060759,NOM_PROD060759,DES_PROD060759,4,1,261,3,5171,0,4590,12.67,S,247,313,A
PROD060760,NOM_PROD060760,DES_PROD060760,2,3,197,1,5099,0,4291,18.84,S,187,236,A
PROD060761,NOM_PROD060761,DES_PROD060761,5,3,447,3,4842,0,4197,15.38,N,424,536,A
PROD060762,NOM_PROD060762,DES_PROD060762,4,2,170,1,3509,0,3049,15.1,N,161,204,I
PROD060763,NOM_PROD060763,DES_PROD060763,1,2,119,4,4674,0,4197,11.37,N,113,142,A
PROD060764,NOM_PROD060764,DES_PROD060764,2,1,425,4,4415,0,3824,15.46,N,403,510,I
PROD060765,NOM_PROD060765,DES_PROD060765,1,3,246,2,4003,0,3610,10.89,S,233,295,A
PROD060766,NOM_PROD060766,DES_PROD060766,2,2,257,4,5841,0,4901,19.18,N,244,308,I
PROD060767,NOM_PROD060767,DES_PROD060767,5,1,449,3,2658,0,2224,19.53,S,426,538,A
PROD060768,NOM_PROD060768,DES_PROD060768,5,3,24,1,4236,0,3656,15.89,N,22,28,I
PROD060769,NOM_PROD060769,DES_PROD060769,3,3,93,2,3719,0,3288,13.13,S,88,111,I
PROD060770,NOM_PROD060770,DES_PROD060770,4,3,163,5,2569,0,2318,10.85,S,154,195,I
PROD060771,NOM_PROD060771,DES_PROD060771,2,3,350,1,2284,0,2053,11.28,N,332,420,I
PROD060772,NOM_PROD060772,DES_PROD060772,3,1,309,4,5076,0,4250,19.45,S,293,370,I
PROD060773,NOM_PROD060773,DES_PROD060773,5,1,130,3,3061,0,2701,13.36,N,123,156,I
PROD060774,NOM_PROD060774,DES_PROD060774,4,2,67,2,2894,0,2437,18.79,S,63,80,A
PROD060775,NOM_PROD060775,DES_PROD060775,2,2,376,4,4328,0,3821,13.27,N,357,451,A
PROD060776,NOM_PROD060776,DES_PROD060776,3,3,368,1,3637,0,3290,10.57,S,349,441,A
PROD060777,NOM_PROD060777,DES_PROD060777,5,2,28,2,5255,0,4556,15.36,S,26,33,I
PROD060778,NOM_PROD060778,DES_PROD060778,2,1,53,2,3499,0,3060,14.36,S,50,63,A
PROD060779,NOM_PROD060779,DES_PROD060779,4,3,233,4,4203,0,3583,17.33,N,221,279,A
PROD060780,NOM_PROD060780,DES_PROD060780,3,2,133,1,3540,0,3102,14.13,N,126,159,I
PROD060781,NOM_PROD060781,DES_PROD060781,5,1,452,2,3222,0,2797,15.23,S,429,542,A
PROD060782,NOM_PROD060782,DES_PROD060782,5,3,272,2,2551,0,2182,16.95,N,258,326,I
PROD060783,NOM_PROD060783,DES_PROD060783,5,1,359,4,4267,0,3618,17.94,N,341,430,I
PROD060784,NOM_PROD060784,DES_PROD060784,4,2,497,1,5315,0,4780,11.2,N,472,596,I
PROD060785,NOM_PROD060785,DES_PROD060785,5,3,498,5,2677,0,2406,11.27,S,473,597,A
PROD060786,NOM_PROD060786,DES_PROD060786,4,3,9,5,3240,0,2797,15.86,N,8,10,I
PROD060787,NOM_PROD060787,DES_PROD060787,3,3,72,1,5183,0,4405,17.67,N,68,86,A
PROD060788,NOM_PROD060788,DES_PROD060788,4,1,195,4,2770,0,2422,14.37,S,185,234,I
PROD060789,NOM_PROD060789,DES_PROD060789,2,2,179,4,4167,0,3556,17.19,S,170,214,A
PROD060790,NOM_PROD060790,DES_PROD060790,2,1,300,1,4729,0,4289,10.28,S,285,360,A
PROD060791,NOM_PROD060791,DES_PROD060791,4,2,247,2,4372,0,3903,12.02,S,234,296,I
PROD060792,NOM_PROD060792,DES_PROD060792,1,3,283,2,4258,0,3783,12.56,N,268,339,I
PROD060793,NOM_PROD060793,DES_PROD060793,2,1,459,5,5259,0,4424,18.88,N,436,550,A
PROD060794,NOM_PROD060794,DES_PROD060794,1,3,59,2,2670,0,2307,15.75,N,56,70,I
PROD060795,NOM_PROD060795,DES_PROD060795,4,1,324,4,4054,0,3438,17.93,N,307,388,I
PROD060796,NOM_PROD060796,DES_PROD060796,3,2,251,3,5592,0,4980,12.3,N,238,301,I
PROD060797,NOM_PROD060797,DES_PROD060797,1,2,353,1,5378,0,4823,11.51,S,335,423,I
PROD060798,NOM_PROD060798,DES_PROD060798,4,3,105,3,3209,0,2688,19.4,N,99,126,I
PROD060799,NOM_PROD060799,DES_PROD060799,1,3,362,2,5234,0,4735,10.54,S,343,434,I
PROD060800,NOM_PROD060800,DES_PROD060800,3,3,262,4,5757,0,4851,18.69,S,248,314,I
PROD060801,NOM_PROD060801,DES_PROD060801,4,3,283,5,2609,0,2287,14.11,N,268,339,A
PROD060802,NOM_PROD060802,DES_PROD060802,5,3,234,3,5935,0,4986,19.04,S,222,280,A
PROD060803,NOM_PROD060803,DES_PROD060803,3,2,442,3,2276,0,2049,11.1,N,419,530,I
PROD060804,NOM_PROD060804,DES_PROD060804,1,2,335,1,5166,0,4509,14.59,S,318,402,I
PROD060805,NOM_PROD060805,DES_PROD060805,5,2,308,3,5344,0,4572,16.9,N,292,369,A
PROD060806,NOM_PROD060806,DES_PROD060806,5,3,210,1,3102,0,2616,18.58,S,199,252,A
PROD060807,NOM_PROD060807,DES_PROD060807,1,1,294,4,5616,0,4809,16.79,N,279,352,A
PROD060808,NOM_PROD060808,DES_PROD060808,2,1,90,2,5307,0,4618,14.94,S,85,108,A
PROD060809,NOM_PROD060809,DES_PROD060809,5,1,400,5,2776,0,2472,12.33,S,380,480,I
PROD060810,NOM_PROD060810,DES_PROD060810,2,1,92,4,3158,0,2666,18.49,N,87,110,A
PROD060811,NOM_PROD060811,DES_PROD060811,3,2,154,1,2914,0,2539,14.77,S,146,184,I
PROD060812,NOM_PROD060812,DES_PROD060812,2,3,333,5,4885,0,4100,19.17,N,316,399,A
PROD060813,NOM_PROD060813,DES_PROD060813,3,3,349,3,5232,0,4386,19.31,N,331,418,I
PROD060814,NOM_PROD060814,DES_PROD060814,5,1,457,5,3843,0,3328,15.5,S,434,548,A
PROD060815,NOM_PROD060815,DES_PROD060815,5,3,18,4,4868,0,4167,16.84,S,17,21,I
PROD060816,NOM_PROD060816,DES_PROD060816,5,1,18,1,3594,0,3022,18.95,S,17,21,I
PROD060817,NOM_PROD060817,DES_PROD060817,3,1,296,5,2894,0,2515,15.08,N,281,355,A
PROD060818,NOM_PROD060818,DES_PROD060818,2,1,110,1,2920,0,2536,15.15,S,104,132,I
PROD060819,NOM_PROD060819,DES_PROD060819,1,2,266,2,4805,0,4141,16.04,S,252,319,I
PROD060820,NOM_PROD060820,DES_PROD060820,2,2,277,5,4544,0,3826,18.77,S,263,332,I
PROD060821,NOM_PROD060821,DES_PROD060821,4,3,240,3,5312,0,4533,17.19,S,228,288,A
PROD060822,NOM_PROD060822,DES_PROD060822,2,1,17,2,3839,0,3484,10.21,S,16,20,A
PROD060823,NOM_PROD060823,DES_PROD060823,4,3,182,2,2305,0,1951,18.16,N,172,218,I
PROD060824,NOM_PROD060824,DES_PROD060824,1,3,40,5,3816,0,3289,16.04,S,38,48,A
PROD060825,NOM_PROD060825,DES_PROD060825,2,3,11,3,5366,0,4799,11.83,N,10,13,A
PROD060826,NOM_PROD060826,DES_PROD060826,3,2,489,5,5476,0,4686,16.88,S,464,586,A
PROD060827,NOM_PROD060827,DES_PROD060827,4,1,269,5,2164,0,1948,11.1,N,255,322,I
PROD060828,NOM_PROD060828,DES_PROD060828,2,1,416,4,4024,0,3416,17.81,N,395,499,A
PROD060829,NOM_PROD060829,DES_PROD060829,2,1,46,4,4631,0,3868,19.74,N,43,55,A
PROD060830,NOM_PROD060830,DES_PROD060830,2,3,24,3,2619,0,2299,13.92,S,22,28,A
PROD060831,NOM_PROD060831,DES_PROD060831,2,3,60,5,4167,0,3575,16.57,N,57,72,I
PROD060832,NOM_PROD060832,DES_PROD060832,3,1,228,1,3085,0,2622,17.69,N,216,273,A
PROD060833,NOM_PROD060833,DES_PROD060833,3,3,154,4,4431,0,3710,19.46,S,146,184,I
PROD060834,NOM_PROD060834,DES_PROD060834,2,2,291,3,4226,0,3752,12.64,N,276,349,I
PROD060835,NOM_PROD060835,DES_PROD060835,5,2,111,2,5369,0,4809,11.65,N,105,133,I
PROD060836,NOM_PROD060836,DES_PROD060836,5,1,218,1,5323,0,4765,11.72,S,207,261,A
PROD060837,NOM_PROD060837,DES_PROD060837,2,1,382,2,3314,0,2934,12.98,S,362,458,A
PROD060838,NOM_PROD060838,DES_PROD060838,3,1,351,2,3623,0,3091,17.24,S,333,421,A
PROD060839,NOM_PROD060839,DES_PROD060839,3,2,58,4,3605,0,3100,16.3,N,55,69,A
PROD060840,NOM_PROD060840,DES_PROD060840,1,3,50,5,5568,0,4647,19.84,N,47,60,A
PROD060841,NOM_PROD060841,DES_PROD060841,1,2,392,4,3233,0,2709,19.36,N,372,470,I
PROD060842,NOM_PROD060842,DES_PROD060842,4,1,491,1,3237,0,2882,12.34,S,466,589,I
PROD060843,NOM_PROD060843,DES_PROD060843,2,1,445,1,2708,0,2361,14.72,S,422,534,I
PROD060844,NOM_PROD060844,DES_PROD060844,1,3,2,4,4746,0,4193,13.2,N,1,2,I
PROD060845,NOM_PROD060845,DES_PROD060845,2,3,47,1,2488,0,2114,17.7,N,44,56,I
PROD060846,NOM_PROD060846,DES_PROD060846,5,2,375,5,3382,0,2823,19.81,N,356,450,I
PROD060847,NOM_PROD060847,DES_PROD060847,5,2,414,3,5143,0,4457,15.4,N,393,496,A
PROD060848,NOM_PROD060848,DES_PROD060848,3,1,86,1,3322,0,2938,13.09,N,81,103,A
PROD060849,NOM_PROD060849,DES_PROD060849,1,2,184,2,5286,0,4477,18.08,N,174,220,I
PROD060850,NOM_PROD060850,DES_PROD060850,2,2,215,4,4895,0,4192,16.79,S,204,258,I
PROD060851,NOM_PROD060851,DES_PROD060851,3,3,171,4,5085,0,4441,14.51,S,162,205,A
PROD060852,NOM_PROD060852,DES_PROD060852,2,2,25,2,5053,0,4500,12.31,S,23,30,A
PROD060853,NOM_PROD060853,DES_PROD060853,2,3,113,5,5018,0,4395,14.18,N,107,135,I
PROD060854,NOM_PROD060854,DES_PROD060854,5,1,200,5,3405,0,2917,16.75,S,190,240,I
PROD060855,NOM_PROD060855,DES_PROD060855,3,1,37,4,5512,0,4675,17.91,N,35,44,I
PROD060856,NOM_PROD060856,DES_PROD060856,5,1,44,5,3632,0,3236,12.25,N,41,52,I
PROD060857,NOM_PROD060857,DES_PROD060857,2,3,437,3,3382,0,2853,18.56,N,415,524,A
PROD060858,NOM_PROD060858,DES_PROD060858,3,3,161,3,3350,0,2803,19.52,N,152,193,A
PROD060859,NOM_PROD060859,DES_PROD060859,2,1,411,2,2263,0,2012,12.48,S,390,493,A
PROD060860,NOM_PROD060860,DES_PROD060860,4,1,2,5,5469,0,4822,13.43,S,1,2,I
PROD060861,NOM_PROD060861,DES_PROD060861,3,3,93,4,4426,0,3812,16.13,N,88,111,I
PROD060862,NOM_PROD060862,DES_PROD060862,2,3,62,5,3964,0,3355,18.16,N,58,74,I
PROD060863,NOM_PROD060863,DES_PROD060863,2,2,179,3,4852,0,4365,11.16,N,170,214,I
PROD060864,NOM_PROD060864,DES_PROD060864,1,3,297,5,3019,0,2595,16.35,S,282,356,A
PROD060865,NOM_PROD060865,DES_PROD060865,3,2,91,3,4584,0,4069,12.67,N,86,109,A
PROD060866,NOM_PROD060866,DES_PROD060866,2,2,152,4,5496,0,4718,16.51,N,144,182,A
PROD060867,NOM_PROD060867,DES_PROD060867,5,1,237,2,2728,0,2387,14.29,N,225,284,I
PROD060868,NOM_PROD060868,DES_PROD060868,5,2,87,2,5772,0,5000,15.45,N,82,104,I
PROD060869,NOM_PROD060869,DES_PROD060869,2,3,176,5,3714,0,3327,11.65,S,167,211,A
PROD060870,NOM_PROD060870,DES_PROD060870,1,2,43,3,2703,0,2431,11.21,N,40,51,A
PROD060871,NOM_PROD060871,DES_PROD060871,1,3,318,1,2193,0,1913,14.67,N,302,381,A
PROD060872,NOM_PROD060872,DES_PROD060872,5,1,117,1,3501,0,2980,17.5,S,111,140,I
PROD060873,NOM_PROD060873,DES_PROD060873,2,3,156,2,3689,0,3251,13.49,S,148,187,A
PROD060874,NOM_PROD060874,DES_PROD060874,4,1,73,4,4557,0,3998,13.99,S,69,87,A
PROD060875,NOM_PROD060875,DES_PROD060875,2,1,311,1,4175,0,3539,17.98,S,295,373,A
PROD060876,NOM_PROD060876,DES_PROD060876,2,3,112,3,2245,0,2001,12.2,S,106,134,I
PROD060877,NOM_PROD060877,DES_PROD060877,5,1,162,3,4487,0,4059,10.55,S,153,194,A
PROD060878,NOM_PROD060878,DES_PROD060878,1,2,442,2,4499,0,3835,17.33,S,419,530,A
PROD060879,NOM_PROD060879,DES_PROD060879,5,3,68,2,5889,0,4941,19.2,N,64,81,I
PROD060880,NOM_PROD060880,DES_PROD060880,5,1,126,3,3207,0,2740,17.08,N,119,151,A
PROD060881,NOM_PROD060881,DES_PROD060881,4,3,272,5,2958,0,2675,10.59,S,258,326,A
PROD060882,NOM_PROD060882,DES_PROD060882,2,3,288,3,3083,0,2726,13.11,N,273,345,A
PROD060883,NOM_PROD060883,DES_PROD060883,1,1,299,4,3039,0,2734,11.18,N,284,358,A
PROD060884,NOM_PROD060884,DES_PROD060884,1,2,187,1,5270,0,4430,18.97,S,177,224,I
PROD060885,NOM_PROD060885,DES_PROD060885,4,3,261,4,3458,0,3004,15.13,N,247,313,A
PROD060886,NOM_PROD060886,DES_PROD060886,1,2,91,3,4657,0,4169,11.72,N,86,109,I
PROD060887,NOM_PROD060887,DES_PROD060887,3,3,380,5,4208,0,3808,10.51,S,361,456,I
PROD060888,NOM_PROD060888,DES_PROD060888,3,2,57,4,3128,0,2690,16.29,N,54,68,A
PROD060889,NOM_PROD060889,DES_PROD060889,4,1,71,4,5362,0,4667,14.9,N,67,85,A
PROD060890,NOM_PROD060890,DES_PROD060890,1,1,152,1,5415,0,4791,13.03,N,144,182,I
PROD060891,NOM_PROD060891,DES_PROD060891,5,1,499,4,2619,0,2207,18.71,N,474,598,I
PROD060892,NOM_PROD060892,DES_PROD060892,2,2,345,3,3729,0,3133,19.03,N,327,414,A
PROD060893,NOM_PROD060893,DES_PROD060893,4,2,310,4,3570,0,3108,14.89,N,294,372,A
PROD060894,NOM_PROD060894,DES_PROD060894,3,3,89,5,3657,0,3259,12.22,S,84,106,I
PROD060895,NOM_PROD060895,DES_PROD060895,4,1,431,2,4188,0,3798,10.28,S,409,517,I
PROD060896,NOM_PROD060896,DES_PROD060896,2,2,442,3,2365,0,1990,18.87,S,419,530,I
PROD060897,NOM_PROD060897,DES_PROD060897,2,1,210,3,3520,0,3066,14.83,S,199,252,I
PROD060898,NOM_PROD060898,DES_PROD060898,2,3,146,4,3456,0,3008,14.9,S,138,175,A
PROD060899,NOM_PROD060899,DES_PROD060899,3,2,102,2,2296,0,2004,14.62,S,96,122,A
PROD060900,NOM_PROD060900,DES_PROD060900,5,1,58,2,2259,0,2008,12.53,N,55,69,I
PROD060901,NOM_PROD060901,DES_PROD060901,2,3,162,5,5458,0,4887,11.69,S,153,194,I
PROD060902,NOM_PROD060902,DES_PROD060902,5,2,115,2,3387,0,2836,19.44,N,109,138,I
PROD060903,NOM_PROD060903,DES_PROD060903,2,1,135,2,3317,0,2896,14.54,S,128,162,I
PROD060904,NOM_PROD060904,DES_PROD060904,3,3,221,5,3635,0,3109,16.94,S,209,265,I
PROD060905,NOM_PROD060905,DES_PROD060905,5,3,313,1,5150,0,4454,15.63,S,297,375,I
PROD060906,NOM_PROD060906,DES_PROD060906,3,1,82,5,3146,0,2805,12.16,N,77,98,A
PROD060907,NOM_PROD060907,DES_PROD060907,3,1,282,1,4968,0,4389,13.2,S,267,338,I
PROD060908,NOM_PROD060908,DES_PROD060908,5,3,224,2,2532,0,2280,11.06,N,212,268,A
PROD060909,NOM_PROD060909,DES_PROD060909,1,1,349,3,5622,0,4875,15.34,S,331,418,A
PROD060910,NOM_PROD060910,DES_PROD060910,1,1,324,1,5551,0,4896,13.39,N,307,388,A
PROD060911,NOM_PROD060911,DES_PROD060911,4,1,194,1,2343,0,2089,12.16,S,184,232,A
PROD060912,NOM_PROD060912,DES_PROD060912,2,1,198,5,4497,0,3928,14.49,N,188,237,I
PROD060913,NOM_PROD060913,DES_PROD060913,3,1,37,2,3495,0,3111,12.35,N,35,44,A
PROD060914,NOM_PROD060914,DES_PROD060914,1,1,131,3,2303,0,2017,14.22,N,124,157,I
PROD060915,NOM_PROD060915,DES_PROD060915,5,2,82,1,2949,0,2490,18.46,S,77,98,A
PROD060916,NOM_PROD060916,DES_PROD060916,2,3,478,5,2804,0,2460,14.01,S,454,573,I
PROD060917,NOM_PROD060917,DES_PROD060917,1,3,445,3,5164,0,4406,17.21,N,422,534,I
PROD060918,NOM_PROD060918,DES_PROD060918,1,1,47,5,4997,0,4213,18.62,S,44,56,I
PROD060919,NOM_PROD060919,DES_PROD060919,1,2,479,4,5287,0,4484,17.91,N,455,574,I
PROD060920,NOM_PROD060920,DES_PROD060920,3,1,143,4,3760,0,3223,16.67,N,135,171,A
PROD060921,NOM_PROD060921,DES_PROD060921,5,2,191,5,3712,0,3266,13.68,N,181,229,I
PROD060922,NOM_PROD060922,DES_PROD060922,3,1,13,3,2913,0,2574,13.18,N,12,15,A
PROD060923,NOM_PROD060923,DES_PROD060923,1,2,3,2,3211,0,2734,17.45,S,2,3,A
PROD060924,NOM_PROD060924,DES_PROD060924,1,1,413,3,4540,0,3861,17.61,S,392,495,A
PROD060925,NOM_PROD060925,DES_PROD060925,1,1,100,3,2807,0,2374,18.24,N,95,120,A
PROD060926,NOM_PROD060926,DES_PROD060926,4,2,181,4,3343,0,2996,11.6,S,171,217,I
PROD060927,NOM_PROD060927,DES_PROD060927,3,1,481,2,2535,0,2305,10.01,N,456,577,A
PROD060928,NOM_PROD060928,DES_PROD060928,3,3,445,1,3252,0,2840,14.54,N,422,534,A
PROD060929,NOM_PROD060929,DES_PROD060929,1,1,76,3,5352,0,4794,11.64,N,72,91,I
PROD060930,NOM_PROD060930,DES_PROD060930,2,1,399,3,3240,0,2772,16.91,N,379,478,I
PROD060931,NOM_PROD060931,DES_PROD060931,4,3,394,5,2982,0,2540,17.41,N,374,472,A
PROD060932,NOM_PROD060932,DES_PROD060932,3,3,425,5,2997,0,2648,13.2,N,403,510,I
PROD060933,NOM_PROD060933,DES_PROD060933,3,3,251,2,2501,0,2185,14.5,S,238,301,A
PROD060934,NOM_PROD060934,DES_PROD060934,5,2,62,2,2465,0,2118,16.39,N,58,74,I
PROD060935,NOM_PROD060935,DES_PROD060935,1,1,186,5,4021,0,3509,14.6,N,176,223,I
PROD060936,NOM_PROD060936,DES_PROD060936,2,1,386,1,5211,0,4451,17.08,N,366,463,I
PROD060937,NOM_PROD060937,DES_PROD060937,3,3,242,1,5840,0,4968,17.56,S,229,290,I
PROD060938,NOM_PROD060938,DES_PROD060938,1,1,70,1,5469,0,4738,15.43,N,66,84,A
PROD060939,NOM_PROD060939,DES_PROD060939,5,3,228,5,2203,0,1935,13.9,S,216,273,A
PROD060940,NOM_PROD060940,DES_PROD060940,3,1,43,5,2546,0,2127,19.74,S,40,51,A
PROD060941,NOM_PROD060941,DES_PROD060941,4,1,106,5,3458,0,3030,14.15,N,100,127,A
PROD060942,NOM_PROD060942,DES_PROD060942,2,3,300,5,4522,0,3992,13.3,N,285,360,A
PROD060943,NOM_PROD060943,DES_PROD060943,2,3,357,2,2374,0,1997,18.9,N,339,428,I
PROD060944,NOM_PROD060944,DES_PROD060944,1,3,155,2,2777,0,2351,18.13,S,147,186,A
PROD060945,NOM_PROD060945,DES_PROD060945,4,1,75,2,4695,0,4268,10.01,S,71,90,I
PROD060946,NOM_PROD060946,DES_PROD060946,3,1,5,1,3355,0,2891,16.05,S,4,6,A
PROD060947,NOM_PROD060947,DES_PROD060947,3,2,265,4,4904,0,4200,16.77,N,251,318,I
PROD060948,NOM_PROD060948,DES_PROD060948,1,2,164,2,5115,0,4511,13.4,S,155,196,A
PROD060949,NOM_PROD060949,DES_PROD060949,3,2,386,3,5462,0,4711,15.95,S,366,463,I
PROD060950,NOM_PROD060950,DES_PROD060950,1,3,390,2,4270,0,3675,16.21,S,370,468,A
PROD060951,NOM_PROD060951,DES_PROD060951,4,2,283,3,4464,0,3827,16.67,N,268,339,A
PROD060952,NOM_PROD060952,DES_PROD060952,2,2,100,5,3704,0,3366,10.07,S,95,120,A
PROD060953,NOM_PROD060953,DES_PROD060953,3,2,131,4,4869,0,4347,12.02,S,124,157,A
PROD060954,NOM_PROD060954,DES_PROD060954,5,1,179,1,5067,0,4421,14.63,N,170,214,I
PROD060955,NOM_PROD060955,DES_PROD060955,2,2,99,4,2775,0,2481,11.87,N,94,118,A
PROD060956,NOM_PROD060956,DES_PROD060956,3,2,345,3,4832,0,4036,19.74,S,327,414,A
PROD060957,NOM_PROD060957,DES_PROD060957,3,1,221,1,2300,0,1935,18.9,S,209,265,I
PROD060958,NOM_PROD060958,DES_PROD060958,2,3,31,3,3597,0,3015,19.33,S,29,37,I
PROD060959,NOM_PROD060959,DES_PROD060959,2,1,208,1,3131,0,2811,11.39,S,197,249,I
PROD060960,NOM_PROD060960,DES_PROD060960,3,1,415,1,5094,0,4567,11.56,S,394,498,I
PROD060961,NOM_PROD060961,DES_PROD060961,5,2,108,5,3517,0,2997,17.36,N,102,129,I
PROD060962,NOM_PROD060962,DES_PROD060962,4,3,499,2,3227,0,2849,13.28,N,474,598,A
PROD060963,NOM_PROD060963,DES_PROD060963,1,1,462,5,3935,0,3296,19.41,S,438,554,A
PROD060964,NOM_PROD060964,DES_PROD060964,5,2,99,1,2181,0,1941,12.38,S,94,118,I
PROD060965,NOM_PROD060965,DES_PROD060965,5,3,443,4,4396,0,3797,15.79,S,420,531,A
PROD060966,NOM_PROD060966,DES_PROD060966,1,2,366,1,2926,0,2657,10.15,N,347,439,A
PROD060967,NOM_PROD060967,DES_PROD060967,4,1,63,4,3039,0,2669,13.87,N,59,75,I
PROD060968,NOM_PROD060968,DES_PROD060968,1,1,321,4,4168,0,3693,12.87,N,304,385,I
PROD060969,NOM_PROD060969,DES_PROD060969,1,1,65,4,5153,0,4623,11.48,N,61,78,A
PROD060970,NOM_PROD060970,DES_PROD060970,3,1,440,4,3732,0,3128,19.31,S,418,528,A
PROD060971,NOM_PROD060971,DES_PROD060971,5,3,339,4,4441,0,3915,13.46,N,322,406,I
PROD060972,NOM_PROD060972,DES_PROD060972,4,2,129,3,4989,0,4394,13.55,N,122,154,I
PROD060973,NOM_PROD060973,DES_PROD060973,1,1,230,2,3943,0,3483,13.21,N,218,276,I
PROD060974,NOM_PROD060974,DES_PROD060974,3,2,274,2,3851,0,3325,15.83,N,260,328,A
PROD060975,NOM_PROD060975,DES_PROD060975,2,3,183,5,3710,0,3148,17.88,N,173,219,I
PROD060976,NOM_PROD060976,DES_PROD060976,3,2,109,3,5068,0,4467,13.46,S,103,130,I
PROD060977,NOM_PROD060977,DES_PROD060977,5,1,470,3,5138,0,4367,17.67,N,446,564,I
PROD060978,NOM_PROD060978,DES_PROD060978,5,3,17,4,4143,0,3642,13.77,S,16,20,A
PROD060979,NOM_PROD060979,DES_PROD060979,2,3,77,1,4885,0,4137,18.09,N,73,92,A
PROD060980,NOM_PROD060980,DES_PROD060980,4,1,48,4,3930,0,3479,12.99,S,45,57,A
PROD060981,NOM_PROD060981,DES_PROD060981,2,1,86,2,5702,0,4825,18.18,S,81,103,I
PROD060982,NOM_PROD060982,DES_PROD060982,2,1,333,4,3732,0,3356,11.23,N,316,399,A
PROD060983,NOM_PROD060983,DES_PROD060983,1,3,349,2,5077,0,4331,17.23,S,331,418,A
PROD060984,NOM_PROD060984,DES_PROD060984,1,2,300,4,5287,0,4747,11.38,S,285,360,A
PROD060985,NOM_PROD060985,DES_PROD060985,1,2,289,5,5837,0,4980,17.21,N,274,346,A
PROD060986,NOM_PROD060986,DES_PROD060986,4,1,425,1,5583,0,4655,19.95,S,403,510,A
PROD060987,NOM_PROD060987,DES_PROD060987,3,3,481,4,2203,0,1932,14.06,N,456,577,A
PROD060988,NOM_PROD060988,DES_PROD060988,5,1,445,5,3809,0,3420,11.4,S,422,534,I
PROD060989,NOM_PROD060989,DES_PROD060989,3,1,195,5,3011,0,2712,11.06,N,185,234,I
PROD060990,NOM_PROD060990,DES_PROD060990,2,2,95,3,3813,0,3425,11.34,N,90,114,I
PROD060991,NOM_PROD060991,DES_PROD060991,3,1,279,3,3891,0,3353,16.06,S,265,334,A
PROD060992,NOM_PROD060992,DES_PROD060992,4,2,321,5,2276,0,2015,12.99,N,304,385,I
PROD060993,NOM_PROD060993,DES_PROD060993,4,2,179,5,3490,0,3048,14.52,N,170,214,A
PROD060994,NOM_PROD060994,DES_PROD060994,2,3,271,3,5418,0,4781,13.33,S,257,325,I
PROD060995,NOM_PROD060995,DES_PROD060995,3,1,429,3,2376,0,2032,16.96,N,407,514,I
PROD060996,NOM_PROD060996,DES_PROD060996,2,2,274,5,3784,0,3281,15.35,S,260,328,A
PROD060997,NOM_PROD060997,DES_PROD060997,5,1,38,5,2306,0,1986,16.16,N,36,45,A
PROD060998,NOM_PROD060998,DES_PROD060998,1,2,213,1,4415,0,3861,14.36,S,202,255,A
PROD060999,NOM_PROD060999,DES_PROD060999,5,1,349,2,3518,0,3081,14.2,S,331,418,I
