codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD032420,NOM_PROD032420,DES_PROD032420,2,2,136,1,3681,0,3161,16.48,S,129,163,I
PROD032421,NOM_PROD032421,DES_PROD032421,1,3,288,2,5480,0,4652,17.81,N,273,345,A
PROD032422,NOM_PROD032422,DES_PROD032422,3,2,94,2,2789,0,2395,16.48,S,89,112,I
PROD032423,NOM_PROD032423,DES_PROD032423,3,2,209,1,3830,0,3453,10.94,S,198,250,I
PROD032424,NOM_PROD032424,DES_PROD032424,1,1,350,2,4003,0,3564,12.33,S,332,420,A
PROD032425,NOM_PROD032425,DES_PROD032425,2,2,449,3,3642,0,3058,19.1,S,426,538,I
PROD032426,NOM_PROD032426,DES_PROD032426,5,2,309,3,4538,0,4056,11.89,N,293,370,A
PROD032427,NOM_PROD032427,DES_PROD032427,3,1,234,2,3036,0,2548,19.19,S,222,280,A
PROD032428,NOM_PROD032428,DES_PROD032428,2,3,128,1,4926,0,4241,16.17,N,121,153,A
PROD032429,NOM_PROD032429,DES_PROD032429,5,3,241,5,3716,0,3322,11.89,S,228,289,A
PROD032430,NOM_PROD032430,DES_PROD032430,2,2,87,1,2519,0,2267,11.13,N,82,104,A
PROD032431,NOM_PROD032431,DES_PROD032431,2,1,231,1,3491,0,3081,13.31,N,219,277,I
PROD032432,NOM_PROD032432,DES_PROD032432,4,1,270,1,2920,0,2587,12.89,S,256,324,I
PROD032433,NOM_PROD032433,DES_PROD032433,1,3,358,5,3486,0,3037,14.79,S,340,429,I
PROD032434,NOM_PROD032434,DES_PROD032434,3,1,294,4,2490,0,2255,10.45,S,279,352,A
PROD032435,NOM_PROD032435,DES_PROD032435,5,1,155,5,2387,0,2007,18.98,S,147,186,A
PROD032436,NOM_PROD032436,DES_PROD032436,4,3,441,2,3863,0,3376,14.43,N,418,529,I
PROD032437,NOM_PROD032437,DES_PROD032437,1,3,62,3,3658,0,3078,18.85,S,58,74,A
PROD032438,NOM_PROD032438,DES_PROD032438,1,2,109,2,5417,0,4776,13.43,N,103,130,A
PROD032439,NOM_PROD032439,DES_PROD032439,3,2,186,4,5237,0,4428,18.28,N,176,223,I
PROD032440,NOM_PROD032440,DES_PROD032440,2,1,193,2,4595,0,4170,10.21,N,183,231,A
PROD032441,NOM_PROD032441,DES_PROD032441,3,3,445,5,3571,0,3238,10.29,S,422,534,A
PROD032442,NOM_PROD032442,DES_PROD032442,5,3,363,4,2990,0,2586,15.64,S,344,435,A
PROD032443,NOM_PROD032443,DES_PROD032443,1,2,288,1,3307,0,2994,10.47,N,273,345,A
PROD032444,NOM_PROD032444,DES_PROD032444,4,2,381,1,5109,0,4401,16.09,N,361,457,A
PROD032445,NOM_PROD032445,DES_PROD032445,1,3,143,1,2813,0,2427,15.91,N,135,171,A
PROD032446,NOM_PROD032446,DES_PROD032446,5,1,473,2,3451,0,2895,19.21,N,449,567,I
PROD032447,NOM_PROD032447,DES_PROD032447,5,2,252,4,2844,0,2445,16.34,S,239,302,I
PROD032448,NOM_PROD032448,DES_PROD032448,4,2,27,4,2617,0,2356,11.1,N,25,32,A
PROD032449,NOM_PROD032449,DES_PROD032449,1,3,46,5,3004,0,2718,10.53,S,43,55,A
PROD032450,NOM_PROD032450,DES_PROD032450,3,2,365,1,3811,0,3241,17.61,N,346,438,A
PROD032451,NOM_PROD032451,DES_PROD032451,3,1,164,4,2525,0,2228,13.36,N,155,196,I
PROD032452,NOM_PROD032452,DES_PROD032452,3,3,238,2,3988,0,3430,16.29,N,226,285,A
PROD032453,NOM_PROD032453,DES_PROD032453,1,2,308,5,3200,0,2779,15.16,N,292,369,I
PROD032454,NOM_PROD032454,DES_PROD032454,1,3,123,2,4408,0,3737,17.98,N,116,147,A
PROD032455,NOM_PROD032455,DES_PROD032455,4,3,500,2,4131,0,3744,10.35,S,475,600,A
PROD032456,NOM_PROD032456,DES_PROD032456,1,3,77,4,2437,0,2067,17.93,N,73,92,A
PROD032457,NOM_PROD032457,DES_PROD032457,5,1,41,5,3771,0,3408,10.66,N,38,49,A
PROD032458,NOM_PROD032458,DES_PROD032458,1,2,11,2,3116,0,2760,12.91,S,10,13,I
PROD032459,NOM_PROD032459,DES_PROD032459,5,3,21,3,2773,0,2378,16.62,S,19,25,I
PROD032460,NOM_PROD032460,DES_PROD032460,5,2,200,1,4884,0,4184,16.74,N,190,240,A
PROD032461,NOM_PROD032461,DES_PROD032461,2,3,68,5,2305,0,1955,17.94,N,64,81,I
PROD032462,NOM_PROD032462,DES_PROD032462,5,3,37,5,3818,0,3356,13.77,N,35,44,I
PROD032463,NOM_PROD032463,DES_PROD032463,2,3,305,5,5548,0,4833,14.8,S,289,366,I
PROD032464,NOM_PROD032464,DES_PROD032464,4,3,400,4,4093,0,3469,17.99,S,380,480,A
PROD032465,NOM_PROD032465,DES_PROD032465,2,2,214,3,4063,0,3524,15.32,S,203,256,A
PROD032466,NOM_PROD032466,DES_PROD032466,1,2,163,1,2572,0,2202,16.81,N,154,195,I
PROD032467,NOM_PROD032467,DES_PROD032467,1,2,281,1,3349,0,2960,13.16,N,266,337,A
PROD032468,NOM_PROD032468,DES_PROD032468,1,2,94,3,4636,0,3891,19.17,S,89,112,I
PROD032469,NOM_PROD032469,DES_PROD032469,3,3,125,1,3297,0,2886,14.25,S,118,150,A
PROD032470,NOM_PROD032470,DES_PROD032470,4,2,38,4,3008,0,2732,10.11,S,36,45,I
PROD032471,NOM_PROD032471,DES_PROD032471,5,1,492,1,3890,0,3388,14.82,S,467,590,I
PROD032472,NOM_PROD032472,DES_PROD032472,3,3,429,3,4270,0,3871,10.32,S,407,514,I
PROD032473,NOM_PROD032473,DES_PROD032473,2,2,478,3,2859,0,2466,15.96,S,454,573,I
PROD032474,NOM_PROD032474,DES_PROD032474,1,3,243,4,2472,0,2110,17.18,N,230,291,A
PROD032475,NOM_PROD032475,DES_PROD032475,3,1,439,5,2569,0,2174,18.2,S,417,526,A
PROD032476,NOM_PROD032476,DES_PROD032476,5,3,88,4,5558,0,4975,11.73,S,83,105,A
PROD032477,NOM_PROD032477,DES_PROD032477,3,1,396,1,5563,0,4768,16.69,S,376,475,I
PROD032478,NOM_PROD032478,DES_PROD032478,1,1,401,4,4870,0,4326,12.58,N,380,481,I
PROD032479,NOM_PROD032479,DES_PROD032479,4,3,387,1,4255,0,3609,17.91,S,367,464,A
PROD032480,NOM_PROD032480,DES_PROD032480,4,2,419,2,4522,0,3903,15.88,N,398,502,A
PROD032481,NOM_PROD032481,DES_PROD032481,2,1,276,5,5664,0,4958,14.24,N,262,331,I
PROD032482,NOM_PROD032482,DES_PROD032482,2,3,226,5,3738,0,3118,19.9,S,214,271,A
PROD032483,NOM_PROD032483,DES_PROD032483,5,1,218,3,3146,0,2651,18.7,N,207,261,A
PROD032484,NOM_PROD032484,DES_PROD032484,5,2,344,5,3304,0,2978,10.97,S,326,412,I
PROD032485,NOM_PROD032485,DES_PROD032485,1,2,91,1,4460,0,3850,15.85,N,86,109,I
PROD032486,NOM_PROD032486,DES_PROD032486,3,2,290,1,4537,0,3810,19.1,S,275,348,A
PROD032487,NOM_PROD032487,DES_PROD032487,4,2,367,5,5746,0,4807,19.54,S,348,440,A
PROD032488,NOM_PROD032488,DES_PROD032488,5,3,434,5,3778,0,3361,12.42,N,412,520,I
PROD032489,NOM_PROD032489,DES_PROD032489,3,3,17,1,4023,0,3504,14.83,N,16,20,A
PROD032490,NOM_PROD032490,DES_PROD032490,1,2,415,1,3125,0,2641,18.35,S,394,498,I
PROD032491,NOM_PROD032491,DES_PROD032491,4,1,61,5,3920,0,3389,15.67,N,57,73,I
PROD032492,NOM_PROD032492,DES_PROD032492,2,2,72,1,4028,0,3469,16.14,N,68,86,A
PROD032493,NOM_PROD032493,DES_PROD032493,3,2,111,1,2305,0,1995,15.58,N,105,133,A
PROD032494,NOM_PROD032494,DES_PROD032494,3,1,237,5,4932,0,4432,11.3,N,225,284,I
PROD032495,NOM_PROD032495,DES_PROD032495,1,1,239,4,4711,0,3988,18.14,N,227,286,A
PROD032496,NOM_PROD032496,DES_PROD032496,3,1,432,5,2417,0,2146,12.66,S,410,518,I
PROD032497,NOM_PROD032497,DES_PROD032497,5,3,404,4,5100,0,4516,12.95,N,383,484,I
PROD032498,NOM_PROD032498,DES_PROD032498,2,3,229,3,4787,0,4266,12.22,N,217,274,A
PROD032499,NOM_PROD032499,DES_PROD032499,1,3,498,3,3962,0,3592,10.32,S,473,597,A
PROD032500,NOM_PROD032500,DES_PROD032500,5,1,55,1,4949,0,4347,13.85,N,52,66,I
PROD032501,NOM_PROD032501,DES_PROD032501,4,1,180,1,5516,0,4683,17.8,S,171,216,A
PROD032502,NOM_PROD032502,DES_PROD032502,3,3,88,5,2980,0,2492,19.6,N,83,105,A
PROD032503,NOM_PROD032503,DES_PROD032503,3,3,343,1,2672,0,2284,17.02,N,325,411,I
PROD032504,NOM_PROD032504,DES_PROD032504,2,3,234,5,4373,0,3751,16.6,S,222,280,I
PROD032505,NOM_PROD032505,DES_PROD032505,3,2,393,1,3237,0,2763,17.17,N,373,471,A
PROD032506,NOM_PROD032506,DES_PROD032506,5,1,229,4,5700,0,4940,15.4,N,217,274,A
PROD032507,NOM_PROD032507,DES_PROD032507,1,1,322,4,3745,0,3165,18.34,S,305,386,I
PROD032508,NOM_PROD032508,DES_PROD032508,2,2,365,1,3890,0,3348,16.2,S,346,438,A
PROD032509,NOM_PROD032509,DES_PROD032509,5,3,137,2,5687,0,4996,13.85,S,130,164,A
PROD032510,NOM_PROD032510,DES_PROD032510,5,3,416,5,3976,0,3595,10.62,S,395,499,A
PROD032511,NOM_PROD032511,DES_PROD032511,5,1,406,3,3243,0,2861,13.36,N,385,487,I
PROD032512,NOM_PROD032512,DES_PROD032512,3,3,445,3,2402,0,2132,12.7,N,422,534,A
PROD032513,NOM_PROD032513,DES_PROD032513,5,3,1,4,3059,0,2655,15.23,S,0,1,A
PROD032514,NOM_PROD032514,DES_PROD032514,2,3,211,4,3627,0,3241,11.92,N,200,253,A
PROD032515,NOM_PROD032515,DES_PROD032515,3,2,32,5,4110,0,3564,15.34,N,30,38,I
PROD032516,NOM_PROD032516,DES_PROD032516,4,3,96,1,2542,0,2237,13.67,N,91,115,A
PROD032517,NOM_PROD032517,DES_PROD032517,5,3,6,3,3512,0,2950,19.07,S,5,7,A
PROD032518,NOM_PROD032518,DES_PROD032518,5,1,129,3,4739,0,4014,18.07,N,122,154,A
PROD032519,NOM_PROD032519,DES_PROD032519,5,2,201,1,2494,0,2211,12.8,S,190,241,A
PROD032520,NOM_PROD032520,DES_PROD032520,4,1,65,4,5403,0,4824,12.02,S,61,78,A
PROD032521,NOM_PROD032521,DES_PROD032521,1,3,156,2,2538,0,2287,11.0,S,148,187,I
PROD032522,NOM_PROD032522,DES_PROD032522,2,2,109,5,4631,0,3861,19.96,N,103,130,A
PROD032523,NOM_PROD032523,DES_PROD032523,3,1,383,2,3633,0,3248,11.87,S,363,459,A
PROD032524,NOM_PROD032524,DES_PROD032524,1,2,165,1,5121,0,4416,15.98,S,156,198,A
PROD032525,NOM_PROD032525,DES_PROD032525,3,1,66,1,5274,0,4618,14.22,N,62,79,A
PROD032526,NOM_PROD032526,DES_PROD032526,5,2,291,2,3638,0,3250,11.95,S,276,349,A
PROD032527,NOM_PROD032527,DES_PROD032527,5,3,119,3,3091,0,2801,10.36,N,113,142,I
PROD032528,NOM_PROD032528,DES_PROD032528,2,3,197,4,2462,0,2145,14.78,N,187,236,I
PROD032529,NOM_PROD032529,DES_PROD032529,3,2,482,4,5903,0,4991,18.29,N,457,578,I
PROD032530,NOM_PROD032530,DES_PROD032530,4,2,196,1,4163,0,3747,11.11,S,186,235,A
PROD032531,NOM_PROD032531,DES_PROD032531,5,2,429,4,5229,0,4382,19.35,N,407,514,A
PROD032532,NOM_PROD032532,DES_PROD032532,4,2,193,2,2924,0,2594,12.74,S,183,231,I
PROD032533,NOM_PROD032533,DES_PROD032533,3,3,498,3,4574,0,3849,18.86,S,473,597,A
PROD032534,NOM_PROD032534,DES_PROD032534,3,2,444,5,3995,0,3420,16.82,S,421,532,I
PROD032535,NOM_PROD032535,DES_PROD032535,2,1,151,2,5041,0,4326,16.53,N,143,181,A
PROD032536,NOM_PROD032536,DES_PROD032536,5,3,500,3,2871,0,2540,13.07,S,475,600,I
PROD032537,NOM_PROD032537,DES_PROD032537,3,1,208,2,5366,0,4507,19.08,N,197,249,A
PROD032538,NOM_PROD032538,DES_PROD032538,5,3,2,3,3778,0,3164,19.41,S,1,2,A
PROD032539,NOM_PROD032539,DES_PROD032539,4,1,161,1,3138,0,2819,11.33,N,152,193,I
PROD032540,NOM_PROD032540,DES_PROD032540,1,3,434,2,5831,0,4971,17.31,S,412,520,I
PROD032541,NOM_PROD032541,DES_PROD032541,1,2,440,4,2764,0,2446,13.03,N,418,528,I
PROD032542,NOM_PROD032542,DES_PROD032542,4,3,385,3,5038,0,4530,11.23,N,365,462,A
PROD032543,NOM_PROD032543,DES_PROD032543,1,1,19,2,3746,0,3282,14.14,N,18,22,I
PROD032544,NOM_PROD032544,DES_PROD032544,4,3,205,1,2474,0,2215,11.73,S,194,246,A
PROD032545,NOM_PROD032545,DES_PROD032545,1,3,215,1,5270,0,4706,11.99,N,204,258,I
PROD032546,NOM_PROD032546,DES_PROD032546,5,3,182,2,4372,0,3711,17.82,S,172,218,A
PROD032547,NOM_PROD032547,DES_PROD032547,3,2,441,1,4980,0,4496,10.78,S,418,529,A
PROD032548,NOM_PROD032548,DES_PROD032548,4,3,242,1,5135,0,4475,14.76,S,229,290,I
PROD032549,NOM_PROD032549,DES_PROD032549,5,1,380,3,5451,0,4573,19.2,N,361,456,A
PROD032550,NOM_PROD032550,DES_PROD032550,4,2,419,3,4951,0,4146,19.43,N,398,502,A
PROD032551,NOM_PROD032551,DES_PROD032551,3,2,320,1,4270,0,3698,15.48,S,304,384,A
PROD032552,NOM_PROD032552,DES_PROD032552,4,3,424,2,2975,0,2638,12.81,S,402,508,A
PROD032553,NOM_PROD032553,DES_PROD032553,2,1,391,2,5856,0,4986,17.46,S,371,469,A
PROD032554,NOM_PROD032554,DES_PROD032554,1,1,224,2,2269,0,1937,17.18,N,212,268,A
PROD032555,NOM_PROD032555,DES_PROD032555,4,3,460,1,5587,0,4904,13.94,N,437,552,A
PROD032556,NOM_PROD032556,DES_PROD032556,5,2,427,4,4512,0,4040,11.7,N,405,512,I
PROD032557,NOM_PROD032557,DES_PROD032557,1,2,128,1,3391,0,3048,11.26,N,121,153,A
PROD032558,NOM_PROD032558,DES_PROD032558,5,1,483,3,4786,0,4164,14.96,N,458,579,I
PROD032559,NOM_PROD032559,DES_PROD032559,1,2,353,5,2691,0,2247,19.77,S,335,423,I
PROD032560,NOM_PROD032560,DES_PROD032560,1,2,298,3,2216,0,1998,10.92,N,283,357,I
PROD032561,NOM_PROD032561,DES_PROD032561,2,1,63,5,4381,0,3803,15.22,S,59,75,A
PROD032562,NOM_PROD032562,DES_PROD032562,1,1,273,4,3287,0,2913,12.87,S,259,327,I
PROD032563,NOM_PROD032563,DES_PROD032563,4,2,295,5,2243,0,1936,15.89,S,280,354,I
PROD032564,NOM_PROD032564,DES_PROD032564,3,3,252,5,4635,0,3978,16.53,S,239,302,A
PROD032565,NOM_PROD032565,DES_PROD032565,5,3,115,2,3719,0,3345,11.2,N,109,138,A
PROD032566,NOM_PROD032566,DES_PROD032566,2,3,167,5,5068,0,4294,18.03,N,158,200,I
PROD032567,NOM_PROD032567,DES_PROD032567,1,1,492,2,5055,0,4257,18.75,N,467,590,I
PROD032568,NOM_PROD032568,DES_PROD032568,5,3,461,4,2446,0,2089,17.1,N,437,553,A
PROD032569,NOM_PROD032569,DES_PROD032569,4,3,423,3,4100,0,3521,16.46,N,401,507,I
PROD032570,NOM_PROD032570,DES_PROD032570,3,3,31,1,3631,0,3295,10.21,S,29,37,A
PROD032571,NOM_PROD032571,DES_PROD032571,5,1,380,1,3476,0,3001,15.83,N,361,456,I
PROD032572,NOM_PROD032572,DES_PROD032572,2,1,316,1,5770,0,4865,18.61,S,300,379,I
PROD032573,NOM_PROD032573,DES_PROD032573,5,3,253,4,3021,0,2700,11.89,S,240,303,I
PROD032574,NOM_PROD032574,DES_PROD032574,2,2,305,5,5945,0,4968,19.67,N,289,366,A
PROD032575,NOM_PROD032575,DES_PROD032575,1,3,477,1,2918,0,2633,10.86,S,453,572,A
PROD032576,NOM_PROD032576,DES_PROD032576,1,3,76,4,3471,0,3005,15.51,N,72,91,I
PROD032577,NOM_PROD032577,DES_PROD032577,3,3,306,1,3578,0,3190,12.18,N,290,367,I
PROD032578,NOM_PROD032578,DES_PROD032578,1,1,309,3,3540,0,2978,18.9,S,293,370,I
PROD032579,NOM_PROD032579,DES_PROD032579,1,2,258,5,2823,0,2362,19.53,S,245,309,I
PROD032580,NOM_PROD032580,DES_PROD032580,5,2,372,1,5062,0,4503,12.42,S,353,446,A
PROD032581,NOM_PROD032581,DES_PROD032581,5,2,93,5,3203,0,2768,15.75,S,88,111,A
PROD032582,NOM_PROD032582,DES_PROD032582,5,3,270,5,3660,0,3167,15.59,S,256,324,A
PROD032583,NOM_PROD032583,DES_PROD032583,2,3,33,3,2302,0,1982,16.15,N,31,39,I
PROD032584,NOM_PROD032584,DES_PROD032584,3,2,326,3,3808,0,3242,17.46,N,309,391,A
PROD032585,NOM_PROD032585,DES_PROD032585,5,1,494,2,2660,0,2247,18.4,S,469,592,I
PROD032586,NOM_PROD032586,DES_PROD032586,2,3,117,1,5623,0,4923,14.22,N,111,140,I
PROD032587,NOM_PROD032587,DES_PROD032587,1,1,224,3,2477,0,2117,17.04,S,212,268,A
PROD032588,NOM_PROD032588,DES_PROD032588,3,1,96,4,2559,0,2277,12.39,S,91,115,A
PROD032589,NOM_PROD032589,DES_PROD032589,3,3,22,5,2940,0,2627,11.94,N,20,26,I
PROD032590,NOM_PROD032590,DES_PROD032590,4,2,79,4,4256,0,3652,16.54,N,75,94,A
PROD032591,NOM_PROD032591,DES_PROD032591,1,1,17,2,3316,0,2877,15.29,N,16,20,A
PROD032592,NOM_PROD032592,DES_PROD032592,3,1,443,2,3497,0,2951,18.53,S,420,531,A
PROD032593,NOM_PROD032593,DES_PROD032593,3,3,310,1,5322,0,4482,18.76,S,294,372,I
PROD032594,NOM_PROD032594,DES_PROD032594,2,1,346,4,4854,0,4114,17.99,N,328,415,A
PROD032595,NOM_PROD032595,DES_PROD032595,5,2,324,1,3853,0,3332,15.65,S,307,388,I
PROD032596,NOM_PROD032596,DES_PROD032596,4,2,58,4,4721,0,3992,18.27,S,55,69,I
PROD032597,NOM_PROD032597,DES_PROD032597,3,1,281,5,5145,0,4313,19.31,N,266,337,A
PROD032598,NOM_PROD032598,DES_PROD032598,5,2,82,1,4035,0,3370,19.75,N,77,98,A
PROD032599,NOM_PROD032599,DES_PROD032599,1,2,464,2,5025,0,4396,14.33,N,440,556,A
PROD032600,NOM_PROD032600,DES_PROD032600,5,1,123,5,4844,0,4176,16.0,N,116,147,I
PROD032601,NOM_PROD032601,DES_PROD032601,3,2,400,2,5131,0,4367,17.5,N,380,480,A
PROD032602,NOM_PROD032602,DES_PROD032602,1,3,1,4,5614,0,4744,18.36,S,0,1,I
PROD032603,NOM_PROD032603,DES_PROD032603,3,3,234,4,5340,0,4524,18.05,S,222,280,A
PROD032604,NOM_PROD032604,DES_PROD032604,3,2,416,1,3682,0,3219,14.41,N,395,499,I
PROD032605,NOM_PROD032605,DES_PROD032605,5,3,358,4,2575,0,2315,11.27,S,340,429,A
PROD032606,NOM_PROD032606,DES_PROD032606,1,2,10,4,4466,0,3761,18.75,N,9,12,I
PROD032607,NOM_PROD032607,DES_PROD032607,5,2,265,5,4496,0,4045,11.17,N,251,318,I
PROD032608,NOM_PROD032608,DES_PROD032608,5,2,459,1,3579,0,3182,12.5,N,436,550,I
PROD032609,NOM_PROD032609,DES_PROD032609,4,2,431,4,5017,0,4461,12.47,N,409,517,A
PROD032610,NOM_PROD032610,DES_PROD032610,1,2,90,4,3901,0,3516,10.97,N,85,108,I
PROD032611,NOM_PROD032611,DES_PROD032611,4,2,48,3,3082,0,2718,13.4,S,45,57,A
PROD032612,NOM_PROD032612,DES_PROD032612,5,3,485,4,4441,0,3895,14.03,S,460,582,A
PROD032613,NOM_PROD032613,DES_PROD032613,5,1,298,2,2250,0,1947,15.59,S,283,357,A
PROD032614,NOM_PROD032614,DES_PROD032614,4,3,295,2,4892,0,4156,17.71,S,280,354,I
PROD032615,NOM_PROD032615,DES_PROD032615,5,2,179,4,4372,0,3845,13.72,N,170,214,I
PROD032616,NOM_PROD032616,DES_PROD032616,3,2,454,4,4847,0,4234,14.48,S,431,544,A
PROD032617,NOM_PROD032617,DES_PROD032617,2,1,461,4,2683,0,2326,15.39,S,437,553,A
PROD032618,NOM_PROD032618,DES_PROD032618,5,3,225,2,3967,0,3370,17.72,N,213,270,I
PROD032619,NOM_PROD032619,DES_PROD032619,4,3,114,4,2314,0,2012,15.04,N,108,136,A
PROD032620,NOM_PROD032620,DES_PROD032620,4,1,373,3,4681,0,3995,17.18,S,354,447,I
PROD032621,NOM_PROD032621,DES_PROD032621,3,1,366,4,4489,0,4035,11.26,S,347,439,A
PROD032622,NOM_PROD032622,DES_PROD032622,5,3,156,1,4002,0,3393,17.95,S,148,187,I
PROD032623,NOM_PROD032623,DES_PROD032623,3,3,76,4,2484,0,2198,13.05,S,72,91,A
PROD032624,NOM_PROD032624,DES_PROD032624,2,1,47,4,2584,0,2232,15.81,S,44,56,A
PROD032625,NOM_PROD032625,DES_PROD032625,3,1,373,5,3840,0,3291,16.7,S,354,447,I
PROD032626,NOM_PROD032626,DES_PROD032626,2,1,369,3,4284,0,3688,16.18,S,350,442,A
PROD032627,NOM_PROD032627,DES_PROD032627,1,2,417,4,2575,0,2248,14.58,N,396,500,I
PROD032628,NOM_PROD032628,DES_PROD032628,2,2,469,4,5132,0,4511,13.77,S,445,562,A
PROD032629,NOM_PROD032629,DES_PROD032629,5,2,457,4,5792,0,4843,19.6,S,434,548,A
PROD032630,NOM_PROD032630,DES_PROD032630,5,1,333,5,3769,0,3372,11.78,S,316,399,A
PROD032631,NOM_PROD032631,DES_PROD032631,4,3,339,3,5456,0,4822,13.15,S,322,406,A
PROD032632,NOM_PROD032632,DES_PROD032632,4,1,171,2,4589,0,3869,18.63,S,162,205,A
PROD032633,NOM_PROD032633,DES_PROD032633,3,1,274,2,4157,0,3483,19.37,S,260,328,A
PROD032634,NOM_PROD032634,DES_PROD032634,4,3,365,5,5322,0,4440,19.87,N,346,438,I
PROD032635,NOM_PROD032635,DES_PROD032635,3,3,308,2,5153,0,4557,13.1,N,292,369,A
PROD032636,NOM_PROD032636,DES_PROD032636,1,3,175,5,2647,0,2360,12.17,N,166,210,A
PROD032637,NOM_PROD032637,DES_PROD032637,3,2,77,3,4937,0,4176,18.23,N,73,92,A
PROD032638,NOM_PROD032638,DES_PROD032638,5,1,115,3,4307,0,3759,14.6,S,109,138,A
PROD032639,NOM_PROD032639,DES_PROD032639,3,2,345,1,4344,0,3937,10.36,S,327,414,A
PROD032640,NOM_PROD032640,DES_PROD032640,1,3,16,1,2263,0,1898,19.26,S,15,19,A
PROD032641,NOM_PROD032641,DES_PROD032641,1,1,136,1,5545,0,4630,19.78,S,129,163,A
PROD032642,NOM_PROD032642,DES_PROD032642,4,1,24,5,3142,0,2739,14.73,N,22,28,I
PROD032643,NOM_PROD032643,DES_PROD032643,3,2,67,4,5632,0,4718,19.38,N,63,80,I
PROD032644,NOM_PROD032644,DES_PROD032644,2,3,148,3,5766,0,4929,17.0,S,140,177,I
PROD032645,NOM_PROD032645,DES_PROD032645,3,3,278,3,4800,0,4287,11.98,N,264,333,I
PROD032646,NOM_PROD032646,DES_PROD032646,5,1,34,5,2929,0,2548,14.98,S,32,40,A
PROD032647,NOM_PROD032647,DES_PROD032647,5,3,49,3,5282,0,4694,12.54,S,46,58,I
PROD032648,NOM_PROD032648,DES_PROD032648,2,1,3,5,5529,0,4842,14.2,S,2,3,A
PROD032649,NOM_PROD032649,DES_PROD032649,3,3,104,4,2634,0,2230,18.15,S,98,124,A
PROD032650,NOM_PROD032650,DES_PROD032650,3,2,173,2,3790,0,3424,10.7,N,164,207,I
PROD032651,NOM_PROD032651,DES_PROD032651,3,2,473,4,3008,0,2607,15.41,N,449,567,I
PROD032652,NOM_PROD032652,DES_PROD032652,3,2,492,3,4112,0,3677,11.84,S,467,590,I
PROD032653,NOM_PROD032653,DES_PROD032653,2,3,468,3,2867,0,2428,18.11,S,444,561,A
PROD032654,NOM_PROD032654,DES_PROD032654,1,1,158,4,2670,0,2335,14.36,N,150,189,I
PROD032655,NOM_PROD032655,DES_PROD032655,5,3,196,1,5201,0,4681,11.11,N,186,235,A
PROD032656,NOM_PROD032656,DES_PROD032656,2,2,338,1,2726,0,2326,17.22,N,321,405,I
PROD032657,NOM_PROD032657,DES_PROD032657,4,2,388,5,5352,0,4495,19.07,N,368,465,A
PROD032658,NOM_PROD032658,DES_PROD032658,2,1,303,5,4571,0,4070,12.32,S,287,363,A
PROD032659,NOM_PROD032659,DES_PROD032659,4,3,400,1,5489,0,4812,14.07,S,380,480,A
PROD032660,NOM_PROD032660,DES_PROD032660,5,1,121,5,4835,0,4145,16.65,S,114,145,A
PROD032661,NOM_PROD032661,DES_PROD032661,4,1,486,4,3405,0,3032,12.31,N,461,583,A
PROD032662,NOM_PROD032662,DES_PROD032662,2,1,114,4,3246,0,2881,12.69,S,108,136,I
PROD032663,NOM_PROD032663,DES_PROD032663,5,3,32,1,3328,0,2935,13.42,S,30,38,A
PROD032664,NOM_PROD032664,DES_PROD032664,2,2,233,1,3834,0,3455,10.98,S,221,279,A
PROD032665,NOM_PROD032665,DES_PROD032665,2,3,51,2,2425,0,2098,15.61,S,48,61,I
PROD032666,NOM_PROD032666,DES_PROD032666,2,3,404,5,3127,0,2673,16.99,S,383,484,I
PROD032667,NOM_PROD032667,DES_PROD032667,3,3,428,4,4896,0,4241,15.45,S,406,513,A
PROD032668,NOM_PROD032668,DES_PROD032668,3,3,64,1,3859,0,3303,16.85,S,60,76,A
PROD032669,NOM_PROD032669,DES_PROD032669,3,3,486,2,4872,0,4193,16.21,N,461,583,I
PROD032670,NOM_PROD032670,DES_PROD032670,4,2,4,2,4748,0,3969,19.65,S,3,4,I
PROD032671,NOM_PROD032671,DES_PROD032671,5,3,228,5,5653,0,4764,18.68,S,216,273,A
PROD032672,NOM_PROD032672,DES_PROD032672,1,3,424,1,4394,0,3789,15.99,N,402,508,A
PROD032673,NOM_PROD032673,DES_PROD032673,1,2,352,5,5439,0,4737,14.84,N,334,422,I
PROD032674,NOM_PROD032674,DES_PROD032674,4,3,298,1,2858,0,2534,12.82,S,283,357,I
PROD032675,NOM_PROD032675,DES_PROD032675,4,2,87,4,3125,0,2679,16.67,S,82,104,A
PROD032676,NOM_PROD032676,DES_PROD032676,2,2,267,1,4842,0,4042,19.81,S,253,320,I
PROD032677,NOM_PROD032677,DES_PROD032677,2,3,229,3,3241,0,2944,10.12,S,217,274,I
PROD032678,NOM_PROD032678,DES_PROD032678,3,3,43,4,3929,0,3341,17.61,N,40,51,I
PROD032679,NOM_PROD032679,DES_PROD032679,5,1,202,5,3383,0,2953,14.59,N,191,242,A
PROD032680,NOM_PROD032680,DES_PROD032680,3,3,326,2,4301,0,3687,16.68,S,309,391,A
