codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD042958,NOM_PROD042958,DES_PROD042958,2,1,126,2,4485,0,3869,15.93,N,119,151,A
PROD042959,NOM_PROD042959,DES_PROD042959,4,1,269,5,4243,0,3696,14.8,N,255,322,A
PROD042960,NOM_PROD042960,DES_PROD042960,3,3,142,5,5686,0,4874,16.67,N,134,170,I
PROD042961,NOM_PROD042961,DES_PROD042961,3,1,391,3,3214,0,2712,18.52,S,371,469,A
PROD042962,NOM_PROD042962,DES_PROD042962,5,3,102,5,2708,0,2303,17.61,S,96,122,A
PROD042963,NOM_PROD042963,DES_PROD042963,1,3,302,2,5279,0,4779,10.47,S,286,362,I
PROD042964,NOM_PROD042964,DES_PROD042964,5,3,404,2,3738,0,3285,13.79,S,383,484,I
PROD042965,NOM_PROD042965,DES_PROD042965,3,3,149,4,4158,0,3662,13.56,N,141,178,A
PROD042966,NOM_PROD042966,DES_PROD042966,4,3,391,4,2627,0,2351,11.77,N,371,469,A
PROD042967,NOM_PROD042967,DES_PROD042967,2,2,161,5,5309,0,4663,13.86,S,152,193,A
PROD042968,NOM_PROD042968,DES_PROD042968,1,3,493,5,5436,0,4843,12.26,S,468,591,A
PROD042969,NOM_PROD042969,DES_PROD042969,5,1,438,4,4260,0,3798,12.17,S,416,525,A
PROD042970,NOM_PROD042970,DES_PROD042970,1,2,485,3,2710,0,2422,11.92,N,460,582,I
PROD042971,NOM_PROD042971,DES_PROD042971,5,1,294,5,5146,0,4323,19.06,N,279,352,I
PROD042972,NOM_PROD042972,DES_PROD042972,4,3,59,2,4043,0,3661,10.44,S,56,70,A
PROD042973,NOM_PROD042973,DES_PROD042973,2,3,475,4,3645,0,3226,13.01,S,451,570,A
PROD042974,NOM_PROD042974,DES_PROD042974,2,1,306,4,3944,0,3409,15.7,S,290,367,I
PROD042975,NOM_PROD042975,DES_PROD042975,5,3,251,1,4141,0,3460,19.71,N,238,301,A
PROD042976,NOM_PROD042976,DES_PROD042976,4,1,64,3,3401,0,3051,11.49,S,60,76,A
PROD042977,NOM_PROD042977,DES_PROD042977,4,1,223,2,5382,0,4574,17.68,S,211,267,A
PROD042978,NOM_PROD042978,DES_PROD042978,2,3,337,2,3937,0,3449,14.17,S,320,404,I
PROD042979,NOM_PROD042979,DES_PROD042979,5,3,286,1,4365,0,3692,18.23,N,271,343,A
PROD042980,NOM_PROD042980,DES_PROD042980,3,1,324,1,4875,0,4234,15.15,S,307,388,A
PROD042981,NOM_PROD042981,DES_PROD042981,3,1,296,5,5705,0,4950,15.26,S,281,355,A
PROD042982,NOM_PROD042982,DES_PROD042982,1,3,355,2,3558,0,2981,19.37,S,337,426,I
PROD042983,NOM_PROD042983,DES_PROD042983,5,2,147,4,2447,0,2075,17.95,N,139,176,A
PROD042984,NOM_PROD042984,DES_PROD042984,1,3,186,5,3357,0,2947,13.92,N,176,223,I
PROD042985,NOM_PROD042985,DES_PROD042985,3,1,98,1,5073,0,4546,11.61,S,93,117,I
PROD042986,NOM_PROD042986,DES_PROD042986,3,3,50,2,3578,0,3105,15.24,S,47,60,A
PROD042987,NOM_PROD042987,DES_PROD042987,5,2,339,1,3876,0,3510,10.44,N,322,406,I
PROD042988,NOM_PROD042988,DES_PROD042988,3,1,293,3,2837,0,2463,15.22,N,278,351,I
PROD042989,NOM_PROD042989,DES_PROD042989,3,3,144,3,4137,0,3479,18.92,N,136,172,A
PROD042990,NOM_PROD042990,DES_PROD042990,3,1,267,2,5841,0,4949,18.03,S,253,320,A
PROD042991,NOM_PROD042991,DES_PROD042991,4,2,153,3,2976,0,2541,17.15,N,145,183,I
PROD042992,NOM_PROD042992,DES_PROD042992,3,1,346,1,3852,0,3235,19.08,S,328,415,A
PROD042993,NOM_PROD042993,DES_PROD042993,4,3,50,4,2529,0,2199,15.03,N,47,60,A
PROD042994,NOM_PROD042994,DES_PROD042994,2,1,300,4,5015,0,4550,10.22,N,285,360,I
PROD042995,NOM_PROD042995,DES_PROD042995,1,2,281,2,5766,0,4828,19.44,S,266,337,I
PROD042996,NOM_PROD042996,DES_PROD042996,3,2,437,5,4530,0,4064,11.47,S,415,524,I
PROD042997,NOM_PROD042997,DES_PROD042997,1,1,293,5,5665,0,4965,14.11,S,278,351,I
PROD042998,NOM_PROD042998,DES_PROD042998,1,3,382,1,4085,0,3608,13.23,N,362,458,I
PROD042999,NOM_PROD042999,DES_PROD042999,1,1,424,3,4109,0,3661,12.26,S,402,508,A
PROD043000,NOM_PROD043000,DES_PROD043000,5,2,305,2,3667,0,3327,10.22,S,289,366,I
PROD043001,NOM_PROD043001,DES_PROD043001,5,1,244,5,3869,0,3252,18.99,S,231,292,A
PROD043002,NOM_PROD043002,DES_PROD043002,2,3,220,4,5363,0,4845,10.71,N,209,264,A
PROD043003,NOM_PROD043003,DES_PROD043003,1,1,111,2,2966,0,2520,17.73,S,105,133,I
PROD043004,NOM_PROD043004,DES_PROD043004,2,1,87,3,3550,0,3116,13.93,S,82,104,I
PROD043005,NOM_PROD043005,DES_PROD043005,2,2,327,3,4370,0,3834,13.99,S,310,392,A
PROD043006,NOM_PROD043006,DES_PROD043006,5,1,459,5,5217,0,4506,15.8,S,436,550,A
PROD043007,NOM_PROD043007,DES_PROD043007,2,1,429,4,4772,0,3985,19.77,N,407,514,I
PROD043008,NOM_PROD043008,DES_PROD043008,5,3,151,1,3676,0,3259,12.81,N,143,181,I
PROD043009,NOM_PROD043009,DES_PROD043009,1,2,341,5,4717,0,3959,19.15,S,323,409,A
PROD043010,NOM_PROD043010,DES_PROD043010,1,2,58,5,2886,0,2601,10.99,N,55,69,I
PROD043011,NOM_PROD043011,DES_PROD043011,2,3,365,1,2517,0,2182,15.38,N,346,438,A
PROD043012,NOM_PROD043012,DES_PROD043012,1,3,230,1,4989,0,4231,17.93,S,218,276,I
PROD043013,NOM_PROD043013,DES_PROD043013,3,1,2,1,4586,0,4112,11.54,S,1,2,I
PROD043014,NOM_PROD043014,DES_PROD043014,5,3,354,4,3064,0,2576,18.95,S,336,424,I
PROD043015,NOM_PROD043015,DES_PROD043015,2,1,162,1,5279,0,4714,11.99,N,153,194,I
PROD043016,NOM_PROD043016,DES_PROD043016,2,3,142,2,5216,0,4662,11.89,N,134,170,I
PROD043017,NOM_PROD043017,DES_PROD043017,1,1,294,2,2969,0,2554,16.27,S,279,352,A
PROD043018,NOM_PROD043018,DES_PROD043018,1,1,155,4,5044,0,4324,16.67,N,147,186,A
PROD043019,NOM_PROD043019,DES_PROD043019,1,1,273,5,2220,0,2002,10.89,N,259,327,A
PROD043020,NOM_PROD043020,DES_PROD043020,4,2,285,3,4247,0,3656,16.18,N,270,342,I
PROD043021,NOM_PROD043021,DES_PROD043021,3,1,429,5,3200,0,2694,18.8,S,407,514,I
PROD043022,NOM_PROD043022,DES_PROD043022,2,2,13,3,4935,0,4453,10.84,S,12,15,I
PROD043023,NOM_PROD043023,DES_PROD043023,4,2,401,1,3903,0,3262,19.67,S,380,481,I
PROD043024,NOM_PROD043024,DES_PROD043024,4,1,486,5,2957,0,2571,15.02,N,461,583,A
PROD043025,NOM_PROD043025,DES_PROD043025,3,3,216,5,3565,0,3167,12.59,N,205,259,A
PROD043026,NOM_PROD043026,DES_PROD043026,4,3,54,1,2414,0,2077,16.26,S,51,64,I
PROD043027,NOM_PROD043027,DES_PROD043027,5,3,181,4,4085,0,3506,16.54,S,171,217,A
PROD043028,NOM_PROD043028,DES_PROD043028,1,3,265,5,3985,0,3338,19.4,S,251,318,A
PROD043029,NOM_PROD043029,DES_PROD043029,3,2,260,3,5332,0,4625,15.3,S,247,312,I
PROD043030,NOM_PROD043030,DES_PROD043030,5,1,237,5,4553,0,4100,11.07,S,225,284,I
PROD043031,NOM_PROD043031,DES_PROD043031,5,1,23,5,2380,0,2070,15.0,N,21,27,A
PROD043032,NOM_PROD043032,DES_PROD043032,5,1,245,1,2628,0,2262,16.2,S,232,294,I
PROD043033,NOM_PROD043033,DES_PROD043033,5,2,362,1,5879,0,4999,17.61,S,343,434,I
PROD043034,NOM_PROD043034,DES_PROD043034,4,2,488,1,2851,0,2449,16.43,N,463,585,I
PROD043035,NOM_PROD043035,DES_PROD043035,1,1,298,3,2934,0,2590,13.31,N,283,357,I
PROD043036,NOM_PROD043036,DES_PROD043036,1,2,57,1,3503,0,2924,19.83,S,54,68,I
PROD043037,NOM_PROD043037,DES_PROD043037,2,3,174,1,4867,0,4059,19.93,S,165,208,A
PROD043038,NOM_PROD043038,DES_PROD043038,5,3,310,3,4363,0,3724,17.17,N,294,372,A
PROD043039,NOM_PROD043039,DES_PROD043039,5,1,241,3,5435,0,4544,19.62,N,228,289,A
PROD043040,NOM_PROD043040,DES_PROD043040,5,1,379,1,2365,0,2019,17.16,N,360,454,I
PROD043041,NOM_PROD043041,DES_PROD043041,3,2,203,2,2219,0,1902,16.7,S,192,243,I
PROD043042,NOM_PROD043042,DES_PROD043042,3,1,451,3,5567,0,4926,13.02,N,428,541,I
PROD043043,NOM_PROD043043,DES_PROD043043,4,2,457,1,2746,0,2476,10.94,N,434,548,I
PROD043044,NOM_PROD043044,DES_PROD043044,2,3,199,4,4563,0,3841,18.8,N,189,238,A
PROD043045,NOM_PROD043045,DES_PROD043045,3,1,244,3,5317,0,4639,14.63,S,231,292,I
PROD043046,NOM_PROD043046,DES_PROD043046,5,1,217,2,4334,0,3672,18.05,S,206,260,I
PROD043047,NOM_PROD043047,DES_PROD043047,3,2,83,3,2583,0,2333,10.72,N,78,99,I
PROD043048,NOM_PROD043048,DES_PROD043048,4,3,408,5,2555,0,2304,10.93,S,387,489,I
PROD043049,NOM_PROD043049,DES_PROD043049,4,2,424,1,4149,0,3474,19.44,S,402,508,A
PROD043050,NOM_PROD043050,DES_PROD043050,1,2,65,5,5537,0,4752,16.52,N,61,78,A
PROD043051,NOM_PROD043051,DES_PROD043051,1,3,133,1,5278,0,4408,19.74,S,126,159,A
PROD043052,NOM_PROD043052,DES_PROD043052,2,1,14,5,4335,0,3829,13.22,N,13,16,I
PROD043053,NOM_PROD043053,DES_PROD043053,5,3,218,3,4513,0,3819,18.18,N,207,261,A
PROD043054,NOM_PROD043054,DES_PROD043054,2,2,429,4,2474,0,2169,14.08,S,407,514,A
PROD043055,NOM_PROD043055,DES_PROD043055,1,1,321,2,5172,0,4436,16.6,S,304,385,A
PROD043056,NOM_PROD043056,DES_PROD043056,3,1,41,5,3167,0,2758,14.86,S,38,49,I
PROD043057,NOM_PROD043057,DES_PROD043057,2,1,258,5,2614,0,2262,15.57,S,245,309,I
PROD043058,NOM_PROD043058,DES_PROD043058,1,1,493,3,2925,0,2497,17.18,N,468,591,A
PROD043059,NOM_PROD043059,DES_PROD043059,5,3,282,4,2971,0,2692,10.37,N,267,338,A
PROD043060,NOM_PROD043060,DES_PROD043060,2,3,273,1,5330,0,4574,16.55,S,259,327,A
PROD043061,NOM_PROD043061,DES_PROD043061,4,2,8,3,5238,0,4533,15.56,S,7,9,I
PROD043062,NOM_PROD043062,DES_PROD043062,3,1,194,2,2187,0,1967,11.19,N,184,232,I
PROD043063,NOM_PROD043063,DES_PROD043063,2,2,234,2,5173,0,4490,15.22,N,222,280,A
PROD043064,NOM_PROD043064,DES_PROD043064,4,3,420,2,5223,0,4599,13.57,N,399,504,A
PROD043065,NOM_PROD043065,DES_PROD043065,3,3,327,3,5158,0,4395,17.37,S,310,392,A
PROD043066,NOM_PROD043066,DES_PROD043066,3,3,416,2,2436,0,2117,15.1,N,395,499,I
PROD043067,NOM_PROD043067,DES_PROD043067,4,3,478,3,4273,0,3656,16.89,N,454,573,A
PROD043068,NOM_PROD043068,DES_PROD043068,2,3,191,5,2882,0,2429,18.69,S,181,229,I
PROD043069,NOM_PROD043069,DES_PROD043069,3,2,68,2,5541,0,4668,18.72,N,64,81,A
PROD043070,NOM_PROD043070,DES_PROD043070,2,2,150,3,4866,0,4253,14.43,N,142,180,I
PROD043071,NOM_PROD043071,DES_PROD043071,2,2,477,4,4647,0,4193,10.85,N,453,572,A
PROD043072,NOM_PROD043072,DES_PROD043072,1,1,179,4,3665,0,3098,18.33,S,170,214,A
PROD043073,NOM_PROD043073,DES_PROD043073,5,1,154,4,4579,0,3956,15.77,N,146,184,A
PROD043074,NOM_PROD043074,DES_PROD043074,2,2,479,2,3773,0,3419,10.36,N,455,574,A
PROD043075,NOM_PROD043075,DES_PROD043075,1,3,246,1,4855,0,4332,12.09,N,233,295,I
PROD043076,NOM_PROD043076,DES_PROD043076,3,2,171,4,4832,0,4086,18.28,N,162,205,I
PROD043077,NOM_PROD043077,DES_PROD043077,5,2,238,2,2908,0,2500,16.34,N,226,285,I
PROD043078,NOM_PROD043078,DES_PROD043078,1,2,451,4,4056,0,3591,12.95,S,428,541,A
PROD043079,NOM_PROD043079,DES_PROD043079,4,1,243,5,4910,0,4252,15.48,S,230,291,A
PROD043080,NOM_PROD043080,DES_PROD043080,3,2,298,5,2277,0,1948,16.93,N,283,357,I
PROD043081,NOM_PROD043081,DES_PROD043081,1,2,462,1,4704,0,4079,15.34,S,438,554,A
PROD043082,NOM_PROD043082,DES_PROD043082,3,3,179,2,2265,0,2030,11.62,N,170,214,A
PROD043083,NOM_PROD043083,DES_PROD043083,3,2,268,4,3935,0,3577,10.03,S,254,321,A
PROD043084,NOM_PROD043084,DES_PROD043084,5,1,253,2,5198,0,4626,12.38,N,240,303,I
PROD043085,NOM_PROD043085,DES_PROD043085,1,3,264,3,4782,0,4013,19.18,S,250,316,A
PROD043086,NOM_PROD043086,DES_PROD043086,1,3,157,1,2392,0,2033,17.66,S,149,188,I
PROD043087,NOM_PROD043087,DES_PROD043087,5,1,51,2,5303,0,4669,13.6,S,48,61,I
PROD043088,NOM_PROD043088,DES_PROD043088,5,3,373,1,3204,0,2821,13.58,N,354,447,I
PROD043089,NOM_PROD043089,DES_PROD043089,1,3,12,4,3184,0,2854,11.57,N,11,14,A
PROD043090,NOM_PROD043090,DES_PROD043090,5,3,192,3,5345,0,4487,19.14,S,182,230,A
PROD043091,NOM_PROD043091,DES_PROD043091,5,1,427,3,3950,0,3351,17.88,S,405,512,A
PROD043092,NOM_PROD043092,DES_PROD043092,1,3,439,5,5189,0,4395,18.08,N,417,526,A
PROD043093,NOM_PROD043093,DES_PROD043093,3,1,132,5,4240,0,3570,18.78,S,125,158,I
PROD043094,NOM_PROD043094,DES_PROD043094,5,3,217,4,4212,0,3602,16.95,N,206,260,I
PROD043095,NOM_PROD043095,DES_PROD043095,3,3,353,5,4716,0,4168,13.17,N,335,423,I
PROD043096,NOM_PROD043096,DES_PROD043096,1,2,96,2,4080,0,3506,16.39,N,91,115,I
PROD043097,NOM_PROD043097,DES_PROD043097,4,3,124,4,4933,0,4369,12.92,S,117,148,I
PROD043098,NOM_PROD043098,DES_PROD043098,2,2,336,4,3943,0,3490,12.99,N,319,403,I
PROD043099,NOM_PROD043099,DES_PROD043099,1,1,472,3,4629,0,3955,17.06,N,448,566,A
PROD043100,NOM_PROD043100,DES_PROD043100,2,3,212,2,4889,0,4108,19.03,S,201,254,A
PROD043101,NOM_PROD043101,DES_PROD043101,2,2,161,1,3878,0,3252,19.25,N,152,193,A
PROD043102,NOM_PROD043102,DES_PROD043102,4,3,251,4,4903,0,4097,19.68,S,238,301,I
PROD043103,NOM_PROD043103,DES_PROD043103,2,1,230,4,3735,0,3369,10.89,N,218,276,A
PROD043104,NOM_PROD043104,DES_PROD043104,3,1,285,1,2527,0,2169,16.52,S,270,342,I
PROD043105,NOM_PROD043105,DES_PROD043105,2,3,222,4,5562,0,4908,13.34,N,210,266,I
PROD043106,NOM_PROD043106,DES_PROD043106,2,2,275,1,5216,0,4572,14.09,N,261,330,I
PROD043107,NOM_PROD043107,DES_PROD043107,4,1,104,2,5097,0,4416,15.44,S,98,124,I
PROD043108,NOM_PROD043108,DES_PROD043108,5,2,484,1,2191,0,1992,10.01,N,459,580,A
PROD043109,NOM_PROD043109,DES_PROD043109,4,1,124,5,4385,0,3751,16.91,N,117,148,A
PROD043110,NOM_PROD043110,DES_PROD043110,3,1,460,5,5255,0,4566,15.09,S,437,552,A
PROD043111,NOM_PROD043111,DES_PROD043111,1,1,270,5,3805,0,3363,13.17,N,256,324,A
PROD043112,NOM_PROD043112,DES_PROD043112,2,3,230,5,2986,0,2607,14.57,N,218,276,A
PROD043113,NOM_PROD043113,DES_PROD043113,4,1,352,5,3297,0,2864,15.13,N,334,422,A
PROD043114,NOM_PROD043114,DES_PROD043114,4,2,422,2,4421,0,3691,19.79,N,400,506,A
PROD043115,NOM_PROD043115,DES_PROD043115,5,3,116,4,4051,0,3514,15.31,S,110,139,A
PROD043116,NOM_PROD043116,DES_PROD043116,1,2,217,5,2928,0,2448,19.63,S,206,260,A
PROD043117,NOM_PROD043117,DES_PROD043117,5,1,93,3,2241,0,2022,10.84,S,88,111,A
PROD043118,NOM_PROD043118,DES_PROD043118,2,2,233,2,2593,0,2183,18.79,S,221,279,I
PROD043119,NOM_PROD043119,DES_PROD043119,1,3,449,4,5070,0,4435,14.33,S,426,538,A
PROD043120,NOM_PROD043120,DES_PROD043120,1,1,139,5,5167,0,4613,12.03,N,132,166,A
PROD043121,NOM_PROD043121,DES_PROD043121,2,1,125,1,5596,0,4946,13.16,N,118,150,A
PROD043122,NOM_PROD043122,DES_PROD043122,5,2,210,5,5075,0,4462,13.74,N,199,252,I
PROD043123,NOM_PROD043123,DES_PROD043123,2,3,471,5,4028,0,3556,13.28,N,447,565,A
PROD043124,NOM_PROD043124,DES_PROD043124,2,3,49,4,2668,0,2320,15.03,N,46,58,A
PROD043125,NOM_PROD043125,DES_PROD043125,4,2,11,1,5401,0,4543,18.9,N,10,13,I
PROD043126,NOM_PROD043126,DES_PROD043126,5,2,3,4,3814,0,3180,19.96,S,2,3,I
PROD043127,NOM_PROD043127,DES_PROD043127,2,2,229,4,3011,0,2616,15.11,N,217,274,I
PROD043128,NOM_PROD043128,DES_PROD043128,2,1,198,1,5017,0,4514,11.15,S,188,237,A
PROD043129,NOM_PROD043129,DES_PROD043129,3,1,126,3,5213,0,4595,13.45,N,119,151,A
PROD043130,NOM_PROD043130,DES_PROD043130,4,2,383,2,3590,0,3201,12.17,S,363,459,A
PROD043131,NOM_PROD043131,DES_PROD043131,5,1,450,5,3606,0,3244,11.18,S,427,540,I
PROD043132,NOM_PROD043132,DES_PROD043132,2,3,165,2,3593,0,3264,10.1,N,156,198,A
PROD043133,NOM_PROD043133,DES_PROD043133,4,2,213,2,3054,0,2657,14.95,N,202,255,I
PROD043134,NOM_PROD043134,DES_PROD043134,3,1,311,1,4286,0,3579,19.76,N,295,373,A
PROD043135,NOM_PROD043135,DES_PROD043135,5,3,297,3,4872,0,4246,14.76,S,282,356,I
PROD043136,NOM_PROD043136,DES_PROD043136,2,3,493,1,3380,0,3021,11.89,N,468,591,A
PROD043137,NOM_PROD043137,DES_PROD043137,4,3,234,1,3637,0,3058,18.95,N,222,280,I
PROD043138,NOM_PROD043138,DES_PROD043138,1,2,73,4,4531,0,4081,11.03,S,69,87,I
PROD043139,NOM_PROD043139,DES_PROD043139,1,2,269,4,3846,0,3207,19.95,N,255,322,I
PROD043140,NOM_PROD043140,DES_PROD043140,1,1,483,4,5100,0,4491,13.57,N,458,579,A
PROD043141,NOM_PROD043141,DES_PROD043141,3,3,13,1,5020,0,4379,14.66,N,12,15,A
PROD043142,NOM_PROD043142,DES_PROD043142,2,2,149,4,3353,0,2825,18.7,S,141,178,A
PROD043143,NOM_PROD043143,DES_PROD043143,1,3,424,1,2606,0,2329,11.92,S,402,508,A
PROD043144,NOM_PROD043144,DES_PROD043144,2,3,476,1,3600,0,3216,11.97,N,452,571,A
PROD043145,NOM_PROD043145,DES_PROD043145,2,3,103,4,3289,0,2896,13.59,N,97,123,I
PROD043146,NOM_PROD043146,DES_PROD043146,1,2,207,5,3047,0,2714,12.28,N,196,248,I
PROD043147,NOM_PROD043147,DES_PROD043147,2,3,223,2,5344,0,4467,19.64,N,211,267,I
PROD043148,NOM_PROD043148,DES_PROD043148,4,3,299,3,2269,0,1955,16.09,N,284,358,I
PROD043149,NOM_PROD043149,DES_PROD043149,5,3,428,1,5529,0,4903,12.78,N,406,513,A
PROD043150,NOM_PROD043150,DES_PROD043150,1,1,164,5,4677,0,4101,14.06,N,155,196,A
PROD043151,NOM_PROD043151,DES_PROD043151,5,3,43,1,4963,0,4295,15.56,N,40,51,A
PROD043152,NOM_PROD043152,DES_PROD043152,3,3,243,2,4892,0,4245,15.26,S,230,291,A
PROD043153,NOM_PROD043153,DES_PROD043153,4,1,5,1,4912,0,4438,10.7,S,4,6,I
PROD043154,NOM_PROD043154,DES_PROD043154,3,3,207,2,3622,0,3033,19.42,N,196,248,A
PROD043155,NOM_PROD043155,DES_PROD043155,5,2,455,2,3653,0,3243,12.66,N,432,546,I
PROD043156,NOM_PROD043156,DES_PROD043156,2,2,173,1,3179,0,2884,10.25,S,164,207,A
PROD043157,NOM_PROD043157,DES_PROD043157,5,2,442,2,3083,0,2571,19.94,S,419,530,A
PROD043158,NOM_PROD043158,DES_PROD043158,2,1,187,4,4363,0,3639,19.92,S,177,224,A
PROD043159,NOM_PROD043159,DES_PROD043159,4,3,117,5,3358,0,2816,19.27,S,111,140,A
PROD043160,NOM_PROD043160,DES_PROD043160,3,2,203,1,5665,0,4724,19.94,N,192,243,I
PROD043161,NOM_PROD043161,DES_PROD043161,2,3,449,1,3424,0,2935,16.67,S,426,538,I
PROD043162,NOM_PROD043162,DES_PROD043162,4,2,81,1,5108,0,4291,19.05,S,76,97,A
PROD043163,NOM_PROD043163,DES_PROD043163,1,2,97,2,4853,0,4272,13.61,S,92,116,A
PROD043164,NOM_PROD043164,DES_PROD043164,1,3,423,2,2594,0,2303,12.65,N,401,507,I
PROD043165,NOM_PROD043165,DES_PROD043165,2,3,488,3,2611,0,2247,16.24,N,463,585,A
PROD043166,NOM_PROD043166,DES_PROD043166,2,2,409,4,2586,0,2188,18.23,N,388,490,A
PROD043167,NOM_PROD043167,DES_PROD043167,2,1,225,2,4663,0,4041,15.41,S,213,270,I
PROD043168,NOM_PROD043168,DES_PROD043168,5,3,340,4,2716,0,2290,18.62,S,323,408,I
PROD043169,NOM_PROD043169,DES_PROD043169,2,2,94,5,3686,0,3143,17.3,S,89,112,A
PROD043170,NOM_PROD043170,DES_PROD043170,1,3,488,4,3846,0,3312,16.13,S,463,585,A
PROD043171,NOM_PROD043171,DES_PROD043171,2,3,4,3,2137,0,1923,11.18,S,3,4,A
PROD043172,NOM_PROD043172,DES_PROD043172,1,2,40,1,4215,0,3540,19.07,S,38,48,A
PROD043173,NOM_PROD043173,DES_PROD043173,1,1,135,3,5478,0,4904,11.71,S,128,162,I
PROD043174,NOM_PROD043174,DES_PROD043174,1,1,262,5,5003,0,4336,15.39,S,248,314,I
PROD043175,NOM_PROD043175,DES_PROD043175,5,3,184,2,4050,0,3433,17.98,N,174,220,I
PROD043176,NOM_PROD043176,DES_PROD043176,2,1,424,3,4667,0,4234,10.23,N,402,508,A
PROD043177,NOM_PROD043177,DES_PROD043177,1,3,471,2,2915,0,2592,12.47,S,447,565,I
PROD043178,NOM_PROD043178,DES_PROD043178,4,3,405,2,5441,0,4615,17.9,N,384,486,A
PROD043179,NOM_PROD043179,DES_PROD043179,5,3,454,4,5385,0,4573,17.76,N,431,544,I
PROD043180,NOM_PROD043180,DES_PROD043180,1,1,243,1,3174,0,2706,17.32,N,230,291,I
PROD043181,NOM_PROD043181,DES_PROD043181,1,1,431,4,5503,0,4936,11.49,S,409,517,A
PROD043182,NOM_PROD043182,DES_PROD043182,2,2,166,4,3622,0,3061,18.34,S,157,199,A
PROD043183,NOM_PROD043183,DES_PROD043183,2,3,326,1,4431,0,3948,12.25,S,309,391,A
PROD043184,NOM_PROD043184,DES_PROD043184,3,1,119,2,4932,0,4311,14.42,S,113,142,I
PROD043185,NOM_PROD043185,DES_PROD043185,2,2,102,5,3495,0,3143,11.23,S,96,122,A
PROD043186,NOM_PROD043186,DES_PROD043186,4,1,183,5,2840,0,2531,12.21,S,173,219,A
PROD043187,NOM_PROD043187,DES_PROD043187,1,3,420,4,2429,0,2146,13.2,N,399,504,A
PROD043188,NOM_PROD043188,DES_PROD043188,4,1,330,4,4917,0,4435,10.88,S,313,396,A
PROD043189,NOM_PROD043189,DES_PROD043189,2,1,52,4,5673,0,4777,18.77,N,49,62,A
PROD043190,NOM_PROD043190,DES_PROD043190,2,3,413,3,3052,0,2585,18.09,N,392,495,I
PROD043191,NOM_PROD043191,DES_PROD043191,5,2,178,4,4567,0,3859,18.36,S,169,213,I
PROD043192,NOM_PROD043192,DES_PROD043192,3,2,95,3,2472,0,2144,15.33,N,90,114,I
PROD043193,NOM_PROD043193,DES_PROD043193,1,3,211,4,5434,0,4638,17.17,S,200,253,A
PROD043194,NOM_PROD043194,DES_PROD043194,3,1,197,1,4070,0,3569,14.04,S,187,236,I
PROD043195,NOM_PROD043195,DES_PROD043195,1,1,221,5,3489,0,3040,14.79,N,209,265,A
PROD043196,NOM_PROD043196,DES_PROD043196,2,3,256,2,3045,0,2682,13.55,N,243,307,I
PROD043197,NOM_PROD043197,DES_PROD043197,3,3,72,4,2384,0,2104,13.33,N,68,86,I
PROD043198,NOM_PROD043198,DES_PROD043198,4,3,61,3,4650,0,4089,13.74,S,57,73,A
PROD043199,NOM_PROD043199,DES_PROD043199,1,2,392,1,3227,0,2753,17.22,N,372,470,A
PROD043200,NOM_PROD043200,DES_PROD043200,3,1,406,4,3193,0,2840,12.44,S,385,487,A
PROD043201,NOM_PROD043201,DES_PROD043201,5,1,315,3,3554,0,3179,11.81,N,299,378,A
PROD043202,NOM_PROD043202,DES_PROD043202,4,1,230,2,3677,0,3098,18.72,S,218,276,I
PROD043203,NOM_PROD043203,DES_PROD043203,1,3,310,2,5203,0,4720,10.25,S,294,372,I
PROD043204,NOM_PROD043204,DES_PROD043204,1,2,422,1,2285,0,1984,15.2,S,400,506,A
PROD043205,NOM_PROD043205,DES_PROD043205,2,3,456,3,4623,0,4042,14.39,S,433,547,I
PROD043206,NOM_PROD043206,DES_PROD043206,3,2,181,4,4164,0,3594,15.86,N,171,217,A
PROD043207,NOM_PROD043207,DES_PROD043207,5,2,206,4,5135,0,4390,16.99,S,195,247,A
PROD043208,NOM_PROD043208,DES_PROD043208,5,2,249,5,2641,0,2258,16.97,N,236,298,I
PROD043209,NOM_PROD043209,DES_PROD043209,4,1,173,1,3012,0,2665,13.03,N,164,207,I
PROD043210,NOM_PROD043210,DES_PROD043210,4,3,240,4,2162,0,1957,10.49,S,228,288,I
PROD043211,NOM_PROD043211,DES_PROD043211,3,3,34,2,2716,0,2271,19.61,S,32,40,I
PROD043212,NOM_PROD043212,DES_PROD043212,3,2,366,4,3642,0,3184,14.39,N,347,439,I
PROD043213,NOM_PROD043213,DES_PROD043213,2,1,6,3,3541,0,3178,11.45,S,5,7,A
PROD043214,NOM_PROD043214,DES_PROD043214,5,3,364,4,5134,0,4284,19.86,S,345,436,I
PROD043215,NOM_PROD043215,DES_PROD043215,5,1,330,1,2136,0,1939,10.18,N,313,396,I
PROD043216,NOM_PROD043216,DES_PROD043216,5,1,456,5,3303,0,2995,10.31,N,433,547,I
PROD043217,NOM_PROD043217,DES_PROD043217,4,2,388,1,4754,0,4196,13.32,N,368,465,I
PROD043218,NOM_PROD043218,DES_PROD043218,1,3,468,1,2821,0,2497,13.0,S,444,561,I
