codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD001955,NOM_PROD001955,DES_PROD001955,1,3,80,3,4221,0,3525,19.75,S,76,96,A
PROD001956,NOM_PROD001956,DES_PROD001956,3,3,368,5,5278,0,4580,15.25,N,349,441,I
PROD001957,NOM_PROD001957,DES_PROD001957,4,2,348,4,4374,0,3883,12.66,S,330,417,I
PROD001958,NOM_PROD001958,DES_PROD001958,5,3,143,1,4053,0,3655,10.89,N,135,171,I
PROD001959,NOM_PROD001959,DES_PROD001959,1,1,97,1,3839,0,3222,19.15,N,92,116,I
PROD001960,NOM_PROD001960,DES_PROD001960,4,3,154,4,3828,0,3382,13.2,N,146,184,I
PROD001961,NOM_PROD001961,DES_PROD001961,3,3,282,1,4052,0,3622,11.89,N,267,338,I
PROD001962,NOM_PROD001962,DES_PROD001962,4,1,374,4,2962,0,2657,11.49,S,355,448,A
PROD001963,NOM_PROD001963,DES_PROD001963,2,2,493,1,4421,0,3892,13.61,S,468,591,A
PROD001964,NOM_PROD001964,DES_PROD001964,4,1,211,4,4730,0,4126,14.66,N,200,253,A
PROD001965,NOM_PROD001965,DES_PROD001965,1,3,87,4,5023,0,4276,17.48,S,82,104,A
PROD001966,NOM_PROD001966,DES_PROD001966,5,1,301,1,3179,0,2814,12.99,N,285,361,A
PROD001967,NOM_PROD001967,DES_PROD001967,1,3,391,4,4962,0,4410,12.53,N,371,469,A
PROD001968,NOM_PROD001968,DES_PROD001968,3,1,129,1,5477,0,4624,18.46,S,122,154,I
PROD001969,NOM_PROD001969,DES_PROD001969,2,2,177,1,3426,0,2923,17.23,N,168,212,I
PROD001970,NOM_PROD001970,DES_PROD001970,1,2,309,5,5004,0,4301,16.36,N,293,370,A
PROD001971,NOM_PROD001971,DES_PROD001971,1,1,221,2,4695,0,3953,18.78,N,209,265,A
PROD001972,NOM_PROD001972,DES_PROD001972,2,3,352,1,3994,0,3401,17.46,S,334,422,A
PROD001973,NOM_PROD001973,DES_PROD001973,4,2,241,3,4294,0,3629,18.35,S,228,289,I
PROD001974,NOM_PROD001974,DES_PROD001974,5,3,437,3,3950,0,3390,16.52,S,415,524,I
PROD001975,NOM_PROD001975,DES_PROD001975,4,3,154,2,5314,0,4604,15.44,S,146,184,A
PROD001976,NOM_PROD001976,DES_PROD001976,3,2,163,2,4034,0,3664,10.11,S,154,195,I
PROD001977,NOM_PROD001977,DES_PROD001977,2,3,381,2,3409,0,2925,16.58,S,361,457,A
PROD001978,NOM_PROD001978,DES_PROD001978,2,3,292,1,2293,0,2014,13.9,S,277,350,A
PROD001979,NOM_PROD001979,DES_PROD001979,4,3,321,3,2749,0,2380,15.52,N,304,385,A
PROD001980,NOM_PROD001980,DES_PROD001980,3,1,54,5,3885,0,3517,10.48,S,51,64,I
PROD001981,NOM_PROD001981,DES_PROD001981,2,3,322,5,4483,0,3919,14.4,N,305,386,I
PROD001982,NOM_PROD001982,DES_PROD001982,4,2,189,2,4543,0,4026,12.85,S,179,226,I
PROD001983,NOM_PROD001983,DES_PROD001983,1,3,486,3,3345,0,2877,16.29,S,461,583,I
PROD001984,NOM_PROD001984,DES_PROD001984,1,1,137,5,4163,0,3603,15.55,N,130,164,I
PROD001985,NOM_PROD001985,DES_PROD001985,1,3,260,3,3928,0,3319,18.35,S,247,312,A
PROD001986,NOM_PROD001986,DES_PROD001986,5,1,278,4,5779,0,4979,16.08,S,264,333,A
PROD001987,NOM_PROD001987,DES_PROD001987,1,3,163,2,4746,0,3956,19.98,N,154,195,I
PROD001988,NOM_PROD001988,DES_PROD001988,4,3,475,5,5761,0,4946,16.48,S,451,570,A
PROD001989,NOM_PROD001989,DES_PROD001989,1,2,35,4,4826,0,4056,19.0,S,33,42,I
PROD001990,NOM_PROD001990,DES_PROD001990,5,3,83,1,4207,0,3748,12.26,N,78,99,I
PROD001991,NOM_PROD001991,DES_PROD001991,1,3,255,2,3768,0,3369,11.86,N,242,306,I
PROD001992,NOM_PROD001992,DES_PROD001992,5,2,493,3,5249,0,4707,11.52,S,468,591,A
PROD001993,NOM_PROD001993,DES_PROD001993,5,3,14,3,4747,0,3996,18.8,N,13,16,I
PROD001994,NOM_PROD001994,DES_PROD001994,2,3,288,4,5329,0,4778,11.55,N,273,345,A
PROD001995,NOM_PROD001995,DES_PROD001995,1,3,343,5,4285,0,3668,16.84,S,325,411,A
PROD001996,NOM_PROD001996,DES_PROD001996,4,1,306,5,2431,0,2180,11.53,N,290,367,A
PROD001997,NOM_PROD001997,DES_PROD001997,2,2,216,1,5419,0,4575,18.45,N,205,259,I
PROD001998,NOM_PROD001998,DES_PROD001998,3,3,356,1,4640,0,4192,10.71,S,338,427,I
PROD001999,NOM_PROD001999,DES_PROD001999,3,2,38,5,2530,0,2270,11.48,S,36,45,I
PROD002000,NOM_PROD002000,DES_PROD002000,4,1,438,4,5701,0,4862,17.26,N,416,525,I
PROD002001,NOM_PROD002001,DES_PROD002001,2,2,129,1,4620,0,4131,11.84,N,122,154,A
PROD002002,NOM_PROD002002,DES_PROD002002,1,3,93,3,4652,0,4116,13.04,S,88,111,I
PROD002003,NOM_PROD002003,DES_PROD002003,2,2,335,1,5559,0,4782,16.25,N,318,402,I
PROD002004,NOM_PROD002004,DES_PROD002004,2,1,175,3,3330,0,2833,17.55,S,166,210,A
PROD002005,NOM_PROD002005,DES_PROD002005,3,3,450,2,4370,0,3952,10.6,S,427,540,I
PROD002006,NOM_PROD002006,DES_PROD002006,1,3,92,3,2551,0,2160,18.12,S,87,110,I
PROD002007,NOM_PROD002007,DES_PROD002007,1,2,119,2,4893,0,4204,16.39,S,113,142,I
PROD002008,NOM_PROD002008,DES_PROD002008,5,3,8,3,5126,0,4508,13.73,S,7,9,I
PROD002009,NOM_PROD002009,DES_PROD002009,4,2,122,5,2539,0,2239,13.42,N,115,146,A
PROD002010,NOM_PROD002010,DES_PROD002010,3,3,298,5,4282,0,3703,15.66,S,283,357,I
PROD002011,NOM_PROD002011,DES_PROD002011,3,1,256,3,4643,0,3957,17.34,N,243,307,A
PROD002012,NOM_PROD002012,DES_PROD002012,1,1,13,2,4624,0,4185,10.51,S,12,15,A
PROD002013,NOM_PROD002013,DES_PROD002013,5,1,411,2,2634,0,2334,12.86,S,390,493,I
PROD002014,NOM_PROD002014,DES_PROD002014,5,2,271,3,3212,0,2729,17.72,N,257,325,A
PROD002015,NOM_PROD002015,DES_PROD002015,2,2,253,3,3815,0,3315,15.09,N,240,303,I
PROD002016,NOM_PROD002016,DES_PROD002016,3,1,478,3,5213,0,4468,16.68,S,454,573,I
PROD002017,NOM_PROD002017,DES_PROD002017,5,2,183,3,2507,0,2092,19.86,N,173,219,A
PROD002018,NOM_PROD002018,DES_PROD002018,1,1,432,5,5202,0,4675,11.29,N,410,518,A
PROD002019,NOM_PROD002019,DES_PROD002019,5,3,32,2,3622,0,3090,17.24,N,30,38,A
PROD002020,NOM_PROD002020,DES_PROD002020,4,2,231,5,5127,0,4311,18.95,N,219,277,I
PROD002021,NOM_PROD002021,DES_PROD002021,4,3,35,1,5441,0,4750,14.56,S,33,42,I
PROD002022,NOM_PROD002022,DES_PROD002022,2,2,496,3,3283,0,2803,17.15,S,471,595,I
PROD002023,NOM_PROD002023,DES_PROD002023,1,2,31,5,3804,0,3442,10.54,N,29,37,I
PROD002024,NOM_PROD002024,DES_PROD002024,2,2,54,4,5001,0,4520,10.66,N,51,64,I
PROD002025,NOM_PROD002025,DES_PROD002025,3,3,152,4,2744,0,2464,11.39,S,144,182,I
PROD002026,NOM_PROD002026,DES_PROD002026,4,2,482,5,2312,0,1957,18.15,S,457,578,A
PROD002027,NOM_PROD002027,DES_PROD002027,3,1,234,3,5686,0,4794,18.62,N,222,280,I
PROD002028,NOM_PROD002028,DES_PROD002028,4,1,271,2,2930,0,2531,15.78,S,257,325,A
PROD002029,NOM_PROD002029,DES_PROD002029,3,3,315,3,2910,0,2569,13.31,N,299,378,I
PROD002030,NOM_PROD002030,DES_PROD002030,5,2,150,3,5600,0,4872,14.96,S,142,180,I
PROD002031,NOM_PROD002031,DES_PROD002031,1,2,152,2,3239,0,2801,15.67,S,144,182,A
PROD002032,NOM_PROD002032,DES_PROD002032,3,1,199,3,5089,0,4260,19.47,S,189,238,A
PROD002033,NOM_PROD002033,DES_PROD002033,2,3,313,5,4793,0,4039,18.67,S,297,375,I
PROD002034,NOM_PROD002034,DES_PROD002034,1,1,329,5,2351,0,2004,17.34,N,312,394,A
PROD002035,NOM_PROD002035,DES_PROD002035,3,3,143,4,2460,0,2202,11.76,S,135,171,I
PROD002036,NOM_PROD002036,DES_PROD002036,3,1,210,5,4856,0,4388,10.67,N,199,252,A
PROD002037,NOM_PROD002037,DES_PROD002037,1,3,228,4,4994,0,4277,16.77,N,216,273,I
PROD002038,NOM_PROD002038,DES_PROD002038,4,3,357,3,4163,0,3701,12.5,N,339,428,I
PROD002039,NOM_PROD002039,DES_PROD002039,5,3,31,4,4009,0,3391,18.24,S,29,37,I
PROD002040,NOM_PROD002040,DES_PROD002040,3,1,194,2,5468,0,4738,15.42,N,184,232,I
PROD002041,NOM_PROD002041,DES_PROD002041,1,1,234,5,5219,0,4687,11.36,S,222,280,I
PROD002042,NOM_PROD002042,DES_PROD002042,5,1,173,4,5461,0,4766,14.59,S,164,207,A
PROD002043,NOM_PROD002043,DES_PROD002043,2,2,345,3,2274,0,1936,17.46,N,327,414,I
PROD002044,NOM_PROD002044,DES_PROD002044,4,1,95,3,3304,0,2797,18.14,N,90,114,I
PROD002045,NOM_PROD002045,DES_PROD002045,1,3,154,3,4802,0,4167,15.25,N,146,184,A
PROD002046,NOM_PROD002046,DES_PROD002046,2,2,252,4,3881,0,3425,13.33,N,239,302,I
PROD002047,NOM_PROD002047,DES_PROD002047,1,1,350,5,2333,0,1988,17.4,S,332,420,I
PROD002048,NOM_PROD002048,DES_PROD002048,1,1,340,5,3664,0,3077,19.08,S,323,408,A
PROD002049,NOM_PROD002049,DES_PROD002049,4,2,235,1,3854,0,3503,10.04,N,223,282,I
PROD002050,NOM_PROD002050,DES_PROD002050,5,3,96,1,3970,0,3533,12.38,S,91,115,A
PROD002051,NOM_PROD002051,DES_PROD002051,4,2,270,4,2457,0,2094,17.36,S,256,324,I
PROD002052,NOM_PROD002052,DES_PROD002052,5,1,361,5,2242,0,1904,17.78,S,342,433,A
PROD002053,NOM_PROD002053,DES_PROD002053,4,2,209,2,3739,0,3345,11.79,N,198,250,I
PROD002054,NOM_PROD002054,DES_PROD002054,4,2,429,4,3214,0,2803,14.68,S,407,514,I
PROD002055,NOM_PROD002055,DES_PROD002055,3,1,234,4,4968,0,4150,19.73,N,222,280,I
PROD002056,NOM_PROD002056,DES_PROD002056,1,3,205,2,5142,0,4347,18.29,N,194,246,A
PROD002057,NOM_PROD002057,DES_PROD002057,5,3,197,3,5443,0,4835,12.59,S,187,236,I
PROD002058,NOM_PROD002058,DES_PROD002058,3,2,490,5,3402,0,3060,11.18,S,465,588,A
PROD002059,NOM_PROD002059,DES_PROD002059,1,1,417,2,5406,0,4669,15.79,S,396,500,A
PROD002060,NOM_PROD002060,DES_PROD002060,5,1,20,2,2911,0,2551,14.12,S,19,24,I
PROD002061,NOM_PROD002061,DES_PROD002061,5,2,282,4,4559,0,3929,16.06,N,267,338,A
PROD002062,NOM_PROD002062,DES_PROD002062,4,1,304,1,4448,0,3957,12.43,N,288,364,A
PROD002063,NOM_PROD002063,DES_PROD002063,3,1,366,1,5607,0,4681,19.79,S,347,439,I
PROD002064,NOM_PROD002064,DES_PROD002064,4,1,382,4,4163,0,3576,16.43,N,362,458,I
PROD002065,NOM_PROD002065,DES_PROD002065,3,3,50,5,2975,0,2514,18.34,N,47,60,I
PROD002066,NOM_PROD002066,DES_PROD002066,2,2,114,5,5046,0,4580,10.19,S,108,136,I
PROD002067,NOM_PROD002067,DES_PROD002067,4,3,289,5,4247,0,3610,17.67,S,274,346,I
PROD002068,NOM_PROD002068,DES_PROD002068,4,2,100,1,4311,0,3721,15.86,N,95,120,I
PROD002069,NOM_PROD002069,DES_PROD002069,4,2,129,1,4247,0,3777,12.47,S,122,154,A
PROD002070,NOM_PROD002070,DES_PROD002070,1,2,462,3,5044,0,4527,11.43,S,438,554,I
PROD002071,NOM_PROD002071,DES_PROD002071,2,1,275,1,3329,0,2987,11.45,S,261,330,I
PROD002072,NOM_PROD002072,DES_PROD002072,1,2,442,1,5620,0,4796,17.19,S,419,530,I
PROD002073,NOM_PROD002073,DES_PROD002073,2,1,462,4,5295,0,4537,16.71,S,438,554,I
PROD002074,NOM_PROD002074,DES_PROD002074,3,3,289,5,4772,0,4005,19.16,S,274,346,A
PROD002075,NOM_PROD002075,DES_PROD002075,4,1,301,4,3804,0,3229,17.83,S,285,361,I
PROD002076,NOM_PROD002076,DES_PROD002076,4,1,490,1,4527,0,4100,10.43,S,465,588,A
PROD002077,NOM_PROD002077,DES_PROD002077,4,2,481,3,4796,0,4004,19.79,S,456,577,A
PROD002078,NOM_PROD002078,DES_PROD002078,3,3,417,4,4092,0,3469,17.98,N,396,500,I
PROD002079,NOM_PROD002079,DES_PROD002079,2,1,173,3,5111,0,4645,10.04,S,164,207,I
PROD002080,NOM_PROD002080,DES_PROD002080,2,3,198,1,5106,0,4382,16.53,N,188,237,I
PROD002081,NOM_PROD002081,DES_PROD002081,4,2,390,4,5515,0,4905,12.44,S,370,468,A
PROD002082,NOM_PROD002082,DES_PROD002082,1,1,59,1,3997,0,3438,16.27,S,56,70,I
PROD002083,NOM_PROD002083,DES_PROD002083,4,1,493,2,5430,0,4531,19.85,S,468,591,I
PROD002084,NOM_PROD002084,DES_PROD002084,1,3,306,3,5381,0,4667,15.31,S,290,367,A
PROD002085,NOM_PROD002085,DES_PROD002085,3,1,303,3,3793,0,3351,13.2,N,287,363,I
PROD002086,NOM_PROD002086,DES_PROD002086,5,3,376,4,2603,0,2309,12.74,S,357,451,A
PROD002087,NOM_PROD002087,DES_PROD002087,3,3,262,1,5079,0,4267,19.04,N,248,314,A
PROD002088,NOM_PROD002088,DES_PROD002088,4,3,251,1,2826,0,2448,15.45,N,238,301,I
PROD002089,NOM_PROD002089,DES_PROD002089,4,2,198,5,3567,0,3189,11.86,N,188,237,A
PROD002090,NOM_PROD002090,DES_PROD002090,2,3,435,3,3225,0,2693,19.78,N,413,522,I
PROD002091,NOM_PROD002091,DES_PROD002091,3,1,321,5,2663,0,2268,17.42,S,304,385,I
PROD002092,NOM_PROD002092,DES_PROD002092,1,2,197,4,5176,0,4392,17.87,N,187,236,I
PROD002093,NOM_PROD002093,DES_PROD002093,5,3,445,3,3706,0,3111,19.13,S,422,534,I
PROD002094,NOM_PROD002094,DES_PROD002094,1,1,149,3,4371,0,3770,15.95,N,141,178,A
PROD002095,NOM_PROD002095,DES_PROD002095,4,3,431,5,5069,0,4440,14.18,S,409,517,I
PROD002096,NOM_PROD002096,DES_PROD002096,2,1,340,5,2687,0,2300,16.83,S,323,408,I
PROD002097,NOM_PROD002097,DES_PROD002097,3,1,205,3,2988,0,2615,14.29,S,194,246,I
PROD002098,NOM_PROD002098,DES_PROD002098,3,3,116,1,2885,0,2469,16.87,N,110,139,A
PROD002099,NOM_PROD002099,DES_PROD002099,2,2,96,2,4249,0,3552,19.64,N,91,115,A
PROD002100,NOM_PROD002100,DES_PROD002100,2,2,189,5,4568,0,4086,11.81,S,179,226,A
PROD002101,NOM_PROD002101,DES_PROD002101,3,3,167,5,3643,0,3057,19.2,N,158,200,A
PROD002102,NOM_PROD002102,DES_PROD002102,2,2,75,2,3018,0,2595,16.31,S,71,90,A
PROD002103,NOM_PROD002103,DES_PROD002103,1,3,427,1,3010,0,2601,15.73,S,405,512,I
PROD002104,NOM_PROD002104,DES_PROD002104,2,2,381,2,4989,0,4372,14.12,S,361,457,A
PROD002105,NOM_PROD002105,DES_PROD002105,1,3,225,2,5319,0,4472,18.95,S,213,270,A
PROD002106,NOM_PROD002106,DES_PROD002106,3,3,107,1,4568,0,4089,11.72,N,101,128,A
PROD002107,NOM_PROD002107,DES_PROD002107,3,1,232,4,3584,0,3186,12.5,N,220,278,A
PROD002108,NOM_PROD002108,DES_PROD002108,3,3,479,2,5527,0,4887,13.11,S,455,574,A
PROD002109,NOM_PROD002109,DES_PROD002109,5,3,134,5,4118,0,3600,14.41,N,127,160,I
PROD002110,NOM_PROD002110,DES_PROD002110,5,1,314,2,2421,0,2138,13.24,S,298,376,I
PROD002111,NOM_PROD002111,DES_PROD002111,5,3,294,5,2454,0,2056,19.38,S,279,352,I
PROD002112,NOM_PROD002112,DES_PROD002112,2,1,287,5,2504,0,2182,14.76,S,272,344,I
PROD002113,NOM_PROD002113,DES_PROD002113,3,2,201,2,4067,0,3442,18.16,S,190,241,A
PROD002114,NOM_PROD002114,DES_PROD002114,3,1,425,5,5206,0,4469,16.5,N,403,510,I
PROD002115,NOM_PROD002115,DES_PROD002115,2,2,139,1,3876,0,3375,14.86,N,132,166,A
PROD002116,NOM_PROD002116,DES_PROD002116,4,3,67,3,3083,0,2576,19.69,N,63,80,A
PROD002117,NOM_PROD002117,DES_PROD002117,3,1,200,2,2834,0,2529,12.09,N,190,240,I
PROD002118,NOM_PROD002118,DES_PROD002118,2,1,80,1,2817,0,2385,18.13,N,76,96,I
PROD002119,NOM_PROD002119,DES_PROD002119,4,2,407,1,2877,0,2563,12.29,N,386,488,I
PROD002120,NOM_PROD002120,DES_PROD002120,5,3,324,2,4396,0,3758,16.99,N,307,388,A
PROD002121,NOM_PROD002121,DES_PROD002121,5,2,181,4,2421,0,2109,14.83,S,171,217,A
PROD002122,NOM_PROD002122,DES_PROD002122,4,2,19,1,2413,0,2190,10.22,N,18,22,A
PROD002123,NOM_PROD002123,DES_PROD002123,3,1,249,4,3781,0,3199,18.22,N,236,298,I
PROD002124,NOM_PROD002124,DES_PROD002124,3,1,498,1,4448,0,3889,14.39,N,473,597,A
PROD002125,NOM_PROD002125,DES_PROD002125,2,2,225,1,5043,0,4294,17.46,S,213,270,I
PROD002126,NOM_PROD002126,DES_PROD002126,2,3,207,2,3381,0,2970,13.86,S,196,248,A
PROD002127,NOM_PROD002127,DES_PROD002127,2,3,411,1,3362,0,2951,13.96,S,390,493,I
PROD002128,NOM_PROD002128,DES_PROD002128,5,2,100,1,2494,0,2082,19.83,S,95,120,I
PROD002129,NOM_PROD002129,DES_PROD002129,1,2,14,4,4515,0,3763,19.99,S,13,16,A
PROD002130,NOM_PROD002130,DES_PROD002130,4,2,472,2,5562,0,4901,13.5,N,448,566,A
PROD002131,NOM_PROD002131,DES_PROD002131,2,1,291,3,2282,0,1982,15.14,N,276,349,A
PROD002132,NOM_PROD002132,DES_PROD002132,5,1,210,5,5553,0,4656,19.27,S,199,252,I
PROD002133,NOM_PROD002133,DES_PROD002133,1,2,402,5,2216,0,1917,15.61,N,381,482,I
PROD002134,NOM_PROD002134,DES_PROD002134,4,1,70,1,5465,0,4788,14.16,S,66,84,I
PROD002135,NOM_PROD002135,DES_PROD002135,4,2,360,3,3290,0,2888,13.92,N,342,432,I
PROD002136,NOM_PROD002136,DES_PROD002136,5,2,316,4,4678,0,4073,14.87,S,300,379,A
PROD002137,NOM_PROD002137,DES_PROD002137,2,1,355,1,2242,0,1897,18.23,S,337,426,I
PROD002138,NOM_PROD002138,DES_PROD002138,2,3,19,5,3781,0,3437,10.01,N,18,22,A
PROD002139,NOM_PROD002139,DES_PROD002139,1,2,82,5,5177,0,4430,16.87,S,77,98,A
PROD002140,NOM_PROD002140,DES_PROD002140,1,3,219,3,4553,0,3812,19.44,S,208,262,A
PROD002141,NOM_PROD002141,DES_PROD002141,1,1,103,5,3787,0,3305,14.59,S,97,123,I
PROD002142,NOM_PROD002142,DES_PROD002142,4,2,322,5,5095,0,4624,10.19,S,305,386,A
PROD002143,NOM_PROD002143,DES_PROD002143,2,3,213,2,4960,0,4391,12.96,N,202,255,I
PROD002144,NOM_PROD002144,DES_PROD002144,4,2,326,3,2580,0,2335,10.5,N,309,391,I
PROD002145,NOM_PROD002145,DES_PROD002145,1,3,288,5,4846,0,4400,10.14,N,273,345,I
PROD002146,NOM_PROD002146,DES_PROD002146,4,3,190,1,2561,0,2216,15.58,S,180,228,A
PROD002147,NOM_PROD002147,DES_PROD002147,2,1,20,2,5150,0,4419,16.55,N,19,24,A
PROD002148,NOM_PROD002148,DES_PROD002148,4,2,393,1,5162,0,4589,12.5,S,373,471,I
PROD002149,NOM_PROD002149,DES_PROD002149,1,2,134,2,5663,0,4753,19.16,N,127,160,I
PROD002150,NOM_PROD002150,DES_PROD002150,1,1,29,3,4364,0,3644,19.77,N,27,34,A
PROD002151,NOM_PROD002151,DES_PROD002151,4,2,109,3,4567,0,3931,16.18,N,103,130,A
PROD002152,NOM_PROD002152,DES_PROD002152,2,2,490,4,3488,0,3084,13.13,S,465,588,I
PROD002153,NOM_PROD002153,DES_PROD002153,5,2,190,2,5150,0,4608,11.78,S,180,228,A
PROD002154,NOM_PROD002154,DES_PROD002154,2,2,163,4,2717,0,2448,11.02,S,154,195,I
PROD002155,NOM_PROD002155,DES_PROD002155,5,2,447,4,3178,0,2729,16.48,N,424,536,I
PROD002156,NOM_PROD002156,DES_PROD002156,1,1,8,1,5006,0,4419,13.3,N,7,9,A
PROD002157,NOM_PROD002157,DES_PROD002157,3,2,276,3,5433,0,4766,14.01,S,262,331,A
PROD002158,NOM_PROD002158,DES_PROD002158,2,3,352,3,4220,0,3542,19.15,N,334,422,A
PROD002159,NOM_PROD002159,DES_PROD002159,3,3,127,3,4462,0,3828,16.58,S,120,152,A
PROD002160,NOM_PROD002160,DES_PROD002160,3,3,10,4,3246,0,2731,18.86,S,9,12,I
PROD002161,NOM_PROD002161,DES_PROD002161,3,3,455,3,3205,0,2838,12.96,N,432,546,A
PROD002162,NOM_PROD002162,DES_PROD002162,1,1,103,2,3743,0,3260,14.83,N,97,123,A
PROD002163,NOM_PROD002163,DES_PROD002163,5,3,295,5,3062,0,2575,18.93,S,280,354,I
PROD002164,NOM_PROD002164,DES_PROD002164,4,3,107,1,4048,0,3380,19.77,N,101,128,A
PROD002165,NOM_PROD002165,DES_PROD002165,1,1,394,2,5347,0,4860,10.04,N,374,472,I
PROD002166,NOM_PROD002166,DES_PROD002166,1,2,94,1,4015,0,3494,14.93,S,89,112,A
PROD002167,NOM_PROD002167,DES_PROD002167,2,2,48,3,4950,0,4157,19.1,N,45,57,I
PROD002168,NOM_PROD002168,DES_PROD002168,1,2,11,2,4500,0,4027,11.77,S,10,13,A
PROD002169,NOM_PROD002169,DES_PROD002169,4,3,244,1,5932,0,4980,19.12,S,231,292,I
PROD002170,NOM_PROD002170,DES_PROD002170,3,1,136,3,3417,0,3089,10.62,N,129,163,I
PROD002171,NOM_PROD002171,DES_PROD002171,3,2,370,4,4180,0,3744,11.67,S,351,444,I
PROD002172,NOM_PROD002172,DES_PROD002172,4,3,85,2,2423,0,2067,17.24,N,80,102,A
PROD002173,NOM_PROD002173,DES_PROD002173,4,2,219,2,4221,0,3790,11.39,N,208,262,I
PROD002174,NOM_PROD002174,DES_PROD002174,2,3,452,2,4985,0,4505,10.66,N,429,542,A
PROD002175,NOM_PROD002175,DES_PROD002175,3,3,293,1,5229,0,4659,12.25,S,278,351,A
PROD002176,NOM_PROD002176,DES_PROD002176,5,3,73,1,4386,0,3820,14.84,N,69,87,I
PROD002177,NOM_PROD002177,DES_PROD002177,3,2,65,2,5418,0,4638,16.83,S,61,78,A
PROD002178,NOM_PROD002178,DES_PROD002178,4,2,481,3,2648,0,2327,13.83,N,456,577,A
PROD002179,NOM_PROD002179,DES_PROD002179,2,2,399,1,3498,0,3086,13.38,S,379,478,I
PROD002180,NOM_PROD002180,DES_PROD002180,5,1,145,5,3924,0,3482,12.71,S,137,174,I
PROD002181,NOM_PROD002181,DES_PROD002181,3,3,466,4,2937,0,2531,16.08,N,442,559,I
PROD002182,NOM_PROD002182,DES_PROD002182,4,2,454,2,3666,0,3067,19.54,N,431,544,A
PROD002183,NOM_PROD002183,DES_PROD002183,1,1,107,4,4510,0,3854,17.03,N,101,128,I
PROD002184,NOM_PROD002184,DES_PROD002184,3,2,408,4,4014,0,3467,15.79,N,387,489,I
PROD002185,NOM_PROD002185,DES_PROD002185,2,3,434,1,5825,0,4895,19.01,S,412,520,A
PROD002186,NOM_PROD002186,DES_PROD002186,4,1,154,4,5766,0,4842,19.1,S,146,184,I
PROD002187,NOM_PROD002187,DES_PROD002187,1,3,152,2,3938,0,3374,16.74,N,144,182,I
PROD002188,NOM_PROD002188,DES_PROD002188,2,2,147,1,4760,0,4204,13.23,N,139,176,I
PROD002189,NOM_PROD002189,DES_PROD002189,2,1,378,2,4590,0,3982,15.27,N,359,453,I
PROD002190,NOM_PROD002190,DES_PROD002190,1,2,217,3,3940,0,3507,12.36,N,206,260,A
PROD002191,NOM_PROD002191,DES_PROD002191,3,3,246,3,4718,0,4130,14.26,S,233,295,A
PROD002192,NOM_PROD002192,DES_PROD002192,3,1,481,1,2275,0,1897,19.97,N,456,577,A
PROD002193,NOM_PROD002193,DES_PROD002193,5,2,146,4,5730,0,4819,18.91,S,138,175,A
PROD002194,NOM_PROD002194,DES_PROD002194,5,3,461,5,4021,0,3513,14.47,S,437,553,I
PROD002195,NOM_PROD002195,DES_PROD002195,4,2,91,4,2450,0,2183,12.27,N,86,109,I
PROD002196,NOM_PROD002196,DES_PROD002196,2,1,384,4,2565,0,2178,17.78,S,364,460,A
PROD002197,NOM_PROD002197,DES_PROD002197,2,2,497,4,5184,0,4352,19.14,S,472,596,A
PROD002198,NOM_PROD002198,DES_PROD002198,1,3,267,3,4658,0,3912,19.09,N,253,320,A
PROD002199,NOM_PROD002199,DES_PROD002199,4,3,251,3,4109,0,3538,16.14,N,238,301,I
PROD002200,NOM_PROD002200,DES_PROD002200,1,3,397,2,4986,0,4239,17.63,N,377,476,I
PROD002201,NOM_PROD002201,DES_PROD002201,1,2,348,5,3008,0,2623,14.69,N,330,417,A
PROD002202,NOM_PROD002202,DES_PROD002202,3,3,163,3,2711,0,2401,12.93,S,154,195,I
PROD002203,NOM_PROD002203,DES_PROD002203,2,3,411,1,4155,0,3535,17.54,S,390,493,I
PROD002204,NOM_PROD002204,DES_PROD002204,5,2,460,4,3367,0,2939,14.58,N,437,552,I
PROD002205,NOM_PROD002205,DES_PROD002205,4,2,385,2,3405,0,3063,11.18,S,365,462,I
PROD002206,NOM_PROD002206,DES_PROD002206,3,3,469,1,2490,0,2145,16.13,S,445,562,I
PROD002207,NOM_PROD002207,DES_PROD002207,2,3,494,1,2850,0,2511,13.51,S,469,592,A
PROD002208,NOM_PROD002208,DES_PROD002208,1,1,60,5,5284,0,4482,17.91,N,57,72,I
PROD002209,NOM_PROD002209,DES_PROD002209,3,3,425,2,2336,0,2078,12.46,S,403,510,I
PROD002210,NOM_PROD002210,DES_PROD002210,5,1,405,2,5279,0,4619,14.3,N,384,486,A
PROD002211,NOM_PROD002211,DES_PROD002211,1,1,391,3,4709,0,4116,14.41,N,371,469,A
PROD002212,NOM_PROD002212,DES_PROD002212,1,3,447,1,4775,0,4311,10.78,S,424,536,A
PROD002213,NOM_PROD002213,DES_PROD002213,1,2,121,1,3523,0,3106,13.44,S,114,145,I
PROD002214,NOM_PROD002214,DES_PROD002214,2,1,87,4,4869,0,4152,17.27,S,82,104,A
PROD002215,NOM_PROD002215,DES_PROD002215,3,1,479,4,3561,0,2990,19.11,N,455,574,A
