codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD050934,NOM_PROD050934,DES_PROD050934,2,1,412,2,3782,0,3359,12.61,N,391,494,A
PROD050935,NOM_PROD050935,DES_PROD050935,2,2,232,4,3209,0,2825,13.6,S,220,278,A
PROD050936,NOM_PROD050936,DES_PROD050936,4,1,373,3,2294,0,1994,15.09,N,354,447,I
PROD050937,NOM_PROD050937,DES_PROD050937,4,2,430,5,4581,0,3929,16.62,S,408,516,A
PROD050938,NOM_PROD050938,DES_PROD050938,5,3,261,5,5498,0,4612,19.22,S,247,313,I
PROD050939,NOM_PROD050939,DES_PROD050939,4,2,13,5,4906,0,4291,14.34,N,12,15,I
PROD050940,NOM_PROD050940,DES_PROD050940,2,1,154,1,2416,0,2092,15.5,S,146,184,I
PROD050941,NOM_PROD050941,DES_PROD050941,2,2,302,1,4152,0,3681,12.8,S,286,362,A
PROD050942,NOM_PROD050942,DES_PROD050942,5,1,237,5,4967,0,4208,18.06,N,225,284,I
PROD050943,NOM_PROD050943,DES_PROD050943,2,2,90,3,2273,0,1898,19.8,N,85,108,I
PROD050944,NOM_PROD050944,DES_PROD050944,4,2,315,4,2416,0,2103,14.9,S,299,378,A
PROD050945,NOM_PROD050945,DES_PROD050945,4,3,108,5,3661,0,3328,10.01,S,102,129,A
PROD050946,NOM_PROD050946,DES_PROD050946,3,2,193,2,2473,0,2193,12.81,S,183,231,I
PROD050947,NOM_PROD050947,DES_PROD050947,4,2,95,3,3873,0,3320,16.67,N,90,114,A
PROD050948,NOM_PROD050948,DES_PROD050948,5,1,463,5,4401,0,3839,14.64,S,439,555,A
PROD050949,NOM_PROD050949,DES_PROD050949,5,3,224,3,5594,0,4974,12.47,S,212,268,A
PROD050950,NOM_PROD050950,DES_PROD050950,5,3,103,3,4085,0,3418,19.54,N,97,123,I
PROD050951,NOM_PROD050951,DES_PROD050951,3,1,400,5,5363,0,4546,17.99,S,380,480,A
PROD050952,NOM_PROD050952,DES_PROD050952,3,2,139,1,4815,0,4104,17.34,S,132,166,I
PROD050953,NOM_PROD050953,DES_PROD050953,3,3,242,4,4766,0,4291,11.08,S,229,290,A
PROD050954,NOM_PROD050954,DES_PROD050954,5,1,341,5,3613,0,3038,18.94,N,323,409,I
PROD050955,NOM_PROD050955,DES_PROD050955,4,1,350,4,4560,0,3872,17.77,S,332,420,A
PROD050956,NOM_PROD050956,DES_PROD050956,4,3,52,1,2638,0,2300,14.72,N,49,62,A
PROD050957,NOM_PROD050957,DES_PROD050957,3,1,325,3,3666,0,3316,10.57,S,308,390,A
PROD050958,NOM_PROD050958,DES_PROD050958,1,1,260,5,2463,0,2119,16.27,S,247,312,I
PROD050959,NOM_PROD050959,DES_PROD050959,2,2,345,2,5263,0,4564,15.33,S,327,414,I
PROD050960,NOM_PROD050960,DES_PROD050960,1,1,259,1,3551,0,3084,15.15,N,246,310,I
PROD050961,NOM_PROD050961,DES_PROD050961,1,3,232,3,4645,0,4204,10.51,S,220,278,A
PROD050962,NOM_PROD050962,DES_PROD050962,5,3,423,5,5312,0,4637,14.57,N,401,507,A
PROD050963,NOM_PROD050963,DES_PROD050963,4,2,319,4,2303,0,1959,17.59,N,303,382,A
PROD050964,NOM_PROD050964,DES_PROD050964,1,2,179,5,3067,0,2577,19.05,N,170,214,A
PROD050965,NOM_PROD050965,DES_PROD050965,1,2,274,3,5126,0,4485,14.31,S,260,328,I
PROD050966,NOM_PROD050966,DES_PROD050966,4,1,288,5,4827,0,4263,13.24,S,273,345,I
PROD050967,NOM_PROD050967,DES_PROD050967,3,3,253,4,3435,0,2884,19.13,N,240,303,I
PROD050968,NOM_PROD050968,DES_PROD050968,3,3,71,3,4014,0,3510,14.38,N,67,85,A
PROD050969,NOM_PROD050969,DES_PROD050969,3,1,359,2,4900,0,4276,14.6,S,341,430,A
PROD050970,NOM_PROD050970,DES_PROD050970,5,1,191,4,3560,0,3186,11.76,N,181,229,I
PROD050971,NOM_PROD050971,DES_PROD050971,1,3,207,4,5725,0,4920,16.38,N,196,248,I
PROD050972,NOM_PROD050972,DES_PROD050972,3,1,357,4,2549,0,2230,14.32,N,339,428,I
PROD050973,NOM_PROD050973,DES_PROD050973,3,1,484,5,4478,0,3847,16.41,S,459,580,I
PROD050974,NOM_PROD050974,DES_PROD050974,4,3,375,2,5427,0,4526,19.91,S,356,450,I
PROD050975,NOM_PROD050975,DES_PROD050975,2,3,400,5,5715,0,4836,18.18,S,380,480,A
PROD050976,NOM_PROD050976,DES_PROD050976,1,2,303,2,3567,0,2993,19.2,N,287,363,I
PROD050977,NOM_PROD050977,DES_PROD050977,3,3,205,2,4437,0,3854,15.15,N,194,246,A
PROD050978,NOM_PROD050978,DES_PROD050978,1,2,262,2,2521,0,2242,12.48,S,248,314,A
PROD050979,NOM_PROD050979,DES_PROD050979,3,2,155,5,4536,0,3850,17.83,N,147,186,A
PROD050980,NOM_PROD050980,DES_PROD050980,2,1,465,4,2797,0,2467,13.41,S,441,558,I
PROD050981,NOM_PROD050981,DES_PROD050981,1,3,119,1,3648,0,3297,10.67,N,113,142,A
PROD050982,NOM_PROD050982,DES_PROD050982,2,3,165,3,5318,0,4520,17.67,S,156,198,A
PROD050983,NOM_PROD050983,DES_PROD050983,3,1,417,3,5408,0,4700,15.07,S,396,500,A
PROD050984,NOM_PROD050984,DES_PROD050984,4,1,266,1,2255,0,1973,14.34,N,252,319,I
PROD050985,NOM_PROD050985,DES_PROD050985,1,2,109,4,4003,0,3636,10.11,S,103,130,A
PROD050986,NOM_PROD050986,DES_PROD050986,5,3,125,5,4127,0,3643,13.31,N,118,150,A
PROD050987,NOM_PROD050987,DES_PROD050987,4,2,205,3,3779,0,3242,16.59,N,194,246,A
PROD050988,NOM_PROD050988,DES_PROD050988,1,1,477,5,2189,0,1980,10.56,N,453,572,I
PROD050989,NOM_PROD050989,DES_PROD050989,1,3,222,4,2275,0,2028,12.19,N,210,266,A
PROD050990,NOM_PROD050990,DES_PROD050990,5,2,202,5,4480,0,4055,10.49,S,191,242,I
PROD050991,NOM_PROD050991,DES_PROD050991,3,1,180,4,5790,0,4879,18.69,S,171,216,I
PROD050992,NOM_PROD050992,DES_PROD050992,4,1,79,5,5203,0,4554,14.27,N,75,94,A
PROD050993,NOM_PROD050993,DES_PROD050993,5,3,44,2,2698,0,2316,16.52,S,41,52,A
PROD050994,NOM_PROD050994,DES_PROD050994,2,3,103,4,3277,0,2778,17.99,N,97,123,I
PROD050995,NOM_PROD050995,DES_PROD050995,1,2,411,5,3038,0,2625,15.74,S,390,493,A
PROD050996,NOM_PROD050996,DES_PROD050996,5,3,236,3,2939,0,2454,19.77,S,224,283,A
PROD050997,NOM_PROD050997,DES_PROD050997,1,3,293,3,5218,0,4663,11.92,S,278,351,A
PROD050998,NOM_PROD050998,DES_PROD050998,1,3,307,3,4410,0,3851,14.52,S,291,368,I
PROD050999,NOM_PROD050999,DES_PROD050999,5,2,467,3,2995,0,2503,19.66,S,443,560,I
PROD051000,NOM_PROD051000,DES_PROD051000,3,3,342,3,5138,0,4563,12.62,N,324,410,I
PROD051001,NOM_PROD051001,DES_PROD051001,1,3,492,3,4998,0,4417,13.16,N,467,590,I
PROD051002,NOM_PROD051002,DES_PROD051002,3,3,163,4,2280,0,1935,17.88,S,154,195,A
PROD051003,NOM_PROD051003,DES_PROD051003,5,1,66,2,5595,0,4682,19.52,N,62,79,A
PROD051004,NOM_PROD051004,DES_PROD051004,4,2,434,2,3728,0,3367,10.75,N,412,520,I
PROD051005,NOM_PROD051005,DES_PROD051005,4,3,364,5,3463,0,2937,17.91,N,345,436,I
PROD051006,NOM_PROD051006,DES_PROD051006,2,1,413,1,2867,0,2517,13.92,S,392,495,A
PROD051007,NOM_PROD051007,DES_PROD051007,3,2,173,1,5491,0,4796,14.51,S,164,207,I
PROD051008,NOM_PROD051008,DES_PROD051008,1,1,142,3,3201,0,2809,13.98,S,134,170,A
PROD051009,NOM_PROD051009,DES_PROD051009,1,1,23,2,2775,0,2436,13.95,N,21,27,I
PROD051010,NOM_PROD051010,DES_PROD051010,3,2,373,2,3794,0,3285,15.51,S,354,447,A
PROD051011,NOM_PROD051011,DES_PROD051011,1,2,47,1,4381,0,3967,10.46,S,44,56,A
PROD051012,NOM_PROD051012,DES_PROD051012,1,1,314,4,2959,0,2543,16.38,N,298,376,A
PROD051013,NOM_PROD051013,DES_PROD051013,4,2,317,3,2860,0,2392,19.57,N,301,380,A
PROD051014,NOM_PROD051014,DES_PROD051014,2,1,420,2,5837,0,4979,17.25,N,399,504,I
PROD051015,NOM_PROD051015,DES_PROD051015,4,3,387,1,5510,0,4856,13.48,N,367,464,A
PROD051016,NOM_PROD051016,DES_PROD051016,2,3,142,1,4362,0,3795,14.95,N,134,170,A
PROD051017,NOM_PROD051017,DES_PROD051017,1,1,327,3,2866,0,2596,10.43,S,310,392,I
PROD051018,NOM_PROD051018,DES_PROD051018,2,3,376,2,2689,0,2378,13.09,S,357,451,I
PROD051019,NOM_PROD051019,DES_PROD051019,1,1,364,2,3061,0,2559,19.64,N,345,436,A
PROD051020,NOM_PROD051020,DES_PROD051020,3,2,59,5,4789,0,4015,19.29,S,56,70,I
PROD051021,NOM_PROD051021,DES_PROD051021,5,3,300,3,3456,0,2924,18.21,S,285,360,I
PROD051022,NOM_PROD051022,DES_PROD051022,4,1,186,2,5963,0,4999,19.29,N,176,223,A
PROD051023,NOM_PROD051023,DES_PROD051023,2,2,460,2,5238,0,4558,14.92,N,437,552,I
PROD051024,NOM_PROD051024,DES_PROD051024,5,2,367,4,5303,0,4819,10.06,N,348,440,I
PROD051025,NOM_PROD051025,DES_PROD051025,3,1,24,5,4544,0,3966,14.59,S,22,28,I
PROD051026,NOM_PROD051026,DES_PROD051026,1,1,331,5,4795,0,4268,12.36,N,314,397,A
PROD051027,NOM_PROD051027,DES_PROD051027,5,1,327,1,4929,0,4450,10.78,N,310,392,I
PROD051028,NOM_PROD051028,DES_PROD051028,2,3,322,1,2304,0,1996,15.45,N,305,386,A
PROD051029,NOM_PROD051029,DES_PROD051029,5,3,17,1,4594,0,4034,13.89,N,16,20,I
PROD051030,NOM_PROD051030,DES_PROD051030,3,1,435,3,4950,0,4280,15.66,N,413,522,A
PROD051031,NOM_PROD051031,DES_PROD051031,5,1,389,3,3075,0,2642,16.42,S,369,466,I
PROD051032,NOM_PROD051032,DES_PROD051032,2,1,215,4,3851,0,3373,14.19,S,204,258,A
PROD051033,NOM_PROD051033,DES_PROD051033,5,1,482,2,5622,0,4945,13.7,N,457,578,A
PROD051034,NOM_PROD051034,DES_PROD051034,3,3,75,2,3810,0,3288,15.88,S,71,90,I
PROD051035,NOM_PROD051035,DES_PROD051035,1,3,421,2,2325,0,1957,18.81,S,399,505,I
PROD051036,NOM_PROD051036,DES_PROD051036,5,3,124,2,4527,0,3784,19.64,S,117,148,A
PROD051037,NOM_PROD051037,DES_PROD051037,4,1,428,1,3857,0,3365,14.65,N,406,513,I
PROD051038,NOM_PROD051038,DES_PROD051038,4,3,3,1,3286,0,2834,15.95,S,2,3,I
PROD051039,NOM_PROD051039,DES_PROD051039,4,2,121,1,4198,0,3580,17.28,N,114,145,A
PROD051040,NOM_PROD051040,DES_PROD051040,5,2,228,5,2798,0,2345,19.32,S,216,273,A
PROD051041,NOM_PROD051041,DES_PROD051041,1,1,32,2,2803,0,2537,10.52,N,30,38,I
PROD051042,NOM_PROD051042,DES_PROD051042,4,2,456,3,4860,0,4114,18.14,N,433,547,I
PROD051043,NOM_PROD051043,DES_PROD051043,5,1,346,5,3089,0,2719,13.64,N,328,415,I
PROD051044,NOM_PROD051044,DES_PROD051044,1,1,314,2,3702,0,3315,11.68,S,298,376,I
PROD051045,NOM_PROD051045,DES_PROD051045,5,3,255,3,3989,0,3526,13.15,S,242,306,A
PROD051046,NOM_PROD051046,DES_PROD051046,1,2,348,1,4449,0,3811,16.76,S,330,417,I
PROD051047,NOM_PROD051047,DES_PROD051047,1,2,315,5,5473,0,4664,17.36,S,299,378,I
PROD051048,NOM_PROD051048,DES_PROD051048,3,2,335,3,4108,0,3510,17.06,S,318,402,A
PROD051049,NOM_PROD051049,DES_PROD051049,5,1,480,4,3698,0,3283,12.67,N,456,576,I
PROD051050,NOM_PROD051050,DES_PROD051050,4,2,8,4,5496,0,4659,17.97,N,7,9,A
PROD051051,NOM_PROD051051,DES_PROD051051,1,3,367,2,4967,0,4406,12.75,N,348,440,I
PROD051052,NOM_PROD051052,DES_PROD051052,4,1,250,4,3668,0,3323,10.4,S,237,300,A
PROD051053,NOM_PROD051053,DES_PROD051053,4,3,192,5,3893,0,3280,18.69,N,182,230,I
PROD051054,NOM_PROD051054,DES_PROD051054,3,1,28,3,5172,0,4446,16.34,N,26,33,I
PROD051055,NOM_PROD051055,DES_PROD051055,2,3,350,5,3558,0,3153,12.85,N,332,420,A
PROD051056,NOM_PROD051056,DES_PROD051056,1,1,452,5,3494,0,3137,11.39,N,429,542,A
PROD051057,NOM_PROD051057,DES_PROD051057,1,3,469,3,2554,0,2163,18.09,N,445,562,A
PROD051058,NOM_PROD051058,DES_PROD051058,1,1,48,4,3946,0,3576,10.36,N,45,57,A
PROD051059,NOM_PROD051059,DES_PROD051059,1,3,475,2,3941,0,3458,13.98,S,451,570,A
PROD051060,NOM_PROD051060,DES_PROD051060,3,1,461,4,4266,0,3770,13.17,N,437,553,A
PROD051061,NOM_PROD051061,DES_PROD051061,3,3,434,1,3128,0,2714,15.26,S,412,520,I
PROD051062,NOM_PROD051062,DES_PROD051062,4,2,459,5,3948,0,3496,12.94,S,436,550,A
PROD051063,NOM_PROD051063,DES_PROD051063,4,3,465,5,5828,0,4879,19.46,S,441,558,I
PROD051064,NOM_PROD051064,DES_PROD051064,4,3,482,5,4561,0,3941,15.75,N,457,578,A
PROD051065,NOM_PROD051065,DES_PROD051065,5,2,497,2,4976,0,4449,11.86,N,472,596,I
PROD051066,NOM_PROD051066,DES_PROD051066,2,1,172,1,5456,0,4837,12.81,S,163,206,I
PROD051067,NOM_PROD051067,DES_PROD051067,3,1,123,3,2628,0,2339,12.39,N,116,147,A
PROD051068,NOM_PROD051068,DES_PROD051068,5,1,388,1,4257,0,3779,12.65,S,368,465,A
PROD051069,NOM_PROD051069,DES_PROD051069,1,1,4,5,4496,0,4027,11.66,N,3,4,I
PROD051070,NOM_PROD051070,DES_PROD051070,4,3,114,3,4822,0,4035,19.51,S,108,136,I
PROD051071,NOM_PROD051071,DES_PROD051071,5,1,140,5,2999,0,2515,19.28,S,133,168,A
PROD051072,NOM_PROD051072,DES_PROD051072,2,1,253,2,3744,0,3178,17.84,N,240,303,I
PROD051073,NOM_PROD051073,DES_PROD051073,3,1,333,3,2736,0,2454,11.51,S,316,399,I
PROD051074,NOM_PROD051074,DES_PROD051074,3,2,449,4,5886,0,4964,18.58,S,426,538,I
PROD051075,NOM_PROD051075,DES_PROD051075,3,1,44,4,3509,0,3177,10.48,N,41,52,I
PROD051076,NOM_PROD051076,DES_PROD051076,3,3,462,1,4013,0,3566,12.55,S,438,554,A
PROD051077,NOM_PROD051077,DES_PROD051077,4,2,25,4,3566,0,3044,17.17,S,23,30,I
PROD051078,NOM_PROD051078,DES_PROD051078,4,2,324,2,5183,0,4526,14.53,N,307,388,A
PROD051079,NOM_PROD051079,DES_PROD051079,3,1,448,1,2514,0,2128,18.17,S,425,537,I
PROD051080,NOM_PROD051080,DES_PROD051080,3,1,358,1,3334,0,2866,16.35,S,340,429,A
PROD051081,NOM_PROD051081,DES_PROD051081,4,2,479,4,4814,0,4100,17.43,N,455,574,A
PROD051082,NOM_PROD051082,DES_PROD051082,1,1,280,1,5785,0,4888,18.36,N,266,336,I
PROD051083,NOM_PROD051083,DES_PROD051083,4,2,193,4,2866,0,2457,16.66,N,183,231,I
PROD051084,NOM_PROD051084,DES_PROD051084,2,2,247,1,4710,0,3961,18.92,S,234,296,A
PROD051085,NOM_PROD051085,DES_PROD051085,1,1,441,2,3223,0,2887,11.67,N,418,529,A
PROD051086,NOM_PROD051086,DES_PROD051086,5,3,274,3,5171,0,4656,11.07,S,260,328,A
PROD051087,NOM_PROD051087,DES_PROD051087,4,3,128,5,2274,0,2054,10.73,S,121,153,A
PROD051088,NOM_PROD051088,DES_PROD051088,5,2,432,5,5605,0,4835,15.94,S,410,518,I
PROD051089,NOM_PROD051089,DES_PROD051089,1,3,453,2,3136,0,2796,12.19,N,430,543,I
PROD051090,NOM_PROD051090,DES_PROD051090,2,2,450,3,4648,0,3970,17.1,N,427,540,A
PROD051091,NOM_PROD051091,DES_PROD051091,3,2,261,5,3118,0,2712,14.99,S,247,313,A
PROD051092,NOM_PROD051092,DES_PROD051092,3,1,275,1,5573,0,4652,19.81,S,261,330,I
PROD051093,NOM_PROD051093,DES_PROD051093,3,2,61,1,3939,0,3530,11.61,S,57,73,I
PROD051094,NOM_PROD051094,DES_PROD051094,5,1,204,1,5349,0,4588,16.6,N,193,244,I
PROD051095,NOM_PROD051095,DES_PROD051095,2,1,396,3,5422,0,4677,15.94,S,376,475,I
PROD051096,NOM_PROD051096,DES_PROD051096,3,2,104,5,3802,0,3171,19.92,N,98,124,I
PROD051097,NOM_PROD051097,DES_PROD051097,2,1,128,4,3619,0,3272,10.62,N,121,153,A
PROD051098,NOM_PROD051098,DES_PROD051098,2,1,237,4,4738,0,4200,12.81,S,225,284,A
PROD051099,NOM_PROD051099,DES_PROD051099,2,3,346,1,3950,0,3590,10.05,N,328,415,I
PROD051100,NOM_PROD051100,DES_PROD051100,2,3,424,5,4587,0,3872,18.48,S,402,508,I
PROD051101,NOM_PROD051101,DES_PROD051101,3,3,72,3,4214,0,3735,12.85,S,68,86,A
PROD051102,NOM_PROD051102,DES_PROD051102,3,1,368,5,4781,0,4291,11.43,S,349,441,I
PROD051103,NOM_PROD051103,DES_PROD051103,4,2,34,5,2781,0,2510,10.81,S,32,40,A
PROD051104,NOM_PROD051104,DES_PROD051104,3,1,176,4,3608,0,3231,11.67,S,167,211,A
PROD051105,NOM_PROD051105,DES_PROD051105,3,3,453,3,3104,0,2791,11.25,S,430,543,A
PROD051106,NOM_PROD051106,DES_PROD051106,5,1,184,2,2450,0,2227,10.02,N,174,220,A
PROD051107,NOM_PROD051107,DES_PROD051107,1,3,223,4,2536,0,2136,18.74,N,211,267,A
PROD051108,NOM_PROD051108,DES_PROD051108,5,3,455,3,5480,0,4775,14.78,N,432,546,I
PROD051109,NOM_PROD051109,DES_PROD051109,4,2,408,5,5040,0,4530,11.28,N,387,489,I
PROD051110,NOM_PROD051110,DES_PROD051110,3,2,493,4,3663,0,3236,13.22,N,468,591,A
PROD051111,NOM_PROD051111,DES_PROD051111,2,3,425,4,4046,0,3507,15.37,N,403,510,I
PROD051112,NOM_PROD051112,DES_PROD051112,3,2,60,3,4855,0,4145,17.13,S,57,72,A
PROD051113,NOM_PROD051113,DES_PROD051113,2,3,42,4,3668,0,3301,11.14,N,39,50,I
PROD051114,NOM_PROD051114,DES_PROD051114,3,1,260,3,5124,0,4500,13.87,S,247,312,A
PROD051115,NOM_PROD051115,DES_PROD051115,1,3,485,1,3442,0,2936,17.25,N,460,582,I
PROD051116,NOM_PROD051116,DES_PROD051116,3,2,371,3,2815,0,2393,17.64,S,352,445,A
PROD051117,NOM_PROD051117,DES_PROD051117,2,1,304,2,5674,0,4850,16.99,S,288,364,I
PROD051118,NOM_PROD051118,DES_PROD051118,2,3,156,5,5184,0,4525,14.58,S,148,187,A
PROD051119,NOM_PROD051119,DES_PROD051119,5,3,253,4,3670,0,3245,13.1,S,240,303,I
PROD051120,NOM_PROD051120,DES_PROD051120,3,3,180,1,3801,0,3315,14.68,N,171,216,A
PROD051121,NOM_PROD051121,DES_PROD051121,5,3,22,3,4200,0,3676,14.26,N,20,26,A
PROD051122,NOM_PROD051122,DES_PROD051122,3,2,278,5,5181,0,4543,14.06,S,264,333,I
PROD051123,NOM_PROD051123,DES_PROD051123,1,1,211,5,3672,0,3330,10.29,N,200,253,I
PROD051124,NOM_PROD051124,DES_PROD051124,1,2,345,4,2930,0,2650,10.58,S,327,414,I
PROD051125,NOM_PROD051125,DES_PROD051125,2,3,263,5,3586,0,3049,17.63,N,249,315,I
PROD051126,NOM_PROD051126,DES_PROD051126,3,2,240,5,4417,0,3937,12.21,S,228,288,A
PROD051127,NOM_PROD051127,DES_PROD051127,3,1,392,1,3605,0,3250,10.93,N,372,470,I
PROD051128,NOM_PROD051128,DES_PROD051128,3,1,471,5,2911,0,2436,19.52,S,447,565,A
PROD051129,NOM_PROD051129,DES_PROD051129,4,2,126,2,4362,0,3910,11.58,S,119,151,A
PROD051130,NOM_PROD051130,DES_PROD051130,1,1,248,4,3387,0,3017,12.28,N,235,297,I
PROD051131,NOM_PROD051131,DES_PROD051131,5,1,406,1,4546,0,4071,11.67,S,385,487,I
PROD051132,NOM_PROD051132,DES_PROD051132,4,2,235,5,2567,0,2170,18.34,S,223,282,I
PROD051133,NOM_PROD051133,DES_PROD051133,5,3,341,3,4759,0,4113,15.71,S,323,409,A
PROD051134,NOM_PROD051134,DES_PROD051134,4,2,69,5,3851,0,3289,17.1,N,65,82,A
PROD051135,NOM_PROD051135,DES_PROD051135,3,1,139,5,5063,0,4602,10.02,N,132,166,I
PROD051136,NOM_PROD051136,DES_PROD051136,4,2,500,4,4332,0,3808,13.78,N,475,600,I
PROD051137,NOM_PROD051137,DES_PROD051137,3,1,63,2,5269,0,4695,12.24,S,59,75,I
PROD051138,NOM_PROD051138,DES_PROD051138,4,3,446,4,3325,0,2871,15.83,N,423,535,I
PROD051139,NOM_PROD051139,DES_PROD051139,1,3,115,3,3864,0,3442,12.28,N,109,138,A
PROD051140,NOM_PROD051140,DES_PROD051140,4,3,125,1,4215,0,3567,18.18,S,118,150,A
PROD051141,NOM_PROD051141,DES_PROD051141,3,3,194,4,2894,0,2425,19.35,N,184,232,A
PROD051142,NOM_PROD051142,DES_PROD051142,1,1,202,2,4901,0,4405,11.26,N,191,242,A
PROD051143,NOM_PROD051143,DES_PROD051143,1,3,125,3,4874,0,4268,14.22,S,118,150,A
PROD051144,NOM_PROD051144,DES_PROD051144,5,3,301,4,5863,0,4919,19.2,N,285,361,A
PROD051145,NOM_PROD051145,DES_PROD051145,4,1,407,4,4236,0,3719,13.91,N,386,488,I
PROD051146,NOM_PROD051146,DES_PROD051146,5,3,187,5,4794,0,4313,11.16,N,177,224,A
PROD051147,NOM_PROD051147,DES_PROD051147,1,1,64,1,2834,0,2445,15.95,S,60,76,I
PROD051148,NOM_PROD051148,DES_PROD051148,1,3,19,2,2352,0,2112,11.41,N,18,22,I
PROD051149,NOM_PROD051149,DES_PROD051149,3,1,100,3,2280,0,1985,14.91,N,95,120,I
PROD051150,NOM_PROD051150,DES_PROD051150,5,2,180,4,3264,0,2935,11.23,S,171,216,I
PROD051151,NOM_PROD051151,DES_PROD051151,2,2,326,5,2157,0,1899,13.6,S,309,391,A
PROD051152,NOM_PROD051152,DES_PROD051152,4,1,263,2,5066,0,4452,13.8,N,249,315,I
PROD051153,NOM_PROD051153,DES_PROD051153,1,1,285,4,3898,0,3321,17.39,N,270,342,I
PROD051154,NOM_PROD051154,DES_PROD051154,2,2,232,4,5882,0,4926,19.42,N,220,278,A
PROD051155,NOM_PROD051155,DES_PROD051155,4,1,325,3,5155,0,4534,13.71,S,308,390,A
PROD051156,NOM_PROD051156,DES_PROD051156,1,2,398,4,4305,0,3820,12.7,S,378,477,A
PROD051157,NOM_PROD051157,DES_PROD051157,3,1,233,3,4999,0,4331,15.44,S,221,279,A
PROD051158,NOM_PROD051158,DES_PROD051158,5,1,480,4,3622,0,3170,14.29,N,456,576,A
PROD051159,NOM_PROD051159,DES_PROD051159,4,3,298,5,3132,0,2732,14.65,N,283,357,A
PROD051160,NOM_PROD051160,DES_PROD051160,5,3,132,3,5627,0,4956,13.55,S,125,158,A
PROD051161,NOM_PROD051161,DES_PROD051161,5,3,51,4,5656,0,4869,16.18,S,48,61,A
PROD051162,NOM_PROD051162,DES_PROD051162,2,1,202,1,4263,0,3848,10.79,N,191,242,I
PROD051163,NOM_PROD051163,DES_PROD051163,5,1,140,3,4972,0,4418,12.54,N,133,168,A
PROD051164,NOM_PROD051164,DES_PROD051164,3,2,268,3,5084,0,4474,13.64,S,254,321,A
PROD051165,NOM_PROD051165,DES_PROD051165,1,2,269,5,5341,0,4657,14.69,N,255,322,A
PROD051166,NOM_PROD051166,DES_PROD051166,1,2,2,1,3307,0,2999,10.29,S,1,2,A
PROD051167,NOM_PROD051167,DES_PROD051167,5,3,73,1,3328,0,2831,17.56,N,69,87,I
PROD051168,NOM_PROD051168,DES_PROD051168,3,3,34,3,2625,0,2308,13.75,N,32,40,A
PROD051169,NOM_PROD051169,DES_PROD051169,5,3,498,2,3107,0,2747,13.11,S,473,597,I
PROD051170,NOM_PROD051170,DES_PROD051170,1,3,136,3,4031,0,3488,15.59,S,129,163,A
PROD051171,NOM_PROD051171,DES_PROD051171,3,3,128,1,4059,0,3632,11.78,S,121,153,A
PROD051172,NOM_PROD051172,DES_PROD051172,3,3,467,3,3232,0,2698,19.8,N,443,560,A
PROD051173,NOM_PROD051173,DES_PROD051173,4,3,170,3,5231,0,4395,19.04,N,161,204,I
PROD051174,NOM_PROD051174,DES_PROD051174,2,2,312,4,5517,0,4691,17.61,N,296,374,A
PROD051175,NOM_PROD051175,DES_PROD051175,1,3,149,5,3221,0,2919,10.38,N,141,178,I
PROD051176,NOM_PROD051176,DES_PROD051176,5,3,421,2,3969,0,3336,19.0,S,399,505,I
PROD051177,NOM_PROD051177,DES_PROD051177,1,2,408,5,3768,0,3213,17.29,N,387,489,I
PROD051178,NOM_PROD051178,DES_PROD051178,1,2,400,2,4032,0,3373,19.56,N,380,480,I
PROD051179,NOM_PROD051179,DES_PROD051179,4,3,378,3,5647,0,4784,18.06,N,359,453,I
PROD051180,NOM_PROD051180,DES_PROD051180,5,3,266,4,2938,0,2603,12.88,N,252,319,A
PROD051181,NOM_PROD051181,DES_PROD051181,5,1,456,4,5599,0,4908,14.08,N,433,547,I
PROD051182,NOM_PROD051182,DES_PROD051182,4,3,410,2,2586,0,2263,14.3,N,389,492,A
PROD051183,NOM_PROD051183,DES_PROD051183,5,2,118,4,4081,0,3709,10.03,N,112,141,I
PROD051184,NOM_PROD051184,DES_PROD051184,1,1,272,3,5006,0,4493,11.43,N,258,326,I
PROD051185,NOM_PROD051185,DES_PROD051185,3,2,366,4,4041,0,3488,15.88,N,347,439,I
PROD051186,NOM_PROD051186,DES_PROD051186,5,2,141,2,5150,0,4301,19.76,N,133,169,A
PROD051187,NOM_PROD051187,DES_PROD051187,2,2,407,2,5562,0,4714,18.01,S,386,488,A
PROD051188,NOM_PROD051188,DES_PROD051188,4,1,153,5,3792,0,3394,11.74,S,145,183,A
PROD051189,NOM_PROD051189,DES_PROD051189,1,3,89,2,3282,0,2738,19.9,S,84,106,A
PROD051190,NOM_PROD051190,DES_PROD051190,1,1,471,4,2583,0,2192,17.85,N,447,565,I
PROD051191,NOM_PROD051191,DES_PROD051191,1,3,85,1,5373,0,4843,10.95,N,80,102,I
PROD051192,NOM_PROD051192,DES_PROD051192,2,2,449,5,4219,0,3575,18.03,N,426,538,A
PROD051193,NOM_PROD051193,DES_PROD051193,5,2,224,3,3902,0,3357,16.25,S,212,268,A
PROD051194,NOM_PROD051194,DES_PROD051194,4,1,54,1,3934,0,3424,14.92,S,51,64,A
